Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
landed,YUL,A63,DXB,2024-03-19T10:20:00+00:00,2024-03-19T10:50:00+00:00,30.0,Emirates,EK244
scheduled,YUL,,EWR,2024-03-19T08:15:00+00:00,,31.0,empty,
scheduled,YUL,C88,EWR,2024-03-19T08:15:00+00:00,,10.0,Air Canada,AC8938
landed,YUL,C74,EWR,2024-03-19T13:05:00+00:00,2024-03-19T13:13:00+00:00,8.0,Air Canada,AC8940
scheduled,YUL,C85,EWR,2024-03-19T15:05:00+00:00,,10.0,Air Canada,AC8942
scheduled,YUL,,EWR,2024-03-19T08:15:00+00:00,2024-03-19T09:09:00+00:00,55.0,Air Canada,AC938
landed,YUL,,EWR,2024-03-19T15:05:00+00:00,2024-03-19T15:29:00+00:00,24.0,Air Canada,AC942
scheduled,YUL,,EWR,2024-03-19T08:15:00+00:00,,21.0,Jazz,QK938
active,YUL,,EWR,2024-03-19T15:05:00+00:00,,,Jazz,QK942
landed,YUL,C82,EWR,2024-03-19T07:00:00+00:00,2024-03-19T07:44:00+00:00,45.0,United Airlines,UA3456
landed,YUL,C80,EWR,2024-03-19T11:08:00+00:00,2024-03-19T11:17:00+00:00,9.0,United Airlines,UA3680
scheduled,YUL,A68,FDF,2024-03-19T07:00:00+00:00,2024-03-19T09:28:00+00:00,148.0,Air Transat,TS738
landed,YUL,C56,FLL,2024-03-19T08:55:00+00:00,2024-03-19T09:23:00+00:00,29.0,Air Canada,AC1002
landed,YUL,C56,FLL,2024-03-19T14:10:00+00:00,2024-03-19T14:17:00+00:00,8.0,Air Canada,AC1004
scheduled,YUL,C76,FLL,2024-03-19T14:55:00+00:00,2024-03-19T18:38:00+00:00,223.0,Flair Airlines,F81100
scheduled,YUL,C75,FLL,2024-03-19T07:40:00+00:00,2024-03-19T09:29:00+00:00,110.0,Air Canada Rouge,RV1600
landed,YUL,C75,FLL,2024-03-19T16:20:00+00:00,2024-03-19T16:50:00+00:00,30.0,Air Canada Rouge,RV1606
landed,YUL,C77,FLL,2024-03-19T06:30:00+00:00,2024-03-19T06:52:00+00:00,23.0,Air Transat,TS844
landed,YUL,C85,FLL,2024-03-19T16:25:00+00:00,2024-03-19T16:33:00+00:00,9.0,Air Transat,TS846
landed,YUL,A63,FRA,2024-03-19T19:05:00+00:00,2024-03-19T19:16:00+00:00,11.0,Air Canada,AC844
landed,YUL,A50,GVA,2024-03-19T21:25:00+00:00,2024-03-19T21:50:00+00:00,26.0,Air Canada,AC884
landed,YUL,A64,HOG,2024-03-19T09:10:00+00:00,2024-03-19T09:32:00+00:00,23.0,Air Canada Rouge,RV1762
active,YUL,A65,HOG,2024-03-19T15:10:00+00:00,2024-03-19T15:30:00+00:00,21.0,Air Transat,TS358
landed,YUL,A56,HOG,2024-03-19T07:00:00+00:00,2024-03-19T07:37:00+00:00,37.0,Sunwing,WG6244
landed,YUL,C81,IAD,2024-03-19T13:05:00+00:00,2024-03-19T13:11:00+00:00,7.0,Air Canada,AC8723
landed,YUL,C82,IAD,2024-03-19T09:15:00+00:00,2024-03-19T09:59:00+00:00,45.0,United Airlines,UA3413
landed,YUL,C82,IAD,2024-03-19T18:30:00+00:00,2024-03-19T18:48:00+00:00,19.0,United Airlines,UA3574
scheduled,YUL,C77,IAH,2024-03-19T09:50:00+00:00,2024-03-19T12:52:00+00:00,183.0,Air Canada,AC581
active,YUL,,JFK,2024-03-19T18:55:00+00:00,,,empty,
active,YUL,C81,JFK,2024-03-19T18:55:00+00:00,,8.0,Air Canada,AC8898
landed,YUL,,JFK,2024-03-19T18:55:00+00:00,2024-03-19T19:03:00+00:00,9.0,Air Canada,AC898
landed,YUL,C84,JFK,2024-03-19T18:35:00+00:00,2024-03-19T18:56:00+00:00,21.0,Delta Air Lines,DL5151
landed,YUL,C86,JFK,2024-03-19T12:05:00+00:00,2024-03-19T12:16:00+00:00,12.0,Delta Air Lines,DL5425
scheduled,YUL,,JFK,2024-03-19T18:55:00+00:00,,21.0,Jazz,QK898
landed,YUL,C84,LAS,2024-03-19T08:00:00+00:00,2024-03-19T08:25:00+00:00,25.0,Air Canada Rouge,RV1707
landed,YUL,C73,LAX,2024-03-19T17:35:00+00:00,2024-03-19T17:54:00+00:00,19.0,Air Canada,AC781
scheduled,YUL,,LGA,2024-03-19T20:01:00+00:00,,,empty,
landed,YUL,C83,LGA,2024-03-19T07:20:00+00:00,2024-03-19T07:46:00+00:00,27.0,American Airlines,AA4469
landed,YUL,C81,LGA,2024-03-19T10:58:00+00:00,2024-03-19T11:05:00+00:00,7.0,American Airlines,AA4550
landed,YUL,C79,LGA,2024-03-19T17:44:00+00:00,2024-03-19T17:57:00+00:00,14.0,American Airlines,AA4772
landed,YUL,,LGA,2024-03-19T13:15:00+00:00,2024-03-19T13:56:00+00:00,42.0,Air Canada,AC638
landed,YUL,,LGA,2024-03-19T15:20:00+00:00,2024-03-19T15:36:00+00:00,16.0,Air Canada,AC640
scheduled,YUL,,LGA,2024-03-19T17:30:00+00:00,2024-03-19T17:56:00+00:00,21.0,Air Canada,AC642
landed,YUL,,LGA,2024-03-19T18:40:00+00:00,2024-03-19T18:53:00+00:00,14.0,Air Canada,AC644
landed,YUL,,LGA,2024-03-19T20:01:00+00:00,2024-03-19T20:16:00+00:00,16.0,Air Canada,AC646
landed,YUL,C73,LGA,2024-03-19T08:00:00+00:00,2024-03-19T08:45:00+00:00,46.0,Air Canada,AC8634
scheduled,YUL,C76,LGA,2024-03-19T13:15:00+00:00,,21.0,Air Canada,AC8638
