Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
active,YUL,C74,LGA,2024-02-19T18:40:00+00:00,,32,Air Canada,AC8644
active,YUL,C76,LGA,2024-02-19T20:00:00+00:00,,145,Air Canada,AC8646
landed,YUL,C84,LGA,2024-02-19T10:15:00+00:00,2024-02-19T10:38:00+00:00,23,Delta Air Lines,DL4932
landed,YUL,C84,LGA,2024-02-19T18:30:00+00:00,2024-02-19T18:46:00+00:00,17,Delta Air Lines,DL5014
landed,YUL,C88,LGA,2024-02-19T06:30:00+00:00,2024-02-19T07:01:00+00:00,32,Delta Air Lines,DL5139
scheduled,YUL,,LGA,2024-02-19T18:40:00+00:00,,21,Jazz,QK644
scheduled,YUL,,LGA,2024-02-19T20:00:00+00:00,,131,Jazz,QK646
landed,YUL,A52,LHR,2024-02-19T19:40:00+00:00,2024-02-19T20:03:00+00:00,23,Air Canada,AC864
landed,YUL,A67,LHR,2024-02-19T20:45:00+00:00,2024-02-19T21:47:00+00:00,62,British Airways,BA94
active,YUL,A57,LIR,2024-02-19T11:00:00+00:00,2024-02-19T11:09:00+00:00,10,Sunwing,WG728
landed,YUL,A65,LIS,2024-02-19T21:45:00+00:00,2024-02-19T22:23:00+00:00,39,TAP Air Portugal,TP254
landed,YUL,A58,LYS,2024-02-19T21:30:00+00:00,2024-02-19T22:00:00+00:00,31,Air Canada,AC876
landed,YUL,A51,MBJ,2024-02-19T09:00:00+00:00,2024-02-19T09:40:00+00:00,41,Air Canada,AC922
landed,YUL,A68,MBJ,2024-02-19T14:05:00+00:00,2024-02-19T15:16:00+00:00,72,Air Transat,TS486
landed,YUL,C76,MCO,2024-02-19T09:20:00+00:00,2024-02-19T09:56:00+00:00,36,Air Canada Rouge,RV1634
landed,YUL,C76,MCO,2024-02-19T13:30:00+00:00,2024-02-19T13:42:00+00:00,12,Air Canada Rouge,RV1636
landed,YUL,C85,MCO,2024-02-19T18:40:00+00:00,2024-02-19T20:05:00+00:00,86,Air Canada Rouge,RV1638
landed,YUL,C79,MCO,2024-02-19T06:45:00+00:00,2024-02-19T07:06:00+00:00,22,Air Transat,TS820
landed,YUL,,MEX,2024-02-19T19:15:00+00:00,2024-02-19T19:58:00+00:00,44,Air Canada,AC7075
landed,YUL,A51,MEX,2024-02-19T18:55:00+00:00,2024-02-19T19:08:00+00:00,14,Air Canada,AC995
landed,YUL,A66,MEX,2024-02-19T23:10:00+00:00,2024-02-19T23:33:00+00:00,23,Aeromexico,AM637
landed,YUL,A61,MEX,2024-02-19T09:03:00+00:00,2024-02-19T10:10:00+00:00,68,Aeromexico,AM681
landed,YUL,C81,MIA,2024-02-19T07:00:00+00:00,2024-02-19T07:14:00+00:00,15,American Airlines,AA1516
scheduled,YUL,C79,MIA,2024-02-19T08:30:00+00:00,2024-02-19T10:25:00+00:00,116,Air Canada,AC1206
landed,YUL,C79,MIA,2024-02-19T18:45:00+00:00,2024-02-19T19:23:00+00:00,39,Air Canada,AC1208
scheduled,YUL,C83,MIA,2024-02-19T16:10:00+00:00,2024-02-19T18:22:00+00:00,132,Air Transat,TS2120
landed,YUL,C87,MSP,2024-02-19T17:30:00+00:00,2024-02-19T17:40:00+00:00,11,Air Canada,AC8851
landed,YUL,C87,MSP,2024-02-19T07:00:00+00:00,2024-02-19T07:30:00+00:00,30,Delta Air Lines,DL4807
landed,YUL,A59,MUC,2024-02-19T20:15:00+00:00,2024-02-19T20:45:00+00:00,31,Lufthansa,LH475
landed,YUL,A51,MXP,2024-02-19T20:30:00+00:00,2024-02-19T21:02:00+00:00,32,Air Canada,AC894
landed,YUL,C82,ORD,2024-02-19T08:30:00+00:00,2024-02-19T09:08:00+00:00,38,Air Canada,AC8959
landed,YUL,C74,ORD,2024-02-19T13:05:00+00:00,2024-02-19T13:29:00+00:00,24,Air Canada,AC8961
scheduled,YUL,C73,ORD,2024-02-19T19:45:00+00:00,,21,Air Canada,AC8967
landed,YUL,,ORD,2024-02-19T19:45:00+00:00,2024-02-19T20:09:00+00:00,24,Air Canada,AC967
scheduled,YUL,,ORD,2024-02-19T19:45:00+00:00,,21,Jazz,QK967
landed,YUL,C80,ORD,2024-02-19T06:05:00+00:00,2024-02-19T06:40:00+00:00,36,United Airlines,UA3597
landed,YUL,C80,ORD,2024-02-19T16:45:00+00:00,2024-02-19T17:24:00+00:00,39,United Airlines,UA3629
landed,YUL,C89,PHL,2024-02-19T07:30:00+00:00,2024-02-19T07:47:00+00:00,17,American Airlines,AA5779
landed,YUL,C81,PHL,2024-02-19T12:54:00+00:00,2024-02-19T13:16:00+00:00,23,American Airlines,AA5783
landed,YUL,C79,PHL,2024-02-19T16:00:00+00:00,2024-02-19T16:13:00+00:00,13,American Airlines,AA5796
landed,YUL,C85,PHL,2024-02-19T13:20:00+00:00,2024-02-19T13:45:00+00:00,25,Air Canada,AC8859
scheduled,YUL,A65,POP,2024-02-19T09:10:00+00:00,2024-02-19T09:48:00+00:00,39,Air Canada Rouge,RV1822
scheduled,YUL,A66,POP,2024-02-19T08:20:00+00:00,2024-02-19T08:45:00+00:00,26,Air Transat,TS890
landed,YUL,A64,PTP,2024-02-19T09:00:00+00:00,2024-02-19T09:18:00+00:00,18,Air Canada,AC948
landed,YUL,A55,PUJ,2024-02-19T08:15:00+00:00,2024-02-19T08:39:00+00:00,24,Air Canada,AC944
