Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
landed,YUL,A66,AGP,2024-02-01T20:10:00+00:00,2024-02-01T20:39:00+00:00,29.0,Air Transat,TS252
scheduled,YUL,A67,AMM,2024-02-01T21:50:00+00:00,2024-02-02T00:20:00+00:00,151.0,Royal Jordanian,RJ272
landed,YUL,,ATL,2024-02-01T10:00:00+00:00,2024-02-01T09:52:00+00:00,,Airsprint,
landed,YUL,C83,ATL,2024-02-01T18:25:00+00:00,2024-02-01T18:44:00+00:00,19.0,Air Canada,AC8569
landed,YUL,C84,ATL,2024-02-01T07:00:00+00:00,2024-02-01T07:21:00+00:00,21.0,Delta Air Lines,DL1345
landed,YUL,C86,ATL,2024-02-01T15:16:00+00:00,2024-02-01T15:27:00+00:00,11.0,Delta Air Lines,DL697
landed,YUL,A60,BOG,2024-02-01T21:45:00+00:00,2024-02-01T22:06:00+00:00,21.0,Air Canada,AC98
landed,YUL,C74,BOS,2024-02-01T08:15:00+00:00,2024-02-01T09:02:00+00:00,48.0,Air Canada,AC8604
landed,YUL,C82,BOS,2024-02-01T13:10:00+00:00,2024-02-01T13:21:00+00:00,12.0,Air Canada,AC8606
landed,YUL,C73,BOS,2024-02-01T16:45:00+00:00,2024-02-01T17:05:00+00:00,20.0,Air Canada,AC8608
landed,YUL,A65,BRU,2024-02-01T18:50:00+00:00,2024-02-01T19:31:00+00:00,41.0,Air Canada,AC832
active,YUL,A66,CCC,2024-02-01T16:20:00+00:00,2024-02-01T16:55:00+00:00,35.0,Air Transat,TS856
active,YUL,A59,CCC,2024-02-01T06:00:00+00:00,2024-02-01T06:18:00+00:00,19.0,Sunwing,WG6404
landed,YUL,A55,CDG,2024-02-01T21:25:00+00:00,2024-02-01T21:51:00+00:00,26.0,Air Canada,AC870
landed,YUL,57,CDG,2024-02-01T17:00:00+00:00,2024-02-01T17:15:00+00:00,16.0,Air France,AF345
landed,YUL,55,CDG,2024-02-01T19:05:00+00:00,2024-02-01T19:22:00+00:00,17.0,Air France,AF347
landed,YUL,C81,CLT,2024-02-01T14:15:00+00:00,2024-02-01T14:51:00+00:00,36.0,American Airlines,AA5029
landed,YUL,C79,CLT,2024-02-01T07:16:00+00:00,2024-02-01T07:30:00+00:00,15.0,American Airlines,AA5037
active,YUL,C81,CLT,2024-02-01T09:30:00+00:00,,346.0,American Airlines,AA9960
landed,YUL,A60,CMN,2024-02-01T18:45:00+00:00,2024-02-01T19:43:00+00:00,58.0,Air Canada,AC72
scheduled,YUL,A63,CMN,2024-02-01T20:35:00+00:00,2024-02-01T21:44:00+00:00,69.0,Royal Air Maroc,AT209
landed,YUL,A51,CUN,2024-02-01T08:10:00+00:00,2024-02-01T08:38:00+00:00,28.0,Air Canada,AC926
landed,YUL,A59,CUN,2024-02-01T13:30:00+00:00,2024-02-01T13:52:00+00:00,22.0,Flair Airlines,F82100
landed,YUL,A61,CUN,2024-02-01T17:15:00+00:00,2024-02-01T17:27:00+00:00,12.0,Air Canada Rouge,RV1884
landed,YUL,A66,CUN,2024-02-01T07:20:00+00:00,2024-02-01T08:32:00+00:00,73.0,Air Transat,TS538
landed,YUL,A63,CUN,2024-02-01T14:25:00+00:00,2024-02-01T14:45:00+00:00,20.0,Air Transat,TS938
landed,YUL,A68,CUN,2024-02-01T12:15:00+00:00,2024-02-01T12:47:00+00:00,33.0,Sunwing,WG243
landed,YUL,A65,CUN,2024-02-01T09:30:00+00:00,2024-02-01T10:01:00+00:00,32.0,Sunwing,WG519
landed,YUL,A66,CUR,2024-02-01T09:15:00+00:00,2024-02-01T09:44:00+00:00,30.0,Air Canada Rouge,RV1844
landed,YUL,C79,DCA,2024-02-01T08:30:00+00:00,2024-02-01T09:07:00+00:00,37.0,Air Canada,AC8821
landed,YUL,C73,DCA,2024-02-01T13:45:00+00:00,2024-02-01T13:55:00+00:00,11.0,Air Canada,AC8823
landed,YUL,C88,DCA,2024-02-01T19:50:00+00:00,2024-02-01T20:08:00+00:00,18.0,Air Canada,AC8825
landed,YUL,C82,DEN,2024-02-01T08:05:00+00:00,2024-02-01T09:10:00+00:00,66.0,Air Canada,AC1073
landed,YUL,C85,DFW,2024-02-01T18:40:00+00:00,2024-02-01T19:14:00+00:00,35.0,Air Canada,AC8813
landed,YUL,A65,DOH,2024-02-01T20:50:00+00:00,2024-02-01T21:22:00+00:00,33.0,Qatar Airways,QR764
landed,YUL,C85,DTW,2024-02-01T13:05:00+00:00,2024-02-01T13:37:00+00:00,32.0,Air Canada,AC8581
landed,YUL,C86,DTW,2024-02-01T13:05:00+00:00,2024-02-01T13:08:00+00:00,4.0,Delta Air Lines,DL4150
landed,YUL,C87,DTW,2024-02-01T06:00:00+00:00,2024-02-01T06:26:00+00:00,26.0,Delta Air Lines,DL4869
landed,YUL,A63,DXB,2024-02-01T09:20:00+00:00,2024-02-01T10:38:00+00:00,79.0,Emirates,EK244
landed,YUL,C85,EWR,2024-02-01T08:15:00+00:00,2024-02-01T09:04:00+00:00,50.0,Air Canada,AC8938
landed,YUL,C76,EWR,2024-02-01T13:05:00+00:00,2024-02-01T13:15:00+00:00,11.0,Air Canada,AC8940
landed,YUL,C84,EWR,2024-02-01T15:05:00+00:00,2024-02-01T15:24:00+00:00,19.0,Air Canada,AC8942
scheduled,YUL,C75,EWR,2024-02-01T20:00:00+00:00,,11.0,Air Canada,AC8946
landed,YUL,,EWR,2024-02-01T20:00:00+00:00,2024-02-01T20:11:00+00:00,11.0,Air Canada,AC946
scheduled,YUL,,EWR,2024-02-01T20:00:00+00:00,,21.0,Jazz,QK946
landed,YUL,C80,EWR,2024-02-01T11:08:00+00:00,2024-02-01T11:23:00+00:00,16.0,United Airlines,UA3451
landed,YUL,C80,EWR,2024-02-01T07:00:00+00:00,2024-02-01T07:27:00+00:00,28.0,United Airlines,UA3606
