Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
landed,YUL,C80,LAS,2024-04-09T08:15:00+00:00,2024-04-09T09:20:00+00:00,65.0,Air Canada Rouge,RV1707
landed,YUL,C56,LAX,2024-04-09T18:30:00+00:00,2024-04-09T19:09:00+00:00,39.0,Air Canada,AC781
landed,YUL,C83,LGA,2024-04-09T10:35:00+00:00,2024-04-09T10:38:00+00:00,4.0,American Airlines,AA4550
landed,YUL,C81,LGA,2024-04-09T17:20:00+00:00,2024-04-09T17:33:00+00:00,13.0,American Airlines,AA4772
landed,YUL,,LGA,2024-04-09T20:01:00+00:00,2024-04-09T20:14:00+00:00,14.0,Air Canada,AC646
landed,YUL,C73,LGA,2024-04-09T06:30:00+00:00,2024-04-09T06:37:00+00:00,7.0,Air Canada,AC8632
landed,YUL,C73,LGA,2024-04-09T08:00:00+00:00,2024-04-09T08:20:00+00:00,21.0,Air Canada,AC8634
landed,YUL,C74,LGA,2024-04-09T10:40:00+00:00,2024-04-09T10:53:00+00:00,13.0,Air Canada,AC8636
landed,YUL,C83,LGA,2024-04-09T13:15:00+00:00,2024-04-09T13:32:00+00:00,18.0,Air Canada,AC8638
landed,YUL,C77,LGA,2024-04-09T15:20:00+00:00,2024-04-09T15:32:00+00:00,12.0,Air Canada,AC8640
landed,YUL,C79,LGA,2024-04-09T17:30:00+00:00,2024-04-09T17:36:00+00:00,6.0,Air Canada,AC8642
landed,YUL,C73,LGA,2024-04-09T18:45:00+00:00,2024-04-09T19:17:00+00:00,33.0,Air Canada,AC8644
active,YUL,C73,LGA,2024-04-09T20:00:00+00:00,,15.0,Air Canada,AC8646
landed,YUL,C86,LGA,2024-04-09T16:00:00+00:00,2024-04-09T16:00:00+00:00,,Delta Air Lines,DL5043
landed,YUL,C87,LGA,2024-04-09T06:10:00+00:00,2024-04-09T06:27:00+00:00,17.0,Delta Air Lines,DL5139
landed,YUL,C86,LGA,2024-04-09T10:00:00+00:00,2024-04-09T10:07:00+00:00,7.0,Delta Air Lines,DL5280
scheduled,YUL,,LGA,2024-04-09T20:01:00+00:00,,20.0,Jazz,QK646
landed,YUL,A60,LGW,2024-04-09T21:05:00+00:00,2024-04-09T21:11:00+00:00,6.0,Air Transat,TS728
landed,YUL,A67,LHR,2024-04-09T19:00:00+00:00,2024-04-09T19:47:00+00:00,48.0,Air Canada,AC864
landed,YUL,A61,LHR,2024-04-09T22:15:00+00:00,2024-04-09T23:19:00+00:00,64.0,British Airways,BA94
landed,YUL,A66,LIR,2024-04-09T11:00:00+00:00,2024-04-09T11:25:00+00:00,26.0,Air Transat,TS600
landed,YUL,A50,LIS,2024-04-09T21:30:00+00:00,2024-04-09T21:39:00+00:00,9.0,Air Canada,AC812
landed,YUL,A67,MBJ,2024-04-09T08:15:00+00:00,2024-04-09T08:18:00+00:00,3.0,Air Canada,AC922
unknown,YUL,,MCO,2024-04-09T08:10:00+00:00,,,Delta Air Lines,DL661
landed,YUL,C79,MCO,2024-04-09T09:20:00+00:00,2024-04-09T09:37:00+00:00,17.0,Air Canada Rouge,RV1634
landed,YUL,C75,MCO,2024-04-09T13:30:00+00:00,2024-04-09T13:35:00+00:00,5.0,Air Canada Rouge,RV1636
landed,YUL,C75,MCO,2024-04-09T18:45:00+00:00,2024-04-09T19:12:00+00:00,27.0,Air Canada Rouge,RV1638
scheduled,YUL,C76,MCO,2024-04-09T06:45:00+00:00,2024-04-09T08:52:00+00:00,127.0,Air Transat,TS2820
scheduled,YUL,,MDW,2024-04-09T09:30:00+00:00,,6.0,NetJets Aviation,1I
landed,YUL,,MDW,2024-04-09T09:30:00+00:00,2024-04-09T09:43:00+00:00,13.0,NetJets Aviation,1I608
landed,YUL,A64,MEX,2024-04-09T19:20:00+00:00,2024-04-09T19:38:00+00:00,18.0,Air Canada,AC995
landed,YUL,A59,MEX,2024-04-09T22:46:00+00:00,2024-04-09T22:58:00+00:00,12.0,Aeromexico,AM637
landed,YUL,A68,MEX,2024-04-09T10:01:00+00:00,2024-04-09T10:18:00+00:00,17.0,Aeromexico,AM681
landed,YUL,C81,MIA,2024-04-09T07:00:00+00:00,2024-04-09T07:04:00+00:00,4.0,American Airlines,AA1516
landed,YUL,C77,MIA,2024-04-09T08:30:00+00:00,2024-04-09T08:45:00+00:00,16.0,Air Canada,AC1206
landed,YUL,C83,MIA,2024-04-09T18:45:00+00:00,2024-04-09T18:44:00+00:00,10.0,Air Canada,AC1208
landed,YUL,C74,MSP,2024-04-09T17:50:00+00:00,2024-04-09T13:05:00+00:00,21.0,Air Canada,AC8851
landed,YUL,C84,MSP,2024-04-09T06:00:00+00:00,2024-04-09T06:16:00+00:00,16.0,Delta Air Lines,DL3645
landed,YUL,A57,MUC,2024-04-09T20:40:00+00:00,2024-04-09T21:05:00+00:00,25.0,Lufthansa,LH475
landed,YUL,A66,MXP,2024-04-09T20:05:00+00:00,2024-04-09T20:28:00+00:00,24.0,Air Canada,AC894
landed,YUL,A52,NRT,2024-04-09T12:55:00+00:00,2024-04-09T13:11:00+00:00,17.0,Air Canada,AC5
landed,YUL,C85,ORD,2024-04-09T08:30:00+00:00,2024-04-09T08:54:00+00:00,25.0,Air Canada,AC8959
landed,YUL,C73,ORD,2024-04-09T13:05:00+00:00,2024-04-09T13:18:00+00:00,13.0,Air Canada,AC8961
landed,YUL,C77,ORD,2024-04-09T18:30:00+00:00,2024-04-09T19:04:00+00:00,34.0,Air Canada,AC8967
