Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
landed,YUL,,EWR,2024-02-15T20:00:00+00:00,2024-02-15T20:06:00+00:00,6.0,Air Canada,AC946
scheduled,YUL,,EWR,2024-02-15T20:00:00+00:00,,21.0,Jazz,QK946
scheduled,YUL,,EWR,2024-02-15T11:08:00+00:00,,,United Airlines,UA3451
landed,YUL,C83,EWR,2024-02-15T07:00:00+00:00,2024-02-15T07:17:00+00:00,17.0,United Airlines,UA3456
unknown,YUL,,EWR,2024-02-15T07:00:00+00:00,,,United Airlines,UA3606
landed,YUL,C80,EWR,2024-02-15T11:08:00+00:00,2024-02-15T11:21:00+00:00,13.0,United Airlines,UA3680
landed,YUL,A58,FDF,2024-02-15T09:00:00+00:00,2024-02-15T09:21:00+00:00,21.0,Air Canada,AC954
active,YUL,A67,FDF,2024-02-15T07:00:00+00:00,2024-02-15T07:20:00+00:00,20.0,Air Transat,TS738
landed,YUL,C56,FLL,2024-02-15T08:55:00+00:00,2024-02-15T09:15:00+00:00,21.0,Air Canada,AC1002
landed,YUL,C56,FLL,2024-02-15T13:35:00+00:00,2024-02-15T13:55:00+00:00,21.0,Air Canada,AC1004
scheduled,YUL,C85,FLL,2024-02-15T14:55:00+00:00,2024-02-15T17:51:00+00:00,177.0,Flair Airlines,F81100
landed,YUL,C76,FLL,2024-02-15T07:40:00+00:00,2024-02-15T08:01:00+00:00,22.0,Air Canada Rouge,RV1600
landed,YUL,C79,FLL,2024-02-15T16:20:00+00:00,2024-02-15T16:31:00+00:00,11.0,Air Canada Rouge,RV1606
landed,YUL,C56,FLL,2024-02-15T06:30:00+00:00,2024-02-15T06:35:00+00:00,6.0,Air Transat,TS844
landed,YUL,C74,FLL,2024-02-15T16:25:00+00:00,2024-02-15T16:29:00+00:00,5.0,Air Transat,TS846
landed,YUL,A61,FRA,2024-02-15T18:05:00+00:00,2024-02-15T18:11:00+00:00,7.0,Air Canada,AC844
landed,YUL,A60,GRU,2024-02-15T21:25:00+00:00,2024-02-15T22:20:00+00:00,56.0,Air Canada,AC96
landed,YUL,A61,GVA,2024-02-15T20:25:00+00:00,2024-02-15T20:45:00+00:00,21.0,Air Canada,AC884
landed,YUL,A68,HOG,2024-02-15T15:10:00+00:00,2024-02-15T15:18:00+00:00,9.0,Air Transat,TS358
landed,YUL,A59,HOG,2024-02-15T07:00:00+00:00,2024-02-15T07:25:00+00:00,26.0,Sunwing,WG6450
landed,YUL,,IAD,2024-02-15T17:00:00+00:00,2024-02-15T17:16:00+00:00,16.0,Vista America,
landed,YUL,,IAD,2024-02-15T08:10:00+00:00,2024-02-15T09:11:00+00:00,61.0,VistaJet,
landed,YUL,C81,IAD,2024-02-15T13:05:00+00:00,2024-02-15T13:21:00+00:00,17.0,Air Canada,AC8723
landed,YUL,C80,IAD,2024-02-15T09:15:00+00:00,2024-02-15T09:58:00+00:00,44.0,United Airlines,UA3413
unknown,YUL,,IAD,2024-02-15T18:30:00+00:00,,,United Airlines,UA3458
landed,YUL,C82,IAD,2024-02-15T18:30:00+00:00,2024-02-15T18:34:00+00:00,4.0,United Airlines,UA3574
unknown,YUL,,IAD,2024-02-15T09:15:00+00:00,,,United Airlines,UA3590
active,YUL,,IAG,2024-02-15T05:45:00+00:00,2024-02-15T06:19:00+00:00,34.0,Berry Aviation,
landed,YUL,C75,IAH,2024-02-15T09:50:00+00:00,2024-02-15T10:12:00+00:00,22.0,Air Canada,AC581
scheduled,YUL,,ILM,2024-02-15T12:00:00+00:00,,,Starlink Aviation,Q4324
scheduled,YUL,C77,JFK,2024-02-15T18:55:00+00:00,,21.0,Air Canada,AC8898
landed,YUL,,JFK,2024-02-15T18:55:00+00:00,2024-02-15T19:08:00+00:00,14.0,Air Canada,AC898
landed,YUL,C86,JFK,2024-02-15T12:20:00+00:00,2024-02-15T12:33:00+00:00,13.0,Delta Air Lines,DL5088
