Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
active,YUL,A59,ALG,2024-03-29T16:10:00+00:00,2024-03-29T16:57:00+00:00,47.0,Air Algerie,AH2701
landed,YUL,A61,AMS,2024-03-29T20:05:00+00:00,2024-03-29T20:21:00+00:00,16.0,KLM,KL672
landed,YUL,A60,ANU,2024-03-29T09:15:00+00:00,2024-03-29T09:50:00+00:00,35.0,Air Canada Rouge,RV1894
active,YUL,,APA,2024-03-29T08:30:00+00:00,,,Skyservice Business Aviation,
landed,YUL,C88,ATL,2024-03-29T18:25:00+00:00,2024-03-29T18:43:00+00:00,19.0,Air Canada,AC8569
landed,YUL,C86,ATL,2024-03-29T13:36:00+00:00,2024-03-29T13:54:00+00:00,19.0,Delta Air Lines,DL1317
landed,YUL,C86,ATL,2024-03-29T07:00:00+00:00,2024-03-29T07:20:00+00:00,20.0,Delta Air Lines,DL1526
landed,YUL,C86,ATL,2024-03-29T18:45:00+00:00,2024-03-29T19:55:00+00:00,71.0,Delta Air Lines,DL2176
cancelled,YUL,,ATW,2024-03-29T07:00:00+00:00,,6.0,empty,
active,YUL,A66,AZS,2024-03-29T15:10:00+00:00,,64.0,Air Transat,TS974
landed,YUL,A60,BCN,2024-03-29T19:00:00+00:00,2024-03-29T19:18:00+00:00,19.0,Air Canada,AC822
landed,YUL,A66,BGI,2024-03-29T09:40:00+00:00,2024-03-29T09:51:00+00:00,12.0,Air Canada,AC962
landed,YUL,C79,BOS,2024-03-29T08:15:00+00:00,2024-03-29T08:42:00+00:00,28.0,Air Canada,AC748
landed,YUL,C83,BOS,2024-03-29T13:10:00+00:00,2024-03-29T13:29:00+00:00,20.0,Air Canada,AC8606
landed,YUL,C74,BOS,2024-03-29T16:45:00+00:00,2024-03-29T17:15:00+00:00,31.0,Air Canada,AC8608
landed,YUL,A56,BRU,2024-03-29T19:50:00+00:00,2024-03-29T20:32:00+00:00,42.0,Air Canada,AC832
active,YUL,A61,CCC,2024-03-29T15:50:00+00:00,2024-03-29T15:56:00+00:00,6.0,Air Canada Rouge,RV1750
active,YUL,A55,CCC,2024-03-29T06:00:00+00:00,2024-03-29T06:32:00+00:00,33.0,Sunwing,WG2548
landed,YUL,A58,CDG,2024-03-29T22:25:00+00:00,2024-03-29T22:41:00+00:00,17.0,Air Canada,AC870
landed,YUL,A51,CDG,2024-03-29T19:10:00+00:00,2024-03-29T19:51:00+00:00,41.0,Air Canada,AC874
landed,YUL,57,CDG,2024-03-29T18:00:00+00:00,2024-03-29T18:27:00+00:00,27.0,Air France,AF345
landed,YUL,A55,CDG,2024-03-29T20:05:00+00:00,2024-03-29T20:30:00+00:00,26.0,Air France,AF347
landed,YUL,A65,CDG,2024-03-29T20:20:00+00:00,2024-03-29T20:37:00+00:00,18.0,Air Transat,TS110
active,YUL,A17,CFG,2024-03-29T16:00:00+00:00,,90.0,Sunwing,WG228
landed,YUL,C81,CLT,2024-03-29T14:20:00+00:00,2024-03-29T14:48:00+00:00,28.0,American Airlines,AA5029
landed,YUL,C85,CLT,2024-03-29T07:15:00+00:00,2024-03-29T07:32:00+00:00,18.0,American Airlines,AA5037
landed,YUL,A64,CMN,2024-03-29T21:35:00+00:00,2024-03-29T22:35:00+00:00,60.0,Royal Air Maroc,AT209
landed,YUL,A55,CUN,2024-03-29T08:10:00+00:00,2024-03-29T08:17:00+00:00,7.0,Air Canada,AC926
scheduled,YUL,A60,CUN,2024-03-29T13:00:00+00:00,2024-03-29T15:14:00+00:00,135.0,Flair Airlines,F82100
landed,YUL,A65,CUN,2024-03-29T17:15:00+00:00,2024-03-29T17:39:00+00:00,24.0,Air Canada Rouge,RV1884
landed,YUL,A68,CUN,2024-03-29T07:20:00+00:00,2024-03-29T07:44:00+00:00,24.0,Air Transat,TS538
landed,YUL,A55,CUN,2024-03-29T14:25:00+00:00,2024-03-29T14:26:00+00:00,2.0,Air Transat,TS938
landed,YUL,A59,CUN,2024-03-29T09:30:00+00:00,2024-03-29T09:46:00+00:00,16.0,Sunwing,WG5357
active,YUL,A55,CYO,2024-03-29T15:55:00+00:00,2024-03-29T16:42:00+00:00,47.0,Sunwing,WG614
landed,YUL,A66,CZM,2024-03-29T07:25:00+00:00,2024-03-29T08:04:00+00:00,39.0,Air Transat,TS328
landed,YUL,,DCA,2024-03-29T13:45:00+00:00,2024-03-29T14:04:00+00:00,20.0,Air Canada,AC823
landed,YUL,C84,DCA,2024-03-29T08:30:00+00:00,2024-03-29T08:59:00+00:00,30.0,Air Canada,AC8821
active,YUL,C85,DCA,2024-03-29T13:45:00+00:00,,20.0,Air Canada,AC8823
landed,YUL,C88,DCA,2024-03-29T19:50:00+00:00,2024-03-29T20:09:00+00:00,20.0,Air Canada,AC8825
active,YUL,,DCA,2024-03-29T13:45:00+00:00,,21.0,Jazz,QK823
landed,YUL,A63,DEL,2024-03-29T20:45:00+00:00,2024-03-29T21:02:00+00:00,18.0,Air Canada,AC50
landed,YUL,C81,DFW,2024-03-29T15:47:00+00:00,2024-03-29T16:13:00+00:00,27.0,American Airlines,AA1964
landed,YUL,C79,DFW,2024-03-29T18:40:00+00:00,2024-03-29T18:55:00+00:00,16.0,Air Canada,AC1071
active,YUL,A55,DOH,2024-03-29T21:50:00+00:00,2024-03-29T22:13:00+00:00,24.0,Qatar Airways,QR764
scheduled,YUL,,DRS,2024-03-29T17:00:00+00:00,2024-03-29T18:16:00+00:00,77.0,Unicair,
scheduled,YUL,,DTW,2024-03-29T07:45:00+00:00,,6.0,NetJets Aviation,1I
landed,YUL,,DTW,2024-03-29T07:45:00+00:00,2024-03-29T07:55:00+00:00,10.0,NetJets Aviation,1I514
