Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
landed,YUL,A59,LHR,2024-02-24T19:40:00+00:00,2024-02-24T20:01:00+00:00,21.0,Air Canada,AC864
landed,YUL,,LHR,2024-02-24T20:45:00+00:00,2024-02-24T21:23:00+00:00,38.0,British Airways,BA94
landed,YUL,A60,LIR,2024-02-24T08:50:00+00:00,2024-02-24T09:18:00+00:00,29.0,Air Canada,AC1331
landed,YUL,A67,LIR,2024-02-24T11:00:00+00:00,2024-02-24T11:14:00+00:00,15.0,Air Transat,TS600
landed,YUL,A51,LIS,2024-02-24T20:50:00+00:00,2024-02-24T21:08:00+00:00,19.0,Air Canada,AC812
landed,YUL,A52,LYS,2024-02-24T21:30:00+00:00,2024-02-24T22:53:00+00:00,84.0,Air Canada,AC876
landed,YUL,A66,LYS,2024-02-24T20:20:00+00:00,2024-02-24T20:28:00+00:00,8.0,Air Transat,TS572
landed,YUL,A63,MBJ,2024-02-24T06:00:00+00:00,2024-02-24T06:33:00+00:00,34.0,Sunwing,WG7634
landed,YUL,C56,MCO,2024-02-24T19:30:00+00:00,2024-02-24T20:39:00+00:00,70.0,Air Canada,AC1100
active,YUL,C77,MCO,2024-02-24T09:20:00+00:00,2024-02-24T09:57:00+00:00,37.0,Air Canada Rouge,RV1634
scheduled,YUL,C75,MCO,2024-02-24T13:30:00+00:00,2024-02-24T15:10:00+00:00,100.0,Air Canada Rouge,RV1636
landed,YUL,C58,MCO,2024-02-24T06:45:00+00:00,2024-02-24T07:45:00+00:00,60.0,Air Transat,TS2820
active,YUL,,MDW,2024-02-24T14:15:00+00:00,2024-02-24T14:38:00+00:00,23.0,Flexjet,LXJ394
scheduled,YUL,A58,MEX,2024-02-24T18:55:00+00:00,2024-02-24T21:28:00+00:00,154.0,Air Canada,AC995
landed,YUL,A51,MEX,2024-02-24T23:10:00+00:00,2024-02-24T23:25:00+00:00,15.0,Aeromexico,AM637
landed,YUL,A61,MEX,2024-02-24T09:03:00+00:00,2024-02-24T09:16:00+00:00,14.0,Aeromexico,AM681
landed,YUL,C81,MIA,2024-02-24T07:00:00+00:00,2024-02-24T07:10:00+00:00,11.0,American Airlines,AA1516
landed,YUL,C58,MIA,2024-02-24T08:30:00+00:00,2024-02-24T09:14:00+00:00,45.0,Air Canada,AC1206
landed,YUL,C75,MIA,2024-02-24T18:45:00+00:00,2024-02-24T18:59:00+00:00,14.0,Air Canada,AC1208
landed,YUL,C87,MSP,2024-02-24T17:30:00+00:00,2024-02-24T17:37:00+00:00,7.0,Air Canada,AC8851
landed,YUL,C86,MSP,2024-02-24T07:00:00+00:00,2024-02-24T07:11:00+00:00,12.0,Delta Air Lines,DL4807
landed,YUL,C73,MSY,2024-02-24T08:00:00+00:00,2024-02-24T08:15:00+00:00,15.0,Air Canada Rouge,RV1713
landed,YUL,A60,MUC,2024-02-24T20:15:00+00:00,2024-02-24T20:54:00+00:00,40.0,Lufthansa,LH475
landed,YUL,A68,MXP,2024-02-24T20:30:00+00:00,2024-02-24T20:50:00+00:00,21.0,Air Canada,AC894
landed,YUL,A66,NAS,2024-02-24T08:50:00+00:00,2024-02-24T10:14:00+00:00,85.0,Air Canada,AC938
active,YUL,,OPF,2024-02-24T17:00:00+00:00,,,Airsprint,
landed,YUL,C86,ORD,2024-02-24T08:30:00+00:00,2024-02-24T08:50:00+00:00,20.0,Air Canada,AC8959
landed,YUL,C73,ORD,2024-02-24T13:05:00+00:00,2024-02-24T13:17:00+00:00,12.0,Air Canada,AC8961
landed,YUL,C86,ORD,2024-02-24T19:45:00+00:00,2024-02-24T21:26:00+00:00,102.0,Air Canada,AC8967
unknown,YUL,,ORD,2024-02-24T19:45:00+00:00,,,Jazz,QK967
landed,YUL,C80,ORD,2024-02-24T06:05:00+00:00,2024-02-24T06:14:00+00:00,10.0,United Airlines,UA3597
active,YUL,C80,ORD,2024-02-24T16:45:00+00:00,,12.0,United Airlines,UA3629
landed,YUL,C89,PHL,2024-02-24T07:30:00+00:00,2024-02-24T07:37:00+00:00,8.0,American Airlines,AA5779
active,YUL,C83,PHL,2024-02-24T12:54:00+00:00,,9.0,American Airlines,AA5783
active,YUL,C83,PHL,2024-02-24T16:00:00+00:00,2024-02-24T16:16:00+00:00,16.0,American Airlines,AA5796
landed,YUL,C74,PHL,2024-02-24T13:20:00+00:00,2024-02-24T13:28:00+00:00,9.0,Air Canada,AC8859
active,YUL,C74,PHX,2024-02-24T08:15:00+00:00,2024-02-24T08:23:00+00:00,9.0,Air Canada Rouge,RV1731
landed,YUL,A51,PLS,2024-02-24T09:10:00+00:00,2024-02-24T09:23:00+00:00,13.0,Air Canada,AC1332
scheduled,YUL,,POP,2024-02-24T07:00:00+00:00,,,Starlink Aviation,Q4822
landed,YUL,A67,POP,2024-02-24T08:20:00+00:00,2024-02-24T08:37:00+00:00,17.0,Air Transat,TS890
scheduled,YUL,A59,POP,2024-02-24T06:00:00+00:00,2024-02-24T06:57:00+00:00,58.0,Sunwing,WG4614
landed,YUL,A64,PTP,2024-02-24T09:00:00+00:00,2024-02-24T09:41:00+00:00,42.0,Air Canada,AC948
landed,YUL,A52,PUJ,2024-02-24T08:15:00+00:00,2024-02-24T08:39:00+00:00,24.0,Air Canada,AC944
landed,YUL,A64,PUJ,2024-02-24T17:05:00+00:00,2024-02-24T17:35:00+00:00,31.0,Air Canada Rouge,RV1792
landed,YUL,A64,PUJ,2024-02-24T07:05:00+00:00,2024-02-24T07:29:00+00:00,24.0,Air Transat,TS398
active,YUL,A55,PUJ,2024-02-24T14:30:00+00:00,2024-02-24T14:59:00+00:00,29.0,Air Transat,TS498
