Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
cancelled,YUL,C80,EWR,2024-02-13T11:08:00+00:00,,,United Airlines,UA3451
cancelled,YUL,C82,EWR,2024-02-13T07:00:00+00:00,,,United Airlines,UA3606
landed,YUL,A68,FDF,2024-02-13T07:00:00+00:00,2024-02-13T07:26:00+00:00,27.0,Air Transat,TS738
landed,YUL,C73,FLL,2024-02-13T08:55:00+00:00,2024-02-13T09:37:00+00:00,42.0,Air Canada,AC1002
landed,YUL,C56,FLL,2024-02-13T13:35:00+00:00,2024-02-13T14:07:00+00:00,32.0,Air Canada,AC1004
scheduled,YUL,C84,FLL,2024-02-13T14:55:00+00:00,2024-02-13T17:20:00+00:00,145.0,Flair Airlines,F81100
landed,YUL,C75,FLL,2024-02-13T07:40:00+00:00,2024-02-13T08:33:00+00:00,54.0,Air Canada Rouge,RV1600
landed,YUL,C75,FLL,2024-02-13T16:20:00+00:00,2024-02-13T16:31:00+00:00,11.0,Air Canada Rouge,RV1606
landed,YUL,C79,FLL,2024-02-13T06:30:00+00:00,2024-02-13T07:36:00+00:00,66.0,Air Transat,TS844
landed,YUL,C83,FLL,2024-02-13T16:25:00+00:00,2024-02-13T16:41:00+00:00,16.0,Air Transat,TS846
landed,YUL,A61,FRA,2024-02-13T18:05:00+00:00,2024-02-13T18:06:00+00:00,1.0,Air Canada,AC844
landed,YUL,A64,GUA,2024-02-13T21:38:00+00:00,2024-02-13T22:17:00+00:00,39.0,Flair Airlines,F87201
landed,YUL,A52,HOG,2024-02-13T09:10:00+00:00,2024-02-13T09:31:00+00:00,21.0,Air Canada Rouge,RV1762
active,YUL,A61,HOG,2024-02-13T15:10:00+00:00,2024-02-13T15:28:00+00:00,18.0,Air Transat,TS358
landed,YUL,A63,HOG,2024-02-13T07:00:00+00:00,2024-02-13T07:38:00+00:00,38.0,Sunwing,WG6244
landed,YUL,C75,IAD,2024-02-13T13:05:00+00:00,2024-02-13T13:25:00+00:00,21.0,Air Canada,AC8723
landed,YUL,C82,IAD,2024-02-13T18:30:00+00:00,2024-02-13T18:47:00+00:00,17.0,United Airlines,UA3458
landed,YUL,C82,IAD,2024-02-13T09:15:00+00:00,2024-02-13T09:46:00+00:00,32.0,United Airlines,UA3590
landed,YUL,C75,IAH,2024-02-13T09:50:00+00:00,2024-02-13T10:13:00+00:00,23.0,Air Canada,AC581
landed,YUL,,ILM,2024-02-13T18:15:00+00:00,2024-02-13T18:22:00+00:00,8.0,Volato,
scheduled,YUL,C74,JFK,2024-02-13T18:55:00+00:00,2024-02-13T20:19:00+00:00,84.0,Air Canada,AC8898
scheduled,YUL,,JFK,2024-02-13T18:55:00+00:00,,21.0,Air Canada,AC898
cancelled,YUL,C86,JFK,2024-02-13T12:20:00+00:00,,,Delta Air Lines,DL5088
landed,YUL,C86,JFK,2024-02-13T17:55:00+00:00,2024-02-13T19:00:00+00:00,65.0,Delta Air Lines,DL5151
scheduled,YUL,,JFK,2024-02-13T18:55:00+00:00,,21.0,Jazz,QK898
landed,YUL,C77,LAS,2024-02-13T08:00:00+00:00,2024-02-13T08:16:00+00:00,16.0,Air Canada Rouge,RV1707
landed,YUL,C56,LAX,2024-02-13T17:35:00+00:00,2024-02-13T18:16:00+00:00,42.0,Air Canada,AC781
cancelled,YUL,C85,LGA,2024-02-13T07:19:00+00:00,,,American Airlines,AA4469
cancelled,YUL,C81,LGA,2024-02-13T10:45:00+00:00,,32.0,American Airlines,AA4550
landed,YUL,C81,LGA,2024-02-13T17:33:00+00:00,2024-02-13T17:37:00+00:00,5.0,American Airlines,AA4772
landed,YUL,,LGA,2024-02-13T18:40:00+00:00,2024-02-13T18:53:00+00:00,13.0,Air Canada,AC644
landed,YUL,,LGA,2024-02-13T20:00:00+00:00,2024-02-13T20:06:00+00:00,7.0,Air Canada,AC646
cancelled,YUL,C79,LGA,2024-02-13T08:00:00+00:00,,10.0,Air Canada,AC8634
landed,YUL,C82,LGA,2024-02-13T13:15:00+00:00,2024-02-13T13:30:00+00:00,15.0,Air Canada,AC8638
landed,YUL,C76,LGA,2024-02-13T15:20:00+00:00,2024-02-13T15:33:00+00:00,13.0,Air Canada,AC8640
landed,YUL,C73,LGA,2024-02-13T17:30:00+00:00,2024-02-13T17:41:00+00:00,12.0,Air Canada,AC8642
active,YUL,C85,LGA,2024-02-13T18:40:00+00:00,,13.0,Air Canada,AC8644
active,YUL,C73,LGA,2024-02-13T20:00:00+00:00,,6.0,Air Canada,AC8646
cancelled,YUL,C88,LGA,2024-02-13T10:15:00+00:00,,10.0,Delta Air Lines,DL4932
landed,YUL,C87,LGA,2024-02-13T18:30:00+00:00,2024-02-13T18:46:00+00:00,16.0,Delta Air Lines,DL5014
cancelled,YUL,C88,LGA,2024-02-13T06:30:00+00:00,,,Delta Air Lines,DL5139
scheduled,YUL,,LGA,2024-02-13T18:40:00+00:00,,,Jazz,QK644
scheduled,YUL,,LGA,2024-02-13T20:00:00+00:00,,21.0,Jazz,QK646
landed,YUL,A67,LGW,2024-02-13T21:05:00+00:00,2024-02-13T21:15:00+00:00,11.0,Air Transat,TS728
landed,YUL,A51,LHR,2024-02-13T19:40:00+00:00,2024-02-13T20:17:00+00:00,38.0,Air Canada,AC864
landed,YUL,A63,LHR,2024-02-13T20:45:00+00:00,2024-02-13T20:56:00+00:00,12.0,British Airways,BA94
