Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
landed,YUL,A66,ALG,2024-03-06T15:10:00+00:00,2024-03-06T16:13:00+00:00,64.0,Air Algerie,AH2701
landed,YUL,A57,AMS,2024-03-06T19:05:00+00:00,2024-03-06T19:14:00+00:00,10.0,KLM,KL672
landed,YUL,C79,ATL,2024-03-06T18:25:00+00:00,2024-03-06T19:09:00+00:00,44.0,Air Canada,AC8569
landed,YUL,C86,ATL,2024-03-06T07:00:00+00:00,2024-03-06T07:20:00+00:00,21.0,Delta Air Lines,DL1345
landed,YUL,C84,ATL,2024-03-06T18:40:00+00:00,2024-03-06T18:48:00+00:00,9.0,Delta Air Lines,DL639
landed,YUL,C82,ATL,2024-03-06T13:44:00+00:00,2024-03-06T13:57:00+00:00,13.0,Delta Air Lines,DL697
active,YUL,A65,AZS,2024-03-06T15:00:00+00:00,2024-03-06T15:12:00+00:00,13.0,Air Transat,TS974
landed,YUL,A63,BCN,2024-03-06T18:00:00+00:00,2024-03-06T18:16:00+00:00,17.0,Air Canada,AC822
landed,YUL,A52,BGI,2024-03-06T09:40:00+00:00,2024-03-06T09:51:00+00:00,11.0,Air Canada,AC962
,YUL,,BOS,2024-03-06T13:10:00+00:00,,96.0,Air Canada,AC606
landed,YUL,C84,BOS,2024-03-06T08:15:00+00:00,2024-03-06T08:38:00+00:00,24.0,Air Canada,AC748
landed,YUL,C76,BOS,2024-03-06T16:45:00+00:00,2024-03-06T16:47:00+00:00,2.0,Air Canada,AC752
scheduled,YUL,C83,BOS,2024-03-06T13:10:00+00:00,2024-03-06T14:46:00+00:00,96.0,Air Canada,AC8606
landed,YUL,,BOS,2024-03-06T07:00:00+00:00,2024-03-06T07:14:00+00:00,14.0,Starlink Aviation,Q4833
landed,YUL,A60,BRU,2024-03-06T18:50:00+00:00,2024-03-06T19:17:00+00:00,27.0,Air Canada,AC832
active,YUL,,BTV,2024-03-06T11:30:00+00:00,2024-03-06T11:36:00+00:00,7.0,Private owner,
landed,YUL,A61,CCC,2024-03-06T15:50:00+00:00,2024-03-06T15:56:00+00:00,7.0,Air Canada Rouge,RV1750
scheduled,YUL,A62,CCC,2024-03-06T17:20:00+00:00,2024-03-06T19:56:00+00:00,156.0,Sunwing,WG2348
landed,YUL,A57,CDG,2024-03-06T21:25:00+00:00,2024-03-06T22:06:00+00:00,41.0,Air Canada,AC870
landed,YUL,A61,CDG,2024-03-06T18:10:00+00:00,2024-03-06T18:24:00+00:00,14.0,Air Canada,AC874
landed,YUL,A57,CDG,2024-03-06T17:00:00+00:00,2024-03-06T17:30:00+00:00,31.0,Air France,AF345
landed,YUL,55,CDG,2024-03-06T19:05:00+00:00,2024-03-06T19:35:00+00:00,31.0,Air France,AF347
landed,YUL,A66,CDG,2024-03-06T20:20:00+00:00,2024-03-06T20:41:00+00:00,21.0,Air Transat,TS110
landed,YUL,C81,CLT,2024-03-06T14:20:00+00:00,2024-03-06T14:49:00+00:00,30.0,American Airlines,AA5029
landed,YUL,C85,CLT,2024-03-06T07:15:00+00:00,2024-03-06T07:38:00+00:00,24.0,American Airlines,AA5037
scheduled,YUL,A60,CMN,2024-03-06T20:35:00+00:00,2024-03-07T00:47:00+00:00,252.0,Royal Air Maroc,AT209
landed,YUL,A68,CTG,2024-03-06T09:50:00+00:00,2024-03-06T10:17:00+00:00,27.0,Air Transat,TS190
landed,YUL,A52,CUN,2024-03-06T08:10:00+00:00,2024-03-06T08:32:00+00:00,23.0,Air Canada,AC926
landed,YUL,A59,CUN,2024-03-06T13:30:00+00:00,2024-03-06T13:34:00+00:00,4.0,Flair Airlines,F82100
landed,YUL,A67,CUN,2024-03-06T17:15:00+00:00,2024-03-06T17:24:00+00:00,10.0,Air Canada Rouge,RV1884
landed,YUL,A66,CUN,2024-03-06T07:20:00+00:00,2024-03-06T07:36:00+00:00,17.0,Air Transat,TS538
landed,YUL,A61,CUN,2024-03-06T09:30:00+00:00,2024-03-06T09:38:00+00:00,8.0,Sunwing,WG5317
landed,YUL,A59,CUN,2024-03-06T07:00:00+00:00,2024-03-06T07:24:00+00:00,24.0,Sunwing,WG5363
scheduled,YUL,A63,CYO,2024-03-06T07:00:00+00:00,2024-03-06T07:31:00+00:00,32.0,Sunwing,WG6314
scheduled,YUL,,DCA,2024-03-06T19:50:00+00:00,,,empty,
scheduled,YUL,,DCA,2024-03-06T19:50:00+00:00,2024-03-06T20:06:00+00:00,21.0,Air Canada,AC825
landed,YUL,C83,DCA,2024-03-06T08:30:00+00:00,2024-03-06T08:55:00+00:00,25.0,Air Canada,AC8821
landed,YUL,C80,DCA,2024-03-06T13:45:00+00:00,2024-03-06T14:00:00+00:00,16.0,Air Canada,AC8823
scheduled,YUL,C83,DCA,2024-03-06T19:50:00+00:00,,21.0,Air Canada,AC8825
