Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
landed,YUL,C86,LGA,2024-02-22T10:15:00+00:00,2024-02-22T10:51:00+00:00,36.0,Delta Air Lines,DL4932
landed,YUL,C84,LGA,2024-02-22T18:30:00+00:00,2024-02-22T18:52:00+00:00,23.0,Delta Air Lines,DL5014
landed,YUL,C86,LGA,2024-02-22T06:30:00+00:00,2024-02-22T06:41:00+00:00,11.0,Delta Air Lines,DL5139
scheduled,YUL,,LGA,2024-02-22T18:40:00+00:00,,56.0,Jazz,QK644
scheduled,YUL,,LGA,2024-02-22T20:00:00+00:00,,21.0,Jazz,QK646
landed,YUL,A58,LGW,2024-02-22T21:15:00+00:00,2024-02-22T21:47:00+00:00,32.0,Air Transat,TS728
landed,YUL,A59,LHR,2024-02-22T19:40:00+00:00,2024-02-22T20:02:00+00:00,23.0,Air Canada,AC864
landed,YUL,,LHR,2024-02-22T20:55:00+00:00,2024-02-22T21:23:00+00:00,28.0,British Airways,BA94
landed,YUL,A66,LIR,2024-02-22T08:50:00+00:00,2024-02-22T09:23:00+00:00,34.0,Air Canada,AC1331
landed,YUL,A58,LIR,2024-02-22T11:00:00+00:00,2024-02-22T11:24:00+00:00,24.0,Air Transat,TS600
landed,YUL,A61,LIS,2024-02-22T20:05:00+00:00,2024-02-22T20:22:00+00:00,17.0,Air Canada,AC812
landed,YUL,C81,MCO,2024-02-22T09:20:00+00:00,2024-02-22T09:58:00+00:00,38.0,Air Canada Rouge,RV1634
landed,YUL,C75,MCO,2024-02-22T13:30:00+00:00,2024-02-22T13:53:00+00:00,23.0,Air Canada Rouge,RV1636
scheduled,YUL,C75,MCO,2024-02-22T18:40:00+00:00,2024-02-22T21:25:00+00:00,166.0,Air Canada Rouge,RV1638
landed,YUL,C56,MCO,2024-02-22T06:45:00+00:00,2024-02-22T08:03:00+00:00,79.0,Air Transat,TS820
landed,YUL,C76,MCO,2024-02-22T08:10:00+00:00,2024-02-22T08:59:00+00:00,49.0,Lynx Air,Y9661
landed,YUL,,MDW,2024-02-22T14:00:00+00:00,2024-02-22T14:26:00+00:00,26.0,flyExclusive,
landed,YUL,,MDW,2024-02-22T11:00:00+00:00,2024-02-22T11:13:00+00:00,14.0,empty,
active,YUL,,MEX,2024-02-22T22:30:00+00:00,2024-02-22T22:27:00+00:00,,Avion Express Malta,4X9970
landed,YUL,A64,MEX,2024-02-22T18:55:00+00:00,2024-02-22T19:27:00+00:00,33.0,Air Canada,AC995
landed,YUL,A66,MEX,2024-02-22T23:10:00+00:00,2024-02-22T23:49:00+00:00,39.0,Aeromexico,AM637
landed,YUL,A60,MEX,2024-02-22T09:03:00+00:00,2024-02-22T09:26:00+00:00,24.0,Aeromexico,AM681
landed,YUL,A60,MEX,2024-02-22T07:15:00+00:00,2024-02-22T08:01:00+00:00,47.0,Aeromexico,AM9472
landed,YUL,,MEX,2024-02-22T22:30:00+00:00,2024-02-22T22:21:00+00:00,,JSC Avion Express,X99970
landed,YUL,C81,MIA,2024-02-22T07:00:00+00:00,2024-02-22T07:11:00+00:00,12.0,American Airlines,AA1516
landed,YUL,C85,MIA,2024-02-22T08:30:00+00:00,2024-02-22T09:34:00+00:00,65.0,Air Canada,AC1206
landed,YUL,C79,MIA,2024-02-22T18:45:00+00:00,2024-02-22T19:05:00+00:00,20.0,Air Canada,AC1208
cancelled,YUL,,MLB,2024-02-22T10:00:00+00:00,,6.0,empty,
landed,YUL,A57,MRS,2024-02-22T20:05:00+00:00,2024-02-22T20:24:00+00:00,19.0,Air Transat,TS434
landed,YUL,C88,MSP,2024-02-22T17:30:00+00:00,2024-02-22T17:48:00+00:00,19.0,Air Canada,AC8851
landed,YUL,C88,MSP,2024-02-22T07:00:00+00:00,2024-02-22T07:13:00+00:00,14.0,Delta Air Lines,DL4807
landed,YUL,C74,MSY,2024-02-22T08:00:00+00:00,2024-02-22T09:04:00+00:00,65.0,Air Canada Rouge,RV1713
landed,YUL,A63,MUC,2024-02-22T20:15:00+00:00,2024-02-22T21:42:00+00:00,87.0,Lufthansa,LH475
landed,YUL,A50,MXP,2024-02-22T20:30:00+00:00,2024-02-22T20:57:00+00:00,27.0,Air Canada,AC894
landed,YUL,A51,NAS,2024-02-22T08:50:00+00:00,2024-02-22T09:22:00+00:00,32.0,Air Canada,AC938
landed,YUL,C83,ORD,2024-02-22T08:30:00+00:00,2024-02-22T09:14:00+00:00,44.0,Air Canada,AC8959
landed,YUL,C83,ORD,2024-02-22T13:05:00+00:00,2024-02-22T13:26:00+00:00,22.0,Air Canada,AC8961
scheduled,YUL,C80,ORD,2024-02-22T19:45:00+00:00,,21.0,Air Canada,AC8967
landed,YUL,,ORD,2024-02-22T19:45:00+00:00,2024-02-22T20:14:00+00:00,29.0,Air Canada,AC967
scheduled,YUL,,ORD,2024-02-22T19:45:00+00:00,,21.0,Jazz,QK967
landed,YUL,C80,ORD,2024-02-22T06:05:00+00:00,2024-02-22T06:21:00+00:00,16.0,United Airlines,UA3597
landed,YUL,C80,ORD,2024-02-22T16:45:00+00:00,2024-02-22T16:56:00+00:00,11.0,United Airlines,UA3629
cancelled,YUL,,PBI,2024-02-22T08:36:00+00:00,,6.0,empty,
landed,YUL,C79,PHL,2024-02-22T07:30:00+00:00,2024-02-22T08:22:00+00:00,52.0,American Airlines,AA5779
landed,YUL,C79,PHL,2024-02-22T12:54:00+00:00,2024-02-22T13:06:00+00:00,12.0,American Airlines,AA5783
landed,YUL,C79,PHL,2024-02-22T16:00:00+00:00,2024-02-22T16:23:00+00:00,24.0,American Airlines,AA5796
