Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
scheduled,YUL,C83,LGA,2024-02-04T20:00:00+00:00,,21.0,Air Canada,AC8646
landed,YUL,C83,LGA,2024-02-04T10:15:00+00:00,2024-02-04T10:28:00+00:00,14.0,Delta Air Lines,DL4932
landed,YUL,C86,LGA,2024-02-04T18:30:00+00:00,2024-02-04T18:49:00+00:00,19.0,Delta Air Lines,DL5014
landed,YUL,C88,LGA,2024-02-04T06:30:00+00:00,2024-02-04T07:08:00+00:00,39.0,Delta Air Lines,DL5139
active,YUL,,LGA,2024-02-04T18:40:00+00:00,,,Jazz,QK644
scheduled,YUL,,LGA,2024-02-04T20:00:00+00:00,,21.0,Jazz,QK646
landed,YUL,A65,LGW,2024-02-04T21:05:00+00:00,2024-02-04T21:26:00+00:00,22.0,Air Transat,TS728
landed,YUL,A50,LHR,2024-02-04T19:40:00+00:00,2024-02-04T20:50:00+00:00,70.0,Air Canada,AC864
landed,YUL,A58,LHR,2024-02-04T20:45:00+00:00,2024-02-04T21:34:00+00:00,49.0,British Airways,BA94
landed,YUL,A60,LIR,2024-02-04T11:00:00+00:00,2024-02-04T11:07:00+00:00,8.0,Air Transat,TS600
landed,YUL,A59,LIS,2024-02-04T21:45:00+00:00,2024-02-04T21:56:00+00:00,12.0,TAP Air Portugal,TP254
scheduled,YUL,A57,LIS,2024-02-04T20:15:00+00:00,2024-02-04T21:25:00+00:00,70.0,Air Transat,TS680
landed,YUL,A65,LRM,2024-02-04T09:30:00+00:00,2024-02-04T10:19:00+00:00,50.0,Air Canada Rouge,RV1756
landed,YUL,A67,MBJ,2024-02-04T08:15:00+00:00,2024-02-04T08:43:00+00:00,28.0,Air Canada,AC922
landed,YUL,A65,MBJ,2024-02-04T06:45:00+00:00,2024-02-04T07:15:00+00:00,31.0,Air Transat,TS484
landed,YUL,A59,MBJ,2024-02-04T09:00:00+00:00,2024-02-04T09:28:00+00:00,28.0,Sunwing,WG792
scheduled,YUL,C77,MCO,2024-02-04T09:20:00+00:00,,10.0,Air Canada,AC1634
landed,YUL,C85,MCO,2024-02-04T18:40:00+00:00,,10.0,Air Canada,AC1638
landed,YUL,,MCO,2024-02-04T11:00:00+00:00,2024-02-04T11:10:00+00:00,10.0,Air Canada,AC7029
scheduled,YUL,C79,MCO,2024-02-04T09:20:00+00:00,2024-02-04T11:04:00+00:00,105.0,Air Canada Rouge,RV1634
landed,YUL,C76,MCO,2024-02-04T13:30:00+00:00,2024-02-04T13:47:00+00:00,18.0,Air Canada Rouge,RV1636
scheduled,YUL,C76,MCO,2024-02-04T18:40:00+00:00,2024-02-04T20:40:00+00:00,121.0,Air Canada Rouge,RV1638
landed,YUL,C77,MCO,2024-02-04T06:45:00+00:00,2024-02-04T07:18:00+00:00,34.0,Air Transat,TS820
landed,YUL,A51,MEX,2024-02-04T18:55:00+00:00,2024-02-04T19:30:00+00:00,35.0,Air Canada,AC995
landed,YUL,A67,MEX,2024-02-04T23:10:00+00:00,2024-02-04T23:28:00+00:00,19.0,Aeromexico,AM637
landed,YUL,A68,MEX,2024-02-04T09:01:00+00:00,2024-02-04T09:26:00+00:00,25.0,Aeromexico,AM681
