Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
landed,YUL,C79,DFW,2024-03-10T15:47:00+00:00,2024-03-10T15:54:00+00:00,8.0,American Airlines,AA1964
landed,YUL,C81,DFW,2024-03-10T18:40:00+00:00,2024-03-10T20:05:00+00:00,85.0,Air Canada,AC1071
scheduled,YUL,A65,DOH,2024-03-10T21:50:00+00:00,2024-03-10T23:46:00+00:00,116.0,Qatar Airways,QR764
landed,YUL,C82,DTW,2024-03-10T13:05:00+00:00,2024-03-10T13:49:00+00:00,45.0,Air Canada,AC8581
landed,YUL,C86,DTW,2024-03-10T17:10:00+00:00,2024-03-10T17:38:00+00:00,28.0,Delta Air Lines,DL4906
landed,YUL,C88,DTW,2024-03-10T07:10:00+00:00,2024-03-10T08:06:00+00:00,57.0,Delta Air Lines,DL4933
landed,YUL,C84,DTW,2024-03-10T13:06:00+00:00,2024-03-10T13:14:00+00:00,9.0,Delta Air Lines,DL5139
landed,YUL,C88,DTW,2024-03-10T11:40:00+00:00,2024-03-10T12:01:00+00:00,22.0,Delta Air Lines,DL5556
landed,YUL,A63,DXB,2024-03-10T10:20:00+00:00,2024-03-10T11:20:00+00:00,61.0,Emirates,EK244
scheduled,YUL,C87,EWR,2024-03-10T08:15:00+00:00,2024-03-10T09:35:00+00:00,81.0,Air Canada,AC8938
landed,YUL,C80,EWR,2024-03-10T13:05:00+00:00,2024-03-10T13:48:00+00:00,43.0,Air Canada,AC8940
active,YUL,C81,EWR,2024-03-10T15:05:00+00:00,2024-03-10T16:05:00+00:00,60.0,Air Canada,AC8942
landed,YUL,C74,EWR,2024-03-10T20:00:00+00:00,2024-03-10T20:47:00+00:00,48.0,Air Canada,AC8946
landed,YUL,,EWR,2024-03-10T09:15:00+00:00,2024-03-10T09:35:00+00:00,21.0,Air Canada,AC938
landed,YUL,,EWR,2024-03-10T16:05:00+00:00,2024-03-10T16:05:00+00:00,,Air Canada,AC942
,YUL,,EWR,2024-03-10T20:01:00+00:00,,46.0,Air Canada,AC946
active,YUL,,EWR,2024-03-10T16:05:00+00:00,,,Jazz,QK942
scheduled,YUL,,EWR,2024-03-10T20:01:00+00:00,,,Jazz,QK946
landed,YUL,C85,EWR,2024-03-10T07:00:00+00:00,2024-03-10T07:46:00+00:00,47.0,United Airlines,UA3456
landed,YUL,C80,EWR,2024-03-10T11:08:00+00:00,2024-03-10T11:41:00+00:00,34.0,United Airlines,UA3680
landed,YUL,A66,FCO,2024-03-10T20:45:00+00:00,2024-03-10T21:47:00+00:00,62.0,Air Canada,AC892
landed,YUL,C56,FLL,2024-03-10T08:55:00+00:00,2024-03-10T10:38:00+00:00,104.0,Air Canada,AC1002
landed,YUL,C56,FLL,2024-03-10T14:10:00+00:00,2024-03-10T14:40:00+00:00,31.0,Air Canada,AC1004
scheduled,YUL,C81,FLL,2024-03-10T15:50:00+00:00,2024-03-10T18:08:00+00:00,138.0,Flair Airlines,F81100
landed,YUL,C75,FLL,2024-03-10T07:30:00+00:00,2024-03-10T08:22:00+00:00,52.0,Air Canada Rouge,RV1600
landed,YUL,C76,FLL,2024-03-10T16:20:00+00:00,2024-03-10T16:32:00+00:00,12.0,Air Canada Rouge,RV1606
landed,YUL,C77,FLL,2024-03-10T06:30:00+00:00,2024-03-10T07:17:00+00:00,47.0,Air Transat,TS844
landed,YUL,C85,FLL,2024-03-10T16:25:00+00:00,2024-03-10T17:33:00+00:00,69.0,Air Transat,TS846
landed,YUL,A66,FRA,2024-03-10T19:05:00+00:00,2024-03-10T19:58:00+00:00,53.0,Air Canada,AC844
landed,YUL,A61,GRU,2024-03-10T21:25:00+00:00,2024-03-10T22:56:00+00:00,91.0,Air Canada,AC96
landed,YUL,A52,GVA,2024-03-10T21:25:00+00:00,2024-03-10T22:05:00+00:00,40.0,Air Canada,AC884
scheduled,YUL,A66,HOG,2024-03-10T07:10:00+00:00,2024-03-10T08:44:00+00:00,95.0,Air Transat,TS2356
scheduled,YUL,A62,HOG,2024-03-10T16:45:00+00:00,2024-03-10T19:53:00+00:00,188.0,Sunwing,WG644
landed,YUL,C73,IAD,2024-03-10T13:05:00+00:00,2024-03-10T13:32:00+00:00,28.0,Air Canada,AC8723
landed,YUL,C80,IAD,2024-03-10T09:15:00+00:00,2024-03-10T10:42:00+00:00,88.0,United Airlines,UA3413
landed,YUL,C80,IAD,2024-03-10T18:30:00+00:00,2024-03-10T19:28:00+00:00,58.0,United Airlines,UA3574
landed,YUL,C77,IAH,2024-03-10T09:50:00+00:00,2024-03-10T11:03:00+00:00,74.0,Air Canada,AC581
landed,YUL,A59,IST,2024-03-10T21:30:00+00:00,2024-03-10T22:33:00+00:00,64.0,Turkish Airlines,TK36
active,YUL,C77,JFK,2024-03-10T18:55:00+00:00,,15.0,Air Canada,AC8898
landed,YUL,,JFK,2024-03-10T19:55:00+00:00,2024-03-10T19:09:00+00:00,,Air Canada,AC898
