Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
active,YUL,A63,DOH,2024-04-19T21:35:00+00:00,2024-04-19T22:10:00+00:00,35.0,Qatar Airways,QR764
landed,YUL,C82,DTW,2024-04-19T13:00:00+00:00,2024-04-19T13:20:00+00:00,21.0,Air Canada,AC8581
landed,YUL,C84,DTW,2024-04-19T13:02:00+00:00,2024-04-19T13:11:00+00:00,10.0,Delta Air Lines,DL3661
landed,YUL,C86,DTW,2024-04-19T17:17:00+00:00,2024-04-19T17:40:00+00:00,23.0,Delta Air Lines,DL4906
landed,YUL,C87,DTW,2024-04-19T07:10:00+00:00,2024-04-19T07:32:00+00:00,23.0,Delta Air Lines,DL4933
scheduled,YUL,A51,DXB,2024-04-19T10:20:00+00:00,2024-04-19T14:34:00+00:00,255.0,Emirates,EK244
landed,YUL,C88,EWR,2024-04-19T08:15:00+00:00,2024-04-19T08:26:00+00:00,11.0,Air Canada,AC8938
landed,YUL,C73,EWR,2024-04-19T13:10:00+00:00,2024-04-19T13:24:00+00:00,14.0,Air Canada,AC8940
landed,YUL,C88,EWR,2024-04-19T15:10:00+00:00,2024-04-19T15:28:00+00:00,18.0,Air Canada,AC8942
active,YUL,C81,EWR,2024-04-19T20:00:00+00:00,,133.0,Air Canada,AC8946
scheduled,YUL,,EWR,2024-04-19T20:01:00+00:00,,132.0,Air Canada,AC946
scheduled,YUL,,EWR,2024-04-19T20:01:00+00:00,,,Jazz,QK946
landed,YUL,C82,EWR,2024-04-19T06:00:00+00:00,2024-04-19T06:20:00+00:00,20.0,United Airlines,UA3456
landed,YUL,C82,EWR,2024-04-19T18:30:00+00:00,2024-04-19T18:44:00+00:00,15.0,United Airlines,UA3626
landed,YUL,C80,EWR,2024-04-19T11:00:00+00:00,2024-04-19T11:12:00+00:00,13.0,United Airlines,UA3680
landed,YUL,A58,FCO,2024-04-19T19:30:00+00:00,2024-04-19T20:02:00+00:00,32.0,Air Canada,AC892
landed,YUL,A52,FDF,2024-04-19T09:00:00+00:00,2024-04-19T09:16:00+00:00,17.0,Air Canada,AC954
landed,YUL,C56,FLL,2024-04-19T08:55:00+00:00,2024-04-19T09:14:00+00:00,20.0,Air Canada,AC1002
landed,YUL,C56,FLL,2024-04-19T14:10:00+00:00,2024-04-19T14:41:00+00:00,32.0,Air Canada,AC1004
landed,YUL,C58,FLL,2024-04-19T11:10:00+00:00,2024-04-19T11:29:00+00:00,20.0,Flair Airlines,F81100
landed,YUL,C75,FLL,2024-04-19T07:45:00+00:00,2024-04-19T08:08:00+00:00,23.0,Air Canada Rouge,RV1600
landed,YUL,C83,FLL,2024-04-19T16:20:00+00:00,2024-04-19T16:34:00+00:00,14.0,Air Canada Rouge,RV1606
landed,YUL,C56,FLL,2024-04-19T06:30:00+00:00,2024-04-19T06:49:00+00:00,20.0,Air Transat,TS2844
scheduled,YUL,A52,FRA,2024-04-19T18:45:00+00:00,2024-04-19T22:14:00+00:00,210.0,Air Canada,AC844
landed,YUL,A59,FRA,2024-04-19T18:00:00+00:00,2024-04-19T19:06:00+00:00,67.0,Lufthansa,LH479
landed,YUL,A50,GRU,2024-04-19T21:30:00+00:00,2024-04-19T21:53:00+00:00,23.0,Air Canada,AC96
landed,YUL,A60,GVA,2024-04-19T20:20:00+00:00,2024-04-19T21:14:00+00:00,54.0,Air Canada,AC884
landed,YUL,,HAV,2024-04-19T18:30:00+00:00,2024-04-19T19:20:00+00:00,50.0,Air Transat,TS554
landed,YUL,A63,HOG,2024-04-19T07:10:00+00:00,2024-04-19T07:29:00+00:00,20.0,Air Transat,TS356
landed,YUL,A57,HOG,2024-04-19T06:00:00+00:00,2024-04-19T06:23:00+00:00,23.0,Sunwing,WG6544
landed,YUL,C85,IAD,2024-04-19T18:35:00+00:00,2024-04-19T19:03:00+00:00,28.0,Air Canada,AC8725
landed,YUL,C80,IAD,2024-04-19T13:57:00+00:00,2024-04-19T14:22:00+00:00,25.0,United Airlines,UA3414
landed,YUL,C80,IAD,2024-04-19T09:30:00+00:00,2024-04-19T09:45:00+00:00,16.0,United Airlines,UA3590
landed,YUL,C76,IAH,2024-04-19T09:50:00+00:00,2024-04-19T09:57:00+00:00,8.0,Air Canada,AC581
landed,YUL,A57,IST,2024-04-19T19:45:00+00:00,2024-04-19T20:34:00+00:00,50.0,Turkish Airlines,TK36
landed,YUL,C74,JFK,2024-04-19T19:30:00+00:00,2024-04-19T19:40:00+00:00,10.0,Air Canada,AC8898
active,YUL,C87,JFK,2024-04-19T18:35:00+00:00,,285.0,Delta Air Lines,DL5151
landed,YUL,C86,JFK,2024-04-19T12:01:00+00:00,2024-04-19T12:14:00+00:00,14.0,Delta Air Lines,DL5398
