Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
landed,YUL,C56,LAX,2024-04-13T18:00:00+00:00,2024-04-13T18:41:00+00:00,41.0,Air Canada,AC781
landed,YUL,C81,LGA,2024-04-13T10:35:00+00:00,2024-04-13T10:51:00+00:00,16.0,American Airlines,AA4550
landed,YUL,C81,LGA,2024-04-13T17:24:00+00:00,2024-04-13T17:41:00+00:00,18.0,American Airlines,AA4772
landed,YUL,C73,LGA,2024-04-13T06:30:00+00:00,2024-04-13T06:49:00+00:00,19.0,Air Canada,AC8632
landed,YUL,C87,LGA,2024-04-13T08:00:00+00:00,2024-04-13T08:48:00+00:00,49.0,Air Canada,AC8634
landed,YUL,C76,LGA,2024-04-13T10:40:00+00:00,2024-04-13T11:08:00+00:00,29.0,Air Canada,AC8636
landed,YUL,C73,LGA,2024-04-13T13:15:00+00:00,2024-04-13T14:13:00+00:00,58.0,Air Canada,AC8638
active,YUL,C75,LGA,2024-04-13T15:20:00+00:00,,130.0,Air Canada,AC8640
scheduled,YUL,C74,LGA,2024-04-13T17:30:00+00:00,2024-04-13T19:18:00+00:00,108.0,Air Canada,AC8642
landed,YUL,C89,LGA,2024-04-13T18:45:00+00:00,2024-04-13T19:29:00+00:00,44.0,Air Canada,AC8644
cancelled,YUL,C83,LGA,2024-04-13T20:00:00+00:00,,21.0,Air Canada,AC8646
landed,YUL,C87,LGA,2024-04-13T06:10:00+00:00,2024-04-13T06:21:00+00:00,12.0,Delta Air Lines,DL5139
unknown,YUL,,LGA,2024-04-13T20:01:00+00:00,,,Jazz,QK646
landed,YUL,A64,LHR,2024-04-13T19:00:00+00:00,2024-04-13T19:37:00+00:00,38.0,Air Canada,AC864
landed,YUL,A57,LHR,2024-04-13T22:15:00+00:00,2024-04-13T22:31:00+00:00,16.0,British Airways,BA94
landed,YUL,A59,LIR,2024-04-13T07:55:00+00:00,2024-04-13T08:11:00+00:00,16.0,Air Canada,AC1331
landed,YUL,A59,LIR,2024-04-13T11:00:00+00:00,2024-04-13T11:43:00+00:00,43.0,Air Transat,TS600
landed,YUL,A60,LIS,2024-04-13T20:05:00+00:00,2024-04-13T20:33:00+00:00,28.0,Air Canada,AC812
landed,YUL,A56,LYS,2024-04-13T20:25:00+00:00,2024-04-13T20:51:00+00:00,26.0,Air Canada,AC876
landed,YUL,A50,LYS,2024-04-13T20:20:00+00:00,2024-04-13T20:45:00+00:00,25.0,Air Transat,TS572
landed,YUL,,MBJ,2024-04-13T07:00:00+00:00,2024-04-13T07:53:00+00:00,54.0,Sunwing,WG9734
landed,YUL,C76,MCO,2024-04-13T09:20:00+00:00,2024-04-13T09:31:00+00:00,12.0,Air Canada Rouge,RV1634
landed,YUL,C75,MCO,2024-04-13T13:30:00+00:00,2024-04-13T13:37:00+00:00,7.0,Air Canada Rouge,RV1636
landed,YUL,C75,MCO,2024-04-13T18:45:00+00:00,2024-04-13T19:31:00+00:00,47.0,Air Canada Rouge,RV1638
scheduled,YUL,C56,MCO,2024-04-13T06:45:00+00:00,2024-04-13T09:19:00+00:00,154.0,Air Transat,TS2820
landed,YUL,A57,MEX,2024-04-13T19:20:00+00:00,2024-04-13T19:49:00+00:00,29.0,Air Canada,AC995
landed,YUL,A68,MEX,2024-04-13T22:46:00+00:00,2024-04-13T23:08:00+00:00,23.0,Aeromexico,AM637
landed,YUL,A68,MEX,2024-04-13T10:01:00+00:00,2024-04-13T10:20:00+00:00,19.0,Aeromexico,AM681
landed,YUL,C85,MIA,2024-04-13T07:00:00+00:00,2024-04-13T07:26:00+00:00,26.0,American Airlines,AA1516
landed,YUL,C83,MIA,2024-04-13T08:30:00+00:00,2024-04-13T09:28:00+00:00,59.0,Air Canada,AC1206
landed,YUL,C76,MIA,2024-04-13T19:45:00+00:00,2024-04-13T20:21:00+00:00,37.0,Air Canada,AC1208
landed,YUL,C86,MSP,2024-04-13T17:50:00+00:00,2024-04-13T18:27:00+00:00,38.0,Air Canada,AC8851
landed,YUL,C86,MSP,2024-04-13T06:00:00+00:00,2024-04-13T06:16:00+00:00,17.0,Delta Air Lines,DL3645
landed,YUL,,MSP,2024-04-13T12:38:00+00:00,2024-04-13T12:39:00+00:00,1.0,Sun Country Airlines,SY9217
landed,YUL,C77,MSY,2024-04-13T08:00:00+00:00,2024-04-13T08:16:00+00:00,16.0,Air Canada Rouge,RV1713
landed,YUL,A59,MUC,2024-04-13T20:40:00+00:00,2024-04-13T21:37:00+00:00,57.0,Lufthansa,LH475
landed,YUL,A52,MXP,2024-04-13T20:05:00+00:00,2024-04-13T20:35:00+00:00,30.0,Air Canada,AC894
landed,YUL,A60,NAS,2024-04-13T08:50:00+00:00,2024-04-13T09:15:00+00:00,25.0,Air Canada,AC938
landed,YUL,A52,NRT,2024-04-13T12:55:00+00:00,2024-04-13T13:52:00+00:00,58.0,Air Canada,AC5
landed,YUL,C81,ORD,2024-04-13T08:30:00+00:00,2024-04-13T08:53:00+00:00,24.0,Air Canada,AC8959
landed,YUL,C76,ORD,2024-04-13T13:05:00+00:00,2024-04-13T13:48:00+00:00,43.0,Air Canada,AC8961
landed,YUL,C83,ORD,2024-04-13T18:30:00+00:00,2024-04-13T18:49:00+00:00,20.0,Air Canada,AC8967
