Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
landed,YUL,A66,AGP,2024-02-11T20:10:00+00:00,2024-02-11T20:35:00+00:00,26.0,Air Transat,TS252
cancelled,YUL,A57,AMS,2024-02-11T19:05:00+00:00,,,KLM,KL672
landed,YUL,C88,ATL,2024-02-11T18:25:00+00:00,2024-02-11T18:43:00+00:00,18.0,Air Canada,AC8569
landed,YUL,C86,ATL,2024-02-11T07:00:00+00:00,2024-02-11T07:16:00+00:00,16.0,Delta Air Lines,DL1345
landed,YUL,C86,ATL,2024-02-11T15:16:00+00:00,2024-02-11T15:47:00+00:00,32.0,Delta Air Lines,DL697
active,YUL,A64,AZS,2024-02-11T15:00:00+00:00,2024-02-11T15:25:00+00:00,26.0,Air Transat,TS2974
landed,YUL,A60,BCN,2024-02-11T18:20:00+00:00,2024-02-11T18:44:00+00:00,25.0,Air Canada,AC822
active,YUL,,BED,2024-02-11T15:00:00+00:00,2024-02-11T14:57:00+00:00,,AirNet,USC422
landed,YUL,A64,BGI,2024-02-11T09:40:00+00:00,2024-02-11T09:49:00+00:00,9.0,Air Canada,AC962
landed,YUL,C74,BOS,2024-02-11T08:15:00+00:00,2024-02-11T08:33:00+00:00,18.0,Air Canada,AC8604
landed,YUL,C76,BOS,2024-02-11T13:10:00+00:00,2024-02-11T13:45:00+00:00,35.0,Air Canada,AC8606
landed,YUL,C83,BOS,2024-02-11T16:45:00+00:00,2024-02-11T17:24:00+00:00,40.0,Air Canada,AC8608
landed,YUL,A50,BRU,2024-02-11T18:50:00+00:00,2024-02-11T19:59:00+00:00,69.0,Air Canada,AC832
scheduled,YUL,,BUF,2024-02-11T16:42:00+00:00,,6.0,NetJets Aviation,1I
scheduled,YUL,,BWI,2024-02-11T16:42:00+00:00,,6.0,NetJets Aviation,1I
landed,YUL,,BWI,2024-02-11T16:42:00+00:00,2024-02-11T16:49:00+00:00,7.0,NetJets Aviation,1I568
active,YUL,A63,CCC,2024-02-11T15:50:00+00:00,2024-02-11T16:11:00+00:00,22.0,Air Canada Rouge,RV1750
scheduled,YUL,A66,CCC,2024-02-11T16:20:00+00:00,2024-02-11T17:42:00+00:00,83.0,Air Transat,TS3856
active,YUL,A65,CCC,2024-02-11T06:50:00+00:00,2024-02-11T07:08:00+00:00,18.0,Sunwing,WG604
landed,YUL,A56,CDG,2024-02-11T21:25:00+00:00,2024-02-11T21:49:00+00:00,24.0,Air Canada,AC870
landed,YUL,57,CDG,2024-02-11T17:00:00+00:00,2024-02-11T17:13:00+00:00,13.0,Air France,AF345
landed,YUL,55,CDG,2024-02-11T19:05:00+00:00,2024-02-11T19:11:00+00:00,7.0,Air France,AF347
landed,YUL,A65,CDG,2024-02-11T20:20:00+00:00,2024-02-11T20:31:00+00:00,12.0,Air Transat,TS110
landed,YUL,C81,CLT,2024-02-11T14:15:00+00:00,2024-02-11T14:53:00+00:00,39.0,American Airlines,AA5029
landed,YUL,C83,CLT,2024-02-11T07:16:00+00:00,2024-02-11T07:38:00+00:00,23.0,American Airlines,AA5037
landed,YUL,,CMH,2024-02-11T12:05:00+00:00,2024-02-11T11:55:00+00:00,10.0,empty,
cancelled,YUL,,CMH,2024-02-11T11:00:00+00:00,,10.0,NetJets Aviation,1I261
landed,YUL,A52,CMN,2024-02-11T18:45:00+00:00,2024-02-11T19:04:00+00:00,20.0,Air Canada,AC72
landed,YUL,A58,CMN,2024-02-11T20:35:00+00:00,2024-02-11T21:20:00+00:00,45.0,Royal Air Maroc,AT209
landed,YUL,A57,CUN,2024-02-11T08:10:00+00:00,2024-02-11T08:12:00+00:00,3.0,Air Canada,AC926
landed,YUL,A59,CUN,2024-02-11T13:30:00+00:00,2024-02-11T13:43:00+00:00,14.0,Flair Airlines,F82100
landed,YUL,A61,CUN,2024-02-11T17:15:00+00:00,2024-02-11T18:07:00+00:00,53.0,Air Canada Rouge,RV1884
landed,YUL,A61,CUN,2024-02-11T07:20:00+00:00,2024-02-11T07:35:00+00:00,15.0,Air Transat,TS538
landed,YUL,A51,CUN,2024-02-11T14:05:00+00:00,2024-02-11T14:33:00+00:00,29.0,Air Transat,TS938
landed,YUL,A63,CUN,2024-02-11T06:00:00+00:00,2024-02-11T06:17:00+00:00,18.0,Sunwing,WG2743
landed,YUL,A59,CUN,2024-02-11T09:30:00+00:00,2024-02-11T09:45:00+00:00,15.0,Sunwing,WG537
landed,YUL,A52,CUR,2024-02-11T09:15:00+00:00,2024-02-11T09:35:00+00:00,20.0,Air Canada Rouge,RV1844
landed,YUL,C83,DCA,2024-02-11T08:30:00+00:00,2024-02-11T08:44:00+00:00,15.0,Air Canada,AC8821
landed,YUL,C82,DCA,2024-02-11T13:45:00+00:00,2024-02-11T13:59:00+00:00,15.0,Air Canada,AC8823
landed,YUL,C76,DCA,2024-02-11T19:50:00+00:00,2024-02-11T20:09:00+00:00,19.0,Air Canada,AC8825
landed,YUL,A60,DEL,2024-02-11T20:30:00+00:00,2024-02-11T20:55:00+00:00,26.0,Air Canada,AC50
landed,YUL,C77,DFW,2024-02-11T18:40:00+00:00,2024-02-11T19:03:00+00:00,23.0,Air Canada,AC8813
landed,YUL,A55,DOH,2024-02-11T20:50:00+00:00,2024-02-11T21:11:00+00:00,22.0,Qatar Airways,QR764
cancelled,YUL,,DTW,2024-02-11T16:12:00+00:00,,6.0,NetJets Aviation,1I
landed,YUL,C89,DTW,2024-02-11T13:05:00+00:00,2024-02-11T13:20:00+00:00,16.0,Air Canada,AC8581
landed,YUL,C84,DTW,2024-02-11T06:00:00+00:00,2024-02-11T06:13:00+00:00,13.0,Delta Air Lines,DL4869
landed,YUL,C86,DTW,2024-02-11T13:05:00+00:00,2024-02-11T13:13:00+00:00,9.0,Delta Air Lines,DL5067
landed,YUL,,DTW,2024-02-11T02:10:00+00:00,2024-02-11T01:27:00+00:00,,Kalitta Charters II,K5729
