Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
landed,YUL,C56,LAX,2024-03-27T17:35:00+00:00,2024-03-27T18:00:00+00:00,26.0,Air Canada,AC781
active,YUL,,LGA,2024-03-27T20:01:00+00:00,,,empty,
landed,YUL,C81,LGA,2024-03-27T07:20:00+00:00,2024-03-27T07:35:00+00:00,15.0,American Airlines,AA4469
landed,YUL,C81,LGA,2024-03-27T10:58:00+00:00,2024-03-27T11:17:00+00:00,20.0,American Airlines,AA4550
landed,YUL,C81,LGA,2024-03-27T17:44:00+00:00,2024-03-27T18:27:00+00:00,44.0,American Airlines,AA4772
landed,YUL,,LGA,2024-03-27T17:30:00+00:00,2024-03-27T17:53:00+00:00,23.0,Air Canada,AC642
landed,YUL,,LGA,2024-03-27T18:40:00+00:00,2024-03-27T19:06:00+00:00,27.0,Air Canada,AC644
scheduled,YUL,,LGA,2024-03-27T20:01:00+00:00,2024-03-27T20:50:00+00:00,30.0,Air Canada,AC646
landed,YUL,C80,LGA,2024-03-27T08:00:00+00:00,2024-03-27T08:24:00+00:00,24.0,Air Canada,AC8634
landed,YUL,C74,LGA,2024-03-27T13:15:00+00:00,2024-03-27T14:23:00+00:00,69.0,Air Canada,AC8638
landed,YUL,C82,LGA,2024-03-27T15:20:00+00:00,2024-03-27T16:29:00+00:00,70.0,Air Canada,AC8640
scheduled,YUL,C73,LGA,2024-03-27T17:30:00+00:00,,23.0,Air Canada,AC8642
scheduled,YUL,C87,LGA,2024-03-27T18:40:00+00:00,,21.0,Air Canada,AC8644
scheduled,YUL,C86,LGA,2024-03-27T20:00:00+00:00,,50.0,Air Canada,AC8646
landed,YUL,C86,LGA,2024-03-27T06:15:00+00:00,2024-03-27T06:29:00+00:00,15.0,Delta Air Lines,DL5426
landed,YUL,C86,LGA,2024-03-27T16:24:00+00:00,2024-03-27T16:41:00+00:00,18.0,Delta Air Lines,DL5431
landed,YUL,C86,LGA,2024-03-27T10:00:00+00:00,2024-03-27T10:15:00+00:00,16.0,Delta Air Lines,DL5434
scheduled,YUL,,LGA,2024-03-27T17:30:00+00:00,,21.0,Jazz,QK642
scheduled,YUL,,LGA,2024-03-27T18:40:00+00:00,,,Jazz,QK644
scheduled,YUL,,LGA,2024-03-27T20:01:00+00:00,,30.0,Jazz,QK646
landed,YUL,A52,LHR,2024-03-27T20:20:00+00:00,2024-03-27T20:48:00+00:00,28.0,Air Canada,AC864
landed,YUL,A57,LHR,2024-03-27T21:45:00+00:00,2024-03-27T22:42:00+00:00,58.0,British Airways,BA94
landed,YUL,A61,LIR,2024-03-27T08:50:00+00:00,2024-03-27T09:00:00+00:00,10.0,Air Canada,AC1331
landed,YUL,A63,LIS,2024-03-27T22:45:00+00:00,2024-03-27T23:33:00+00:00,49.0,TAP Air Portugal,TP254
landed,YUL,A65,LIS,2024-03-27T20:15:00+00:00,2024-03-27T20:23:00+00:00,8.0,Air Transat,TS680
landed,YUL,A51,LYS,2024-03-27T21:30:00+00:00,2024-03-27T21:44:00+00:00,15.0,Air Canada,AC876
landed,YUL,A59,MBJ,2024-03-27T08:15:00+00:00,2024-03-27T08:33:00+00:00,19.0,Air Canada,AC922
landed,YUL,A67,MBJ,2024-03-27T07:30:00+00:00,2024-03-27T07:44:00+00:00,14.0,Air Transat,TS484
diverted,YUL,A66,MBJ,2024-03-27T10:00:00+00:00,2024-03-27T10:23:00+00:00,24.0,Sunwing,WG7392
landed,YUL,,MCO,2024-03-27T12:30:00+00:00,2024-03-27T19:09:00+00:00,400.0,Jet Linx Aviation,JL304
landed,YUL,C75,MCO,2024-03-27T08:45:00+00:00,2024-03-27T09:28:00+00:00,43.0,Air Canada Rouge,RV1634
landed,YUL,C75,MCO,2024-03-27T13:30:00+00:00,2024-03-27T13:51:00+00:00,21.0,Air Canada Rouge,RV1636
landed,YUL,C75,MCO,2024-03-27T18:40:00+00:00,2024-03-27T18:58:00+00:00,18.0,Air Canada Rouge,RV1638
landed,YUL,C79,MCO,2024-03-27T06:35:00+00:00,2024-03-27T06:58:00+00:00,23.0,Air Transat,TS820
landed,YUL,A51,MEX,2024-03-27T18:55:00+00:00,2024-03-27T19:13:00+00:00,18.0,Air Canada,AC995
landed,YUL,A65,MEX,2024-03-27T23:10:00+00:00,2024-03-27T23:41:00+00:00,32.0,Aeromexico,AM637
landed,YUL,A65,MEX,2024-03-27T09:03:00+00:00,2024-03-27T09:43:00+00:00,40.0,Aeromexico,AM681
landed,YUL,C83,MIA,2024-03-27T07:00:00+00:00,2024-03-27T07:34:00+00:00,34.0,American Airlines,AA1516
landed,YUL,C84,MIA,2024-03-27T08:30:00+00:00,2024-03-27T08:52:00+00:00,22.0,Air Canada,AC1206
landed,YUL,C77,MIA,2024-03-27T18:45:00+00:00,2024-03-27T19:05:00+00:00,20.0,Air Canada,AC1208
landed,YUL,C82,MSP,2024-03-27T17:45:00+00:00,2024-03-27T18:39:00+00:00,55.0,Air Canada,AC8851
landed,YUL,C87,MSP,2024-03-27T06:00:00+00:00,2024-03-27T06:15:00+00:00,15.0,Delta Air Lines,DL4923
landed,YUL,A61,MUC,2024-03-27T21:15:00+00:00,2024-03-27T21:30:00+00:00,15.0,Lufthansa,LH475
landed,YUL,A68,MXP,2024-03-27T20:50:00+00:00,2024-03-27T21:28:00+00:00,39.0,Air Canada,AC894
landed,YUL,A52,NRT,2024-03-27T14:05:00+00:00,2024-03-27T14:09:00+00:00,4.0,Air Canada,AC5
landed,YUL,C83,ORD,2024-03-27T08:30:00+00:00,2024-03-27T09:08:00+00:00,39.0,Air Canada,AC8959
landed,YUL,C83,ORD,2024-03-27T13:05:00+00:00,2024-03-27T13:19:00+00:00,14.0,Air Canada,AC8961
landed,YUL,C82,ORD,2024-03-27T19:45:00+00:00,2024-03-27T20:42:00+00:00,58.0,Air Canada,AC8967
