Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
landed,YUL,A61,FDF,2024-02-08T09:00:00+00:00,2024-02-08T09:07:00+00:00,8.0,Air Canada,AC954
landed,YUL,A67,FDF,2024-02-08T07:00:00+00:00,2024-02-08T07:14:00+00:00,15.0,Air Transat,TS738
landed,YUL,C73,FLL,2024-02-08T08:55:00+00:00,2024-02-08T09:20:00+00:00,26.0,Air Canada,AC1002
landed,YUL,C56,FLL,2024-02-08T13:35:00+00:00,2024-02-08T13:59:00+00:00,25.0,Air Canada,AC1004
scheduled,YUL,C82,FLL,2024-02-08T14:55:00+00:00,2024-02-08T17:14:00+00:00,140.0,Flair Airlines,F81100
scheduled,YUL,C79,FLL,2024-02-08T07:40:00+00:00,2024-02-08T09:51:00+00:00,131.0,Air Canada Rouge,RV1600
landed,YUL,C75,FLL,2024-02-08T16:20:00+00:00,2024-02-08T16:29:00+00:00,9.0,Air Canada Rouge,RV1606
landed,YUL,C58,FLL,2024-02-08T06:30:00+00:00,2024-02-08T06:48:00+00:00,19.0,Air Transat,TS844
landed,YUL,C85,FLL,2024-02-08T16:25:00+00:00,2024-02-08T16:37:00+00:00,13.0,Air Transat,TS846
landed,YUL,A61,FRA,2024-02-08T18:05:00+00:00,2024-02-08T18:25:00+00:00,21.0,Air Canada,AC844
active,YUL,,FXE,2024-02-08T11:25:00+00:00,,,Starlink Aviation,Q4324
landed,YUL,A50,GRU,2024-02-08T21:25:00+00:00,2024-02-08T21:40:00+00:00,16.0,Air Canada,AC96
landed,YUL,A52,GVA,2024-02-08T20:25:00+00:00,2024-02-08T20:29:00+00:00,4.0,Air Canada,AC884
scheduled,YUL,A67,HOG,2024-02-08T15:10:00+00:00,2024-02-08T16:14:00+00:00,64.0,Air Transat,TS2358
active,YUL,A61,HOG,2024-02-08T07:00:00+00:00,2024-02-08T07:18:00+00:00,19.0,Sunwing,WG6450
landed,YUL,C81,IAD,2024-02-08T13:05:00+00:00,2024-02-08T13:09:00+00:00,4.0,Air Canada,AC8723
landed,YUL,C80,IAD,2024-02-08T18:30:00+00:00,2024-02-08T18:42:00+00:00,12.0,United Airlines,UA3458
landed,YUL,C80,IAD,2024-02-08T09:15:00+00:00,2024-02-08T09:25:00+00:00,11.0,United Airlines,UA3590
landed,YUL,C76,IAH,2024-02-08T09:50:00+00:00,2024-02-08T10:05:00+00:00,15.0,Air Canada,AC581
active,YUL,C74,JFK,2024-02-08T18:55:00+00:00,,34.0,Air Canada,AC8898
landed,YUL,,JFK,2024-02-08T18:55:00+00:00,2024-02-08T19:29:00+00:00,34.0,Air Canada,AC898
landed,YUL,C83,JFK,2024-02-08T12:20:00+00:00,2024-02-08T13:23:00+00:00,64.0,Delta Air Lines,DL5088
landed,YUL,C86,JFK,2024-02-08T17:55:00+00:00,2024-02-08T18:06:00+00:00,12.0,Delta Air Lines,DL5151
scheduled,YUL,,JFK,2024-02-08T18:55:00+00:00,,21.0,Jazz,QK898
landed,YUL,C76,LAS,2024-02-08T08:00:00+00:00,2024-02-08T08:46:00+00:00,47.0,Air Canada Rouge,RV1707
landed,YUL,C56,LAX,2024-02-08T17:35:00+00:00,2024-02-08T18:31:00+00:00,56.0,Air Canada,AC781
landed,YUL,C79,LGA,2024-02-08T07:19:00+00:00,2024-02-08T07:36:00+00:00,17.0,American Airlines,AA4469
landed,YUL,C79,LGA,2024-02-08T10:45:00+00:00,2024-02-08T10:51:00+00:00,6.0,American Airlines,AA4550
landed,YUL,C79,LGA,2024-02-08T17:33:00+00:00,2024-02-08T18:00:00+00:00,28.0,American Airlines,AA4772
landed,YUL,,LGA,2024-02-08T18:40:00+00:00,2024-02-08T19:08:00+00:00,29.0,Air Canada,AC644
landed,YUL,,LGA,2024-02-08T20:00:00+00:00,2024-02-08T20:13:00+00:00,14.0,Air Canada,AC646
landed,YUL,C85,LGA,2024-02-08T08:00:00+00:00,2024-02-08T08:37:00+00:00,37.0,Air Canada,AC8634
landed,YUL,C77,LGA,2024-02-08T13:15:00+00:00,2024-02-08T14:10:00+00:00,56.0,Air Canada,AC8638
landed,YUL,C86,LGA,2024-02-08T15:20:00+00:00,2024-02-08T15:30:00+00:00,11.0,Air Canada,AC8640
landed,YUL,C73,LGA,2024-02-08T17:30:00+00:00,2024-02-08T17:37:00+00:00,8.0,Air Canada,AC8642
active,YUL,C85,LGA,2024-02-08T18:40:00+00:00,,28.0,Air Canada,AC8644
scheduled,YUL,C73,LGA,2024-02-08T20:00:00+00:00,,21.0,Air Canada,AC8646
landed,YUL,C88,LGA,2024-02-08T10:15:00+00:00,2024-02-08T10:34:00+00:00,20.0,Delta Air Lines,DL4932
landed,YUL,C86,LGA,2024-02-08T18:30:00+00:00,2024-02-08T18:49:00+00:00,19.0,Delta Air Lines,DL5014
landed,YUL,C87,LGA,2024-02-08T06:30:00+00:00,2024-02-08T06:37:00+00:00,7.0,Delta Air Lines,DL5139
scheduled,YUL,,LGA,2024-02-08T18:40:00+00:00,,21.0,Jazz,QK644
scheduled,YUL,,LGA,2024-02-08T20:00:00+00:00,,21.0,Jazz,QK646
landed,YUL,A66,LGW,2024-02-08T21:15:00+00:00,2024-02-08T21:34:00+00:00,20.0,Air Transat,TS728
landed,YUL,A61,LHR,2024-02-08T19:40:00+00:00,2024-02-08T19:44:00+00:00,4.0,Air Canada,AC864
