Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
scheduled,YUL,,JFK,2024-03-13T18:55:00+00:00,,21.0,Jazz,QK898
landed,YUL,C79,LAS,2024-03-13T08:00:00+00:00,2024-03-13T08:43:00+00:00,44.0,Air Canada Rouge,RV1707
landed,YUL,C56,LAX,2024-03-13T17:35:00+00:00,2024-03-13T18:09:00+00:00,35.0,Air Canada,AC781
active,YUL,,LGA,2024-03-13T18:40:00+00:00,,5.0,empty,
landed,YUL,C83,LGA,2024-03-13T07:20:00+00:00,2024-03-13T07:44:00+00:00,24.0,American Airlines,AA4469
landed,YUL,C79,LGA,2024-03-13T10:58:00+00:00,2024-03-13T11:05:00+00:00,8.0,American Airlines,AA4550
landed,YUL,C79,LGA,2024-03-13T17:44:00+00:00,2024-03-13T17:46:00+00:00,2.0,American Airlines,AA4772
landed,YUL,,LGA,2024-03-13T13:15:00+00:00,2024-03-13T13:26:00+00:00,12.0,Air Canada,AC638
landed,YUL,,LGA,2024-03-13T15:20:00+00:00,2024-03-13T15:38:00+00:00,19.0,Air Canada,AC640
landed,YUL,,LGA,2024-03-13T17:30:00+00:00,2024-03-13T17:53:00+00:00,23.0,Air Canada,AC642
active,YUL,,LGA,2024-03-13T18:40:00+00:00,2024-03-13T18:46:00+00:00,5.0,Air Canada,AC644
landed,YUL,,LGA,2024-03-13T20:01:00+00:00,2024-03-13T20:10:00+00:00,9.0,Air Canada,AC646
landed,YUL,C86,LGA,2024-03-13T08:00:00+00:00,2024-03-13T08:50:00+00:00,50.0,Air Canada,AC8634
active,YUL,C77,LGA,2024-03-13T13:15:00+00:00,,12.0,Air Canada,AC8638
scheduled,YUL,C73,LGA,2024-03-13T15:20:00+00:00,,10.0,Air Canada,AC8640
scheduled,YUL,C87,LGA,2024-03-13T17:30:00+00:00,,21.0,Air Canada,AC8642
scheduled,YUL,C88,LGA,2024-03-13T18:40:00+00:00,,21.0,Air Canada,AC8644
active,YUL,C75,LGA,2024-03-13T20:00:00+00:00,,10.0,Air Canada,AC8646
landed,YUL,C86,LGA,2024-03-13T06:15:00+00:00,2024-03-13T06:26:00+00:00,12.0,Delta Air Lines,DL5426
landed,YUL,C84,LGA,2024-03-13T16:24:00+00:00,2024-03-13T16:36:00+00:00,13.0,Delta Air Lines,DL5431
landed,YUL,C86,LGA,2024-03-13T10:00:00+00:00,2024-03-13T10:03:00+00:00,3.0,Delta Air Lines,DL5434
active,YUL,,LGA,2024-03-13T13:15:00+00:00,,21.0,Jazz,QK638
scheduled,YUL,,LGA,2024-03-13T15:20:00+00:00,,21.0,Jazz,QK640
scheduled,YUL,,LGA,2024-03-13T17:30:00+00:00,,21.0,Jazz,QK642
scheduled,YUL,,LGA,2024-03-13T18:40:00+00:00,,21.0,Jazz,QK644
scheduled,YUL,,LGA,2024-03-13T20:01:00+00:00,,,Jazz,QK646
scheduled,YUL,A61,LHR,2024-03-13T20:20:00+00:00,2024-03-13T21:47:00+00:00,87.0,Air Canada,AC864
landed,YUL,A59,LHR,2024-03-13T21:45:00+00:00,2024-03-13T22:22:00+00:00,38.0,British Airways,BA94
scheduled,YUL,A52,LIR,2024-03-13T08:50:00+00:00,2024-03-13T13:35:00+00:00,286.0,Air Canada,AC1331
landed,YUL,A68,LIS,2024-03-13T22:45:00+00:00,2024-03-13T23:03:00+00:00,18.0,TAP Air Portugal,TP254
landed,YUL,A66,LIS,2024-03-13T20:15:00+00:00,2024-03-13T20:28:00+00:00,14.0,Air Transat,TS680
landed,YUL,A51,LYS,2024-03-13T21:30:00+00:00,2024-03-13T22:06:00+00:00,36.0,Air Canada,AC876
landed,YUL,A56,MBJ,2024-03-13T08:15:00+00:00,2024-03-13T08:53:00+00:00,38.0,Air Canada,AC922
landed,YUL,A66,MBJ,2024-03-13T07:30:00+00:00,2024-03-13T07:28:00+00:00,10.0,Air Transat,TS484
landed,YUL,A61,MBJ,2024-03-13T10:00:00+00:00,2024-03-13T10:28:00+00:00,29.0,Sunwing,WG7392
landed,YUL,C81,MCO,2024-03-13T08:45:00+00:00,,10.0,Air Canada,AC1634
landed,YUL,C84,MCO,2024-03-13T08:45:00+00:00,2024-03-13T09:34:00+00:00,49.0,Air Canada Rouge,RV1634
landed,YUL,C75,MCO,2024-03-13T13:30:00+00:00,2024-03-13T13:43:00+00:00,13.0,Air Canada Rouge,RV1636
scheduled,YUL,C77,MCO,2024-03-13T18:40:00+00:00,2024-03-13T21:01:00+00:00,142.0,Air Canada Rouge,RV1638
