Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
landed,YUL,A64,ALG,2024-02-16T15:10:00+00:00,2024-02-16T15:40:00+00:00,30,Air Algerie,AH2701
landed,YUL,A57,AMS,2024-02-16T19:05:00+00:00,2024-02-16T19:26:00+00:00,22,KLM,KL672
landed,YUL,A65,ANU,2024-02-16T09:15:00+00:00,2024-02-16T10:01:00+00:00,46,Air Canada Rouge,RV1894
landed,YUL,C83,ATL,2024-02-16T18:25:00+00:00,2024-02-16T18:40:00+00:00,16,Air Canada,AC8569
landed,YUL,C84,ATL,2024-02-16T07:00:00+00:00,2024-02-16T07:34:00+00:00,34,Delta Air Lines,DL1345
landed,YUL,C82,ATL,2024-02-16T18:40:00+00:00,2024-02-16T18:53:00+00:00,14,Delta Air Lines,DL639
landed,YUL,C82,ATL,2024-02-16T13:44:00+00:00,2024-02-16T14:14:00+00:00,31,Delta Air Lines,DL697
active,YUL,A52,AZS,2024-02-16T15:00:00+00:00,2024-02-16T15:18:00+00:00,19,Air Transat,TS974
landed,YUL,A63,BCN,2024-02-16T18:20:00+00:00,2024-02-16T18:37:00+00:00,17,Air Canada,AC822
active,YUL,A59,BGI,2024-02-16T09:40:00+00:00,2024-02-16T10:17:00+00:00,38,Air Canada,AC962
landed,YUL,C84,BOS,2024-02-16T08:15:00+00:00,2024-02-16T09:19:00+00:00,64,Air Canada,AC8604
landed,YUL,C79,BOS,2024-02-16T13:10:00+00:00,2024-02-16T13:29:00+00:00,20,Air Canada,AC8606
landed,YUL,C73,BOS,2024-02-16T16:45:00+00:00,2024-02-16T17:21:00+00:00,36,Air Canada,AC8608
scheduled,YUL,A51,BRU,2024-02-16T18:50:00+00:00,2024-02-16T20:46:00+00:00,117,Air Canada,AC832
scheduled,YUL,,BUF,2024-02-16T08:45:00+00:00,2024-02-16T10:22:00+00:00,98,Air Canada,AC7082
active,YUL,A60,CCC,2024-02-16T15:50:00+00:00,2024-02-16T16:21:00+00:00,32,Air Canada Rouge,RV1750
scheduled,YUL,A60,CCC,2024-02-16T06:00:00+00:00,2024-02-16T07:04:00+00:00,64,Sunwing,WG2548
landed,YUL,A51,CDG,2024-02-16T21:25:00+00:00,2024-02-16T22:25:00+00:00,60,Air Canada,AC870
landed,YUL,A60,CDG,2024-02-16T18:10:00+00:00,2024-02-16T19:00:00+00:00,50,Air Canada,AC874
landed,YUL,A57,CDG,2024-02-16T17:00:00+00:00,2024-02-16T17:32:00+00:00,32,Air France,AF345
landed,YUL,A55,CDG,2024-02-16T19:05:00+00:00,2024-02-16T19:39:00+00:00,34,Air France,AF347
landed,YUL,A61,CDG,2024-02-16T20:20:00+00:00,2024-02-16T20:36:00+00:00,17,Air Transat,TS110
active,YUL,A68,CFG,2024-02-16T17:45:00+00:00,2024-02-16T18:29:00+00:00,45,Sunwing,WG228
landed,YUL,C81,CLT,2024-02-16T14:15:00+00:00,2024-02-16T14:55:00+00:00,40,American Airlines,AA5029
landed,YUL,C85,CLT,2024-02-16T07:15:00+00:00,2024-02-16T08:11:00+00:00,56,American Airlines,AA5037
landed,YUL,A66,CMN,2024-02-16T20:35:00+00:00,2024-02-16T21:24:00+00:00,50,Royal Air Maroc,AT209
landed,YUL,A51,CUN,2024-02-16T08:10:00+00:00,2024-02-16T09:21:00+00:00,71,Air Canada,AC926
scheduled,YUL,A58,CUN,2024-02-16T13:30:00+00:00,2024-02-16T15:16:00+00:00,107,Flair Airlines,F82100
landed,YUL,A64,CUN,2024-02-16T17:15:00+00:00,2024-02-16T17:49:00+00:00,35,Air Canada Rouge,RV1884
landed,YUL,A57,CUN,2024-02-16T07:20:00+00:00,2024-02-16T08:28:00+00:00,68,Air Transat,TS538
landed,YUL,A55,CUN,2024-02-16T14:25:00+00:00,2024-02-16T14:51:00+00:00,27,Air Transat,TS938
landed,YUL,A66,CUN,2024-02-16T10:30:00+00:00,2024-02-16T11:19:00+00:00,49,Sunwing,WG5357
landed,YUL,A60,CUN,2024-02-16T08:00:00+00:00,2024-02-16T08:54:00+00:00,54,Sunwing,WG563
active,YUL,A66,CYO,2024-02-16T15:55:00+00:00,2024-02-16T16:16:00+00:00,22,Sunwing,WG614
scheduled,YUL,A68,CZM,2024-02-16T07:25:00+00:00,2024-02-16T08:36:00+00:00,72,Air Transat,TS328
landed,YUL,,DCA,2024-02-16T21:20:00+00:00,2024-02-16T21:39:00+00:00,19,Air Canada,AC825
landed,YUL,C87,DCA,2024-02-16T08:30:00+00:00,2024-02-16T09:53:00+00:00,84,Air Canada,AC8821
landed,YUL,C73,DCA,2024-02-16T13:45:00+00:00,2024-02-16T14:39:00+00:00,54,Air Canada,AC8823
active,YUL,C83,DCA,2024-02-16T19:50:00+00:00,,109,Air Canada,AC8825
landed,YUL,A61,DEL,2024-02-16T20:30:00+00:00,2024-02-16T22:36:00+00:00,127,Air Canada,AC50
landed,YUL,,DEN,2024-02-16T11:00:00+00:00,2024-02-16T11:29:00+00:00,29,empty,
landed,YUL,C76,DEN,2024-02-16T08:05:00+00:00,2024-02-16T08:51:00+00:00,47,Air Canada,AC1073
landed,YUL,C81,DFW,2024-02-16T15:50:00+00:00,2024-02-16T16:06:00+00:00,17,American Airlines,AA1964
landed,YUL,C74,DFW,2024-02-16T18:40:00+00:00,2024-02-16T19:02:00+00:00,22,Air Canada,AC8813
landed,YUL,A60,DOH,2024-02-16T20:50:00+00:00,2024-02-16T21:47:00+00:00,57,Qatar Airways,QR764
landed,YUL,C83,DTW,2024-02-16T13:05:00+00:00,2024-02-16T13:56:00+00:00,52,Air Canada,AC8581
