Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
landed,YUL,C87,DTW,2024-04-07T17:10:00+00:00,2024-04-07T17:18:00+00:00,9.0,Delta Air Lines,DL4906
scheduled,YUL,C87,DTW,2024-04-07T07:10:00+00:00,,10.0,Delta Air Lines,DL4933
landed,YUL,C84,DTW,2024-04-07T13:06:00+00:00,2024-04-07T13:11:00+00:00,6.0,Delta Air Lines,DL5139
landed,YUL,A63,DXB,2024-04-07T10:20:00+00:00,2024-04-07T11:13:00+00:00,53.0,Emirates,EK244
scheduled,YUL,C88,EWR,2024-04-07T08:15:00+00:00,,10.0,Air Canada,AC8938
landed,YUL,C77,EWR,2024-04-07T13:10:00+00:00,2024-04-07T13:36:00+00:00,27.0,Air Canada,AC8940
landed,YUL,C88,EWR,2024-04-07T15:10:00+00:00,2024-04-07T15:17:00+00:00,7.0,Air Canada,AC8942
active,YUL,C87,EWR,2024-04-07T20:00:00+00:00,,10.0,Air Canada,AC8946
landed,YUL,,EWR,2024-04-07T20:01:00+00:00,2024-04-07T20:10:00+00:00,10.0,Air Canada,AC946
landed,YUL,,EWR,2024-04-07T20:01:00+00:00,,20.0,Jazz,QK946
active,YUL,C80,EWR,2024-04-07T06:00:00+00:00,2024-04-07T06:16:00+00:00,16.0,United Airlines,UA3456
landed,YUL,C80,EWR,2024-04-07T18:30:00+00:00,2024-04-07T18:34:00+00:00,4.0,United Airlines,UA3626
landed,YUL,C80,EWR,2024-04-07T11:00:00+00:00,2024-04-07T11:16:00+00:00,17.0,United Airlines,UA3680
landed,YUL,A51,FCO,2024-04-07T19:30:00+00:00,2024-04-07T19:51:00+00:00,21.0,Air Canada,AC892
landed,YUL,C56,FLL,2024-04-07T08:55:00+00:00,2024-04-07T09:17:00+00:00,23.0,Air Canada,AC1002
landed,YUL,C73,FLL,2024-04-07T14:10:00+00:00,2024-04-07T14:27:00+00:00,18.0,Air Canada,AC1004
landed,YUL,C77,FLL,2024-04-07T11:10:00+00:00,2024-04-07T11:42:00+00:00,33.0,Flair Airlines,F81100
scheduled,YUL,,FLL,2024-04-07T10:00:00+00:00,,,Starlink Aviation,Q4557
active,YUL,C76,FLL,2024-04-07T07:45:00+00:00,2024-04-07T11:08:00+00:00,204.0,Air Canada Rouge,RV1600
landed,YUL,C74,FLL,2024-04-07T16:20:00+00:00,2024-04-07T16:35:00+00:00,15.0,Air Canada Rouge,RV1606
active,YUL,C83,FLL,2024-04-07T06:30:00+00:00,2024-04-07T06:53:00+00:00,24.0,Air Transat,TS844
landed,YUL,C82,FLL,2024-04-07T16:25:00+00:00,2024-04-07T16:52:00+00:00,27.0,Air Transat,TS846
landed,YUL,A63,FRA,2024-04-07T18:45:00+00:00,2024-04-07T19:21:00+00:00,36.0,Air Canada,AC844
landed,YUL,A61,FRA,2024-04-07T18:00:00+00:00,2024-04-07T18:12:00+00:00,12.0,Lufthansa,LH479
active,YUL,,FXE,2024-04-07T12:00:00+00:00,,,empty,
landed,YUL,A56,GRU,2024-04-07T21:30:00+00:00,2024-04-07T22:09:00+00:00,40.0,Air Canada,AC96
landed,YUL,A50,GVA,2024-04-07T20:20:00+00:00,2024-04-07T20:56:00+00:00,36.0,Air Canada,AC884
scheduled,YUL,A67,HOG,2024-04-07T07:10:00+00:00,,10.0,Air Transat,TS2356
scheduled,YUL,,HOG,2024-04-07T16:45:00+00:00,2024-04-07T18:31:00+00:00,106.0,Sunwing,WG644
scheduled,YUL,,HPN,2024-04-07T15:00:00+00:00,,,Executive Jet Management,EJM14
active,YUL,,IAD,2024-04-07T15:06:00+00:00,,,NetJets Aviation,1I
landed,YUL,,IAD,2024-04-07T15:06:00+00:00,2024-04-07T15:01:00+00:00,,NetJets Aviation,1I938
landed,YUL,C88,IAD,2024-04-07T18:35:00+00:00,2024-04-07T19:02:00+00:00,27.0,Air Canada,AC8725
landed,YUL,C80,IAD,2024-04-07T13:57:00+00:00,2024-04-07T14:24:00+00:00,27.0,United Airlines,UA3414
scheduled,YUL,C80,IAD,2024-04-07T09:30:00+00:00,,,United Airlines,UA3590
scheduled,YUL,C75,IAH,2024-04-07T09:50:00+00:00,2024-04-07T10:56:00+00:00,66.0,Air Canada,AC581
landed,YUL,A58,IST,2024-04-07T19:45:00+00:00,2024-04-07T20:36:00+00:00,52.0,Turkish Airlines,TK36
landed,YUL,C82,JFK,2024-04-07T19:30:00+00:00,2024-04-07T19:53:00+00:00,23.0,Air Canada,AC8898
landed,YUL,C81,JFK,2024-04-07T18:35:00+00:00,2024-04-07T19:18:00+00:00,43.0,Delta Air Lines,DL5151
landed,YUL,C86,JFK,2024-04-07T12:05:00+00:00,2024-04-07T12:17:00+00:00,12.0,Delta Air Lines,DL5425
