Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
landed,YUL,C80,EWR,2024-02-24T13:05:00+00:00,2024-02-24T13:31:00+00:00,27.0,Air Canada,AC8940
active,YUL,C84,EWR,2024-02-24T15:05:00+00:00,2024-02-24T15:21:00+00:00,17.0,Air Canada,AC8942
landed,YUL,C87,EWR,2024-02-24T20:00:00+00:00,2024-02-24T20:57:00+00:00,57.0,Air Canada,AC8946
unknown,YUL,,EWR,2024-02-24T20:00:00+00:00,,,Jazz,QK946
landed,YUL,C82,EWR,2024-02-24T07:00:00+00:00,2024-02-24T07:39:00+00:00,39.0,United Airlines,UA3456
landed,YUL,C80,EWR,2024-02-24T11:08:00+00:00,2024-02-24T11:19:00+00:00,12.0,United Airlines,UA3680
active,YUL,,FAR,2024-02-24T09:30:00+00:00,,6.0,empty,
scheduled,YUL,,FAR,2024-02-24T09:30:00+00:00,,6.0,NetJets Aviation,1I
landed,YUL,A68,FDF,2024-02-24T08:15:00+00:00,2024-02-24T08:41:00+00:00,27.0,Air Canada,AC954
landed,YUL,A60,FDF,2024-02-24T07:00:00+00:00,2024-02-24T07:15:00+00:00,15.0,Air Transat,TS738
landed,YUL,C56,FLL,2024-02-24T08:55:00+00:00,2024-02-24T09:37:00+00:00,43.0,Air Canada,AC1002
active,YUL,C56,FLL,2024-02-24T13:35:00+00:00,2024-02-24T13:47:00+00:00,12.0,Air Canada,AC1004
landed,YUL,C76,FLL,2024-02-24T14:55:00+00:00,2024-02-24T16:26:00+00:00,92.0,Flair Airlines,F81100
landed,YUL,C75,FLL,2024-02-24T07:40:00+00:00,2024-02-24T08:56:00+00:00,77.0,Air Canada Rouge,RV1600
landed,YUL,C74,FLL,2024-02-24T16:20:00+00:00,2024-02-24T16:42:00+00:00,23.0,Air Canada Rouge,RV1606
landed,YUL,C77,FLL,2024-02-24T18:35:00+00:00,2024-02-24T20:12:00+00:00,97.0,Air Canada Rouge,RV1608
landed,YUL,C58,FLL,2024-02-24T06:30:00+00:00,2024-02-24T07:02:00+00:00,32.0,Air Transat,TS2844
landed,YUL,C82,FLL,2024-02-24T16:25:00+00:00,2024-02-24T17:23:00+00:00,59.0,Air Transat,TS2846
landed,YUL,A61,FPO,2024-02-24T06:50:00+00:00,2024-02-24T07:36:00+00:00,46.0,Sunwing,WG710
landed,YUL,A60,FRA,2024-02-24T18:05:00+00:00,2024-02-24T18:26:00+00:00,21.0,Air Canada,AC844
active,YUL,A62,FSP,2024-02-24T15:00:00+00:00,2024-02-24T15:22:00+00:00,23.0,Air Saint Pierre,PJ1124
landed,YUL,A52,GRU,2024-02-24T10:25:00+00:00,2024-02-24T10:58:00+00:00,34.0,Air Canada,AC2196
landed,YUL,A57,GRU,2024-02-24T21:25:00+00:00,2024-02-24T22:11:00+00:00,46.0,Air Canada,AC96
landed,YUL,A65,GVA,2024-02-24T20:25:00+00:00,2024-02-24T21:00:00+00:00,36.0,Air Canada,AC884
landed,YUL,A66,HOG,2024-02-24T07:10:00+00:00,2024-02-24T07:43:00+00:00,33.0,Air Transat,TS356
scheduled,YUL,A68,HOG,2024-02-24T16:50:00+00:00,,20.0,Sunwing,WG646
landed,YUL,C75,IAD,2024-02-24T13:05:00+00:00,2024-02-24T13:08:00+00:00,4.0,Air Canada,AC8723
landed,YUL,C82,IAD,2024-02-24T09:15:00+00:00,2024-02-24T09:49:00+00:00,35.0,United Airlines,UA3413
landed,YUL,C80,IAD,2024-02-24T18:30:00+00:00,2024-02-24T18:49:00+00:00,19.0,United Airlines,UA3574
landed,YUL,C79,IAH,2024-02-24T09:50:00+00:00,2024-02-24T10:20:00+00:00,30.0,Air Canada,AC581
landed,YUL,C85,JFK,2024-02-24T18:55:00+00:00,2024-02-24T19:12:00+00:00,17.0,Air Canada,AC8898
landed,YUL,C84,JFK,2024-02-24T12:20:00+00:00,2024-02-24T13:02:00+00:00,42.0,Delta Air Lines,DL5088
landed,YUL,C86,JFK,2024-02-24T17:55:00+00:00,2024-02-24T18:10:00+00:00,15.0,Delta Air Lines,DL5151
scheduled,YUL,,JFK,2024-02-24T18:55:00+00:00,,21.0,Jazz,QK898
landed,YUL,C77,LAS,2024-02-24T08:00:00+00:00,2024-02-24T08:43:00+00:00,43.0,Air Canada Rouge,RV1707
landed,YUL,C77,LAX,2024-02-24T17:35:00+00:00,2024-02-24T17:55:00+00:00,20.0,Air Canada,AC775
landed,YUL,C85,LGA,2024-02-24T07:15:00+00:00,2024-02-24T07:46:00+00:00,31.0,American Airlines,AA4469
landed,YUL,C83,LGA,2024-02-24T10:48:00+00:00,2024-02-24T10:56:00+00:00,9.0,American Airlines,AA4550
active,YUL,C83,LGA,2024-02-24T17:40:00+00:00,,17.0,American Airlines,AA4772
landed,YUL,C79,LGA,2024-02-24T08:00:00+00:00,2024-02-24T08:30:00+00:00,31.0,Air Canada,AC8634
landed,YUL,C77,LGA,2024-02-24T13:15:00+00:00,2024-02-24T13:35:00+00:00,20.0,Air Canada,AC8638
active,YUL,C85,LGA,2024-02-24T15:20:00+00:00,2024-02-24T15:40:00+00:00,21.0,Air Canada,AC8640
