Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
active,YUL,A68,AMM,2024-02-05T21:50:00+00:00,2024-02-05T21:46:00+00:00,,Royal Jordanian,RJ272
landed,YUL,A57,AMS,2024-02-05T19:05:00+00:00,2024-02-05T19:40:00+00:00,35.0,KLM,KL672
landed,YUL,C80,ATL,2024-02-05T18:25:00+00:00,2024-02-05T18:46:00+00:00,22.0,Air Canada,AC8569
landed,YUL,C86,ATL,2024-02-05T07:00:00+00:00,2024-02-05T07:28:00+00:00,29.0,Delta Air Lines,DL1345
landed,YUL,C86,ATL,2024-02-05T15:16:00+00:00,2024-02-05T15:40:00+00:00,25.0,Delta Air Lines,DL697
landed,YUL,A52,BCN,2024-02-05T18:20:00+00:00,2024-02-05T18:51:00+00:00,32.0,Air Canada,AC822
landed,YUL,A55,BGI,2024-02-05T09:40:00+00:00,2024-02-05T10:15:00+00:00,36.0,Air Canada,AC962
landed,YUL,C80,BOS,2024-02-05T08:15:00+00:00,2024-02-05T08:50:00+00:00,36.0,Air Canada,AC8604
landed,YUL,C80,BOS,2024-02-05T13:10:00+00:00,2024-02-05T13:29:00+00:00,20.0,Air Canada,AC8606
landed,YUL,C77,BOS,2024-02-05T16:45:00+00:00,2024-02-05T16:48:00+00:00,4.0,Air Canada,AC8608
landed,YUL,A65,BRU,2024-02-05T18:50:00+00:00,2024-02-05T19:17:00+00:00,27.0,Air Canada,AC832
active,YUL,A60,CCC,2024-02-05T14:50:00+00:00,2024-02-05T15:20:00+00:00,31.0,Air Transat,TS2856
active,YUL,A63,CCC,2024-02-05T06:00:00+00:00,2024-02-05T06:33:00+00:00,34.0,Sunwing,WG6106
landed,YUL,A55,CDG,2024-02-05T21:25:00+00:00,2024-02-05T21:39:00+00:00,15.0,Air Canada,AC870
landed,YUL,A63,CDG,2024-02-05T17:00:00+00:00,2024-02-05T17:17:00+00:00,17.0,Air France,AF345
landed,YUL,A55,CDG,2024-02-05T19:05:00+00:00,2024-02-05T19:19:00+00:00,15.0,Air France,AF347
landed,YUL,A67,CDG,2024-02-05T20:20:00+00:00,2024-02-05T20:26:00+00:00,7.0,Air Transat,TS110
landed,YUL,C79,CLT,2024-02-05T14:15:00+00:00,2024-02-05T14:41:00+00:00,26.0,American Airlines,AA5029
landed,YUL,C79,CLT,2024-02-05T07:16:00+00:00,2024-02-05T07:53:00+00:00,37.0,American Airlines,AA5037
landed,YUL,A60,CMN,2024-02-05T20:35:00+00:00,2024-02-05T21:32:00+00:00,58.0,Royal Air Maroc,AT209
landed,YUL,A68,CTG,2024-02-05T09:50:00+00:00,2024-02-05T10:14:00+00:00,24.0,Air Transat,TS198
