Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
scheduled,YUL,,JFK,2024-03-15T18:55:00+00:00,,,Jazz,QK898
landed,YUL,C76,LAS,2024-03-15T19:45:00+00:00,2024-03-15T20:37:00+00:00,52.0,Air Canada,AC1274
active,YUL,,LAS,2024-03-15T09:15:00+00:00,,,Delta Air Lines,DL612
landed,YUL,C85,LAS,2024-03-15T08:00:00+00:00,2024-03-15T08:23:00+00:00,23.0,Air Canada Rouge,RV1707
landed,YUL,C56,LAX,2024-03-15T17:35:00+00:00,2024-03-15T17:40:00+00:00,5.0,Air Canada,AC781
scheduled,YUL,,LGA,2024-03-15T20:01:00+00:00,,36.0,empty,
landed,YUL,C79,LGA,2024-03-15T07:20:00+00:00,2024-03-15T07:31:00+00:00,11.0,American Airlines,AA4469
landed,YUL,C81,LGA,2024-03-15T10:58:00+00:00,2024-03-15T11:00:00+00:00,3.0,American Airlines,AA4550
landed,YUL,C79,LGA,2024-03-15T17:44:00+00:00,2024-03-15T17:51:00+00:00,8.0,American Airlines,AA4772
landed,YUL,,LGA,2024-03-15T13:15:00+00:00,2024-03-15T13:28:00+00:00,14.0,Air Canada,AC638
landed,YUL,,LGA,2024-03-15T15:20:00+00:00,2024-03-15T15:30:00+00:00,10.0,Air Canada,AC640
scheduled,YUL,,LGA,2024-03-15T17:30:00+00:00,2024-03-15T18:34:00+00:00,45.0,Air Canada,AC642
landed,YUL,,LGA,2024-03-15T18:40:00+00:00,2024-03-15T18:59:00+00:00,20.0,Air Canada,AC644
landed,YUL,,LGA,2024-03-15T20:01:00+00:00,2024-03-15T20:13:00+00:00,12.0,Air Canada,AC646
landed,YUL,C82,LGA,2024-03-15T08:00:00+00:00,2024-03-15T08:27:00+00:00,27.0,Air Canada,AC8634
scheduled,YUL,C73,LGA,2024-03-15T13:15:00+00:00,,21.0,Air Canada,AC8638
scheduled,YUL,C80,LGA,2024-03-15T15:20:00+00:00,,21.0,Air Canada,AC8640
scheduled,YUL,C87,LGA,2024-03-15T17:30:00+00:00,,21.0,Air Canada,AC8642
scheduled,YUL,C80,LGA,2024-03-15T18:40:00+00:00,,21.0,Air Canada,AC8644
active,YUL,C86,LGA,2024-03-15T20:00:00+00:00,,13.0,Air Canada,AC8646
landed,YUL,C86,LGA,2024-03-15T06:15:00+00:00,2024-03-15T06:29:00+00:00,14.0,Delta Air Lines,DL5426
landed,YUL,C82,LGA,2024-03-15T16:24:00+00:00,2024-03-15T16:27:00+00:00,4.0,Delta Air Lines,DL5431
landed,YUL,C84,LGA,2024-03-15T10:00:00+00:00,2024-03-15T10:12:00+00:00,13.0,Delta Air Lines,DL5434
scheduled,YUL,,LGA,2024-03-15T13:15:00+00:00,,21.0,Jazz,QK638
scheduled,YUL,,LGA,2024-03-15T15:20:00+00:00,,21.0,Jazz,QK640
scheduled,YUL,,LGA,2024-03-15T17:30:00+00:00,,21.0,Jazz,QK642
scheduled,YUL,,LGA,2024-03-15T18:40:00+00:00,,21.0,Jazz,QK644
scheduled,YUL,,LGA,2024-03-15T20:01:00+00:00,,20.0,Jazz,QK646
landed,YUL,A67,LHR,2024-03-15T20:20:00+00:00,2024-03-15T20:45:00+00:00,26.0,Air Canada,AC864
scheduled,YUL,A59,LHR,2024-03-15T21:45:00+00:00,2024-03-15T23:16:00+00:00,91.0,British Airways,BA94
landed,YUL,A64,LIM,2024-03-15T23:15:00+00:00,2024-03-15T23:25:00+00:00,10.0,Air Transat,TS150
landed,YUL,A57,LIS,2024-03-15T22:45:00+00:00,2024-03-15T22:55:00+00:00,10.0,TAP Air Portugal,TP254
landed,YUL,A67,LRM,2024-03-15T07:10:00+00:00,2024-03-15T07:27:00+00:00,18.0,Air Transat,TS202
landed,YUL,A52,LYS,2024-03-15T21:30:00+00:00,2024-03-15T21:36:00+00:00,6.0,Air Canada,AC876
landed,YUL,A68,LYS,2024-03-15T20:20:00+00:00,2024-03-15T20:35:00+00:00,16.0,Air Transat,TS572
landed,YUL,A60,MBJ,2024-03-15T08:15:00+00:00,2024-03-15T08:29:00+00:00,14.0,Air Canada,AC922
scheduled,YUL,A67,MBJ,2024-03-15T07:30:00+00:00,2024-03-15T10:02:00+00:00,153.0,Air Transat,TS2484
landed,YUL,C85,MCO,2024-03-15T09:20:00+00:00,2024-03-15T09:43:00+00:00,24.0,Air Canada Rouge,RV1634
