Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
landed,YUL,A60,ALG,2024-02-02T15:10:00+00:00,2024-02-02T15:20:00+00:00,11.0,Air Algerie,AH2701
landed,YUL,A57,AMS,2024-02-02T19:05:00+00:00,2024-02-02T19:45:00+00:00,41.0,KLM,KL672
landed,YUL,A68,ANU,2024-02-02T09:15:00+00:00,2024-02-02T09:34:00+00:00,19.0,Air Canada Rouge,RV1894
landed,YUL,C73,ATL,2024-02-02T18:25:00+00:00,2024-02-02T18:57:00+00:00,33.0,Air Canada,AC8569
landed,YUL,C86,ATL,2024-02-02T07:00:00+00:00,2024-02-02T07:10:00+00:00,10.0,Delta Air Lines,DL1345
landed,YUL,C86,ATL,2024-02-02T15:16:00+00:00,2024-02-02T15:36:00+00:00,21.0,Delta Air Lines,DL697
active,YUL,A68,AZS,2024-02-02T15:00:00+00:00,2024-02-02T15:28:00+00:00,28.0,Air Transat,TS2974
landed,YUL,A63,BCN,2024-02-02T18:20:00+00:00,2024-02-02T18:55:00+00:00,36.0,Air Canada,AC822
scheduled,YUL,,BDA,2024-02-02T07:00:00+00:00,,,Starlink Aviation,Q4557
landed,YUL,A55,BGI,2024-02-02T09:40:00+00:00,2024-02-02T10:04:00+00:00,24.0,Air Canada,AC962
cancelled,YUL,,BOS,2024-02-02T14:36:00+00:00,,,NetJets Aviation,1I
landed,YUL,C77,BOS,2024-02-02T08:15:00+00:00,2024-02-02T08:46:00+00:00,31.0,Air Canada,AC8604
landed,YUL,C74,BOS,2024-02-02T13:10:00+00:00,2024-02-02T13:37:00+00:00,27.0,Air Canada,AC8606
landed,YUL,C76,BOS,2024-02-02T16:45:00+00:00,2024-02-02T16:48:00+00:00,4.0,Air Canada,AC8608
landed,YUL,A52,BRU,2024-02-02T18:50:00+00:00,2024-02-02T19:48:00+00:00,58.0,Air Canada,AC832
active,YUL,A64,CCC,2024-02-02T15:50:00+00:00,2024-02-02T16:07:00+00:00,18.0,Air Canada Rouge,RV1750
scheduled,YUL,A51,CCC,2024-02-02T06:00:00+00:00,2024-02-02T09:13:00+00:00,194.0,Sunwing,WG2548
landed,YUL,A66,CDG,2024-02-02T21:25:00+00:00,2024-02-02T21:42:00+00:00,17.0,Air Canada,AC870
landed,YUL,A57,CDG,2024-02-02T17:00:00+00:00,2024-02-02T17:20:00+00:00,21.0,Air France,AF345
landed,YUL,A55,CDG,2024-02-02T19:05:00+00:00,2024-02-02T19:41:00+00:00,36.0,Air France,AF347
landed,YUL,A65,CDG,2024-02-02T20:20:00+00:00,2024-02-02T21:04:00+00:00,44.0,Air Transat,TS110
active,YUL,,CEF,2024-02-02T15:24:00+00:00,2024-02-02T15:35:00+00:00,11.0,NetJets Aviation,1I591
active,YUL,A59,CFG,2024-02-02T17:45:00+00:00,,55.0,Sunwing,WG228
landed,YUL,C83,CLT,2024-02-02T14:15:00+00:00,2024-02-02T14:48:00+00:00,33.0,American Airlines,AA5029
landed,YUL,C83,CLT,2024-02-02T07:16:00+00:00,2024-02-02T07:59:00+00:00,43.0,American Airlines,AA5037
scheduled,YUL,A64,CMN,2024-02-02T09:05:00+00:00,2024-02-02T10:40:00+00:00,96.0,Royal Air Maroc,AT207
landed,YUL,A51,CMN,2024-02-02T20:35:00+00:00,2024-02-02T20:54:00+00:00,19.0,Royal Air Maroc,AT209
landed,YUL,A55,CUN,2024-02-02T08:10:00+00:00,2024-02-02T08:36:00+00:00,26.0,Air Canada,AC926
landed,YUL,A59,CUN,2024-02-02T13:30:00+00:00,2024-02-02T13:56:00+00:00,26.0,Flair Airlines,F82100
landed,YUL,A65,CUN,2024-02-02T17:15:00+00:00,2024-02-02T17:51:00+00:00,37.0,Air Canada Rouge,RV1884
landed,YUL,A67,CUN,2024-02-02T07:20:00+00:00,2024-02-02T08:12:00+00:00,52.0,Air Transat,TS538
landed,YUL,A51,CUN,2024-02-02T14:25:00+00:00,2024-02-02T14:40:00+00:00,16.0,Air Transat,TS938
landed,YUL,A59,CUN,2024-02-02T10:30:00+00:00,2024-02-02T10:54:00+00:00,24.0,Sunwing,WG5357
landed,YUL,A60,CUN,2024-02-02T08:00:00+00:00,2024-02-02T08:56:00+00:00,56.0,Sunwing,WG563
scheduled,YUL,A62,CYO,2024-02-02T15:55:00+00:00,2024-02-02T19:36:00+00:00,221.0,Sunwing,WG614
