Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
landed,YUL,A64,AGP,2024-03-16T20:10:00+00:00,2024-03-16T20:13:00+00:00,3.0,Air Transat,TS252
landed,YUL,A64,ALG,2024-03-16T16:10:00+00:00,2024-03-16T16:20:00+00:00,10.0,Air Algerie,AH2701
landed,YUL,C88,ATL,2024-03-16T18:25:00+00:00,2024-03-16T18:32:00+00:00,7.0,Air Canada,AC8569
landed,YUL,C86,ATL,2024-03-16T07:00:00+00:00,2024-03-16T07:08:00+00:00,9.0,Delta Air Lines,DL1526
landed,YUL,C86,ATL,2024-03-16T15:00:00+00:00,2024-03-16T14:59:00+00:00,,Delta Air Lines,DL2176
active,YUL,A51,AZS,2024-03-16T14:55:00+00:00,2024-03-16T15:34:00+00:00,40.0,Air Canada Rouge,RV1744
landed,YUL,A60,BOG,2024-03-16T22:45:00+00:00,2024-03-16T23:02:00+00:00,18.0,Air Canada,AC98
landed,YUL,C82,BOS,2024-03-16T08:15:00+00:00,2024-03-16T08:18:00+00:00,4.0,Air Canada,AC748
landed,YUL,C76,BOS,2024-03-16T16:45:00+00:00,2024-03-16T16:50:00+00:00,5.0,Air Canada,AC752
landed,YUL,C74,BOS,2024-03-16T13:10:00+00:00,2024-03-16T13:20:00+00:00,11.0,Air Canada,AC8606
landed,YUL,A52,BRU,2024-03-16T19:50:00+00:00,2024-03-16T20:08:00+00:00,19.0,Air Canada,AC832
active,YUL,A66,CCC,2024-03-16T14:45:00+00:00,2024-03-16T15:08:00+00:00,23.0,Air Transat,TS856
active,YUL,A66,CCC,2024-03-16T17:00:00+00:00,2024-03-16T17:18:00+00:00,18.0,Sunwing,WG606
landed,YUL,A52,CDG,2024-03-16T22:25:00+00:00,2024-03-16T23:05:00+00:00,41.0,Air Canada,AC870
landed,YUL,A63,CDG,2024-03-16T19:10:00+00:00,2024-03-16T19:32:00+00:00,23.0,Air Canada,AC874
landed,YUL,A57,CDG,2024-03-16T18:00:00+00:00,2024-03-16T18:18:00+00:00,19.0,Air France,AF345
landed,YUL,55,CDG,2024-03-16T20:05:00+00:00,2024-03-16T20:20:00+00:00,16.0,Air France,AF347
landed,YUL,A65,CDG,2024-03-16T20:20:00+00:00,2024-03-16T20:35:00+00:00,16.0,Air Transat,TS110
landed,YUL,C79,CLT,2024-03-16T14:20:00+00:00,2024-03-16T16:09:00+00:00,110.0,American Airlines,AA5029
landed,YUL,C79,CLT,2024-03-16T07:15:00+00:00,2024-03-16T07:35:00+00:00,20.0,American Airlines,AA5037
landed,YUL,A68,CMN,2024-03-16T21:35:00+00:00,2024-03-16T22:06:00+00:00,32.0,Royal Air Maroc,AT209
landed,YUL,A67,CTG,2024-03-16T09:50:00+00:00,2024-03-16T10:22:00+00:00,33.0,Air Transat,TS198
landed,YUL,A51,CUN,2024-03-16T08:10:00+00:00,2024-03-16T09:04:00+00:00,54.0,Air Canada,AC926
cancelled,YUL,,CUN,2024-03-16T13:00:00+00:00,,345.0,Flair Airlines,F82100
landed,YUL,A52,CUN,2024-03-16T17:15:00+00:00,2024-03-16T17:22:00+00:00,7.0,Air Canada Rouge,RV1884
landed,YUL,A63,CUN,2024-03-16T07:20:00+00:00,2024-03-16T07:43:00+00:00,24.0,Air Transat,TS538
landed,YUL,A63,CUN,2024-03-16T14:25:00+00:00,2024-03-16T14:43:00+00:00,18.0,Air Transat,TS938
landed,YUL,A64,CUN,2024-03-16T09:30:00+00:00,2024-03-16T09:48:00+00:00,19.0,Sunwing,WG5619
landed,YUL,,DCA,2024-03-16T08:30:00+00:00,2024-03-16T08:38:00+00:00,9.0,Air Canada,AC821
landed,YUL,,DCA,2024-03-16T13:45:00+00:00,2024-03-16T13:55:00+00:00,11.0,Air Canada,AC823
scheduled,YUL,C83,DCA,2024-03-16T08:30:00+00:00,,21.0,Air Canada,AC8821
scheduled,YUL,C73,DCA,2024-03-16T13:45:00+00:00,,21.0,Air Canada,AC8823
landed,YUL,C86,DCA,2024-03-16T19:50:00+00:00,2024-03-16T20:04:00+00:00,15.0,Air Canada,AC8825
scheduled,YUL,,DCA,2024-03-16T08:30:00+00:00,,21.0,Jazz,QK821
scheduled,YUL,,DCA,2024-03-16T13:45:00+00:00,,21.0,Jazz,QK823
landed,YUL,C75,DEN,2024-03-16T08:05:00+00:00,2024-03-16T08:21:00+00:00,16.0,Air Canada,AC1073
landed,YUL,C81,DFW,2024-03-16T15:47:00+00:00,2024-03-16T15:56:00+00:00,10.0,American Airlines,AA1964
landed,YUL,C77,DFW,2024-03-16T18:40:00+00:00,2024-03-16T19:04:00+00:00,25.0,Air Canada,AC1071
landed,YUL,A55,DOH,2024-03-16T21:50:00+00:00,2024-03-16T22:11:00+00:00,22.0,Qatar Airways,QR764
landed,YUL,C87,DTW,2024-03-16T07:10:00+00:00,2024-03-16T07:21:00+00:00,11.0,Delta Air Lines,DL4933
landed,YUL,C84,DTW,2024-03-16T13:06:00+00:00,2024-03-16T13:39:00+00:00,33.0,Delta Air Lines,DL5139
landed,YUL,A63,DXB,2024-03-16T10:20:00+00:00,2024-03-16T10:58:00+00:00,38.0,Emirates,EK244
scheduled,YUL,C86,EWR,2024-03-16T08:15:00+00:00,,21.0,Air Canada,AC8938
landed,YUL,C82,EWR,2024-03-16T13:05:00+00:00,2024-03-16T13:23:00+00:00,19.0,Air Canada,AC8940
