Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
scheduled,YUL,,EWR,2024-03-23T20:01:00+00:00,,40.0,empty,
scheduled,YUL,C87,EWR,2024-03-23T08:15:00+00:00,2024-03-23T09:10:00+00:00,55.0,Air Canada,AC8938
landed,YUL,C79,EWR,2024-03-23T13:05:00+00:00,2024-03-23T13:57:00+00:00,53.0,Air Canada,AC8940
scheduled,YUL,C88,EWR,2024-03-23T15:05:00+00:00,2024-03-23T17:29:00+00:00,145.0,Air Canada,AC8942
active,YUL,C85,EWR,2024-03-23T20:00:00+00:00,,51.0,Air Canada,AC8946
scheduled,YUL,,EWR,2024-03-23T08:15:00+00:00,2024-03-23T09:10:00+00:00,55.0,Air Canada,AC938
scheduled,YUL,,EWR,2024-03-23T20:01:00+00:00,2024-03-23T20:52:00+00:00,40.0,Air Canada,AC946
scheduled,YUL,,EWR,2024-03-23T08:15:00+00:00,,,Jazz,QK938
scheduled,YUL,,EWR,2024-03-23T20:01:00+00:00,,20.0,Jazz,QK946
landed,YUL,C82,EWR,2024-03-23T07:00:00+00:00,2024-03-23T07:58:00+00:00,58.0,United Airlines,UA3456
landed,YUL,C80,EWR,2024-03-23T11:08:00+00:00,2024-03-23T11:37:00+00:00,30.0,United Airlines,UA3680
landed,YUL,A60,FDF,2024-03-23T08:15:00+00:00,2024-03-23T09:15:00+00:00,60.0,Air Canada,AC954
landed,YUL,A61,FDF,2024-03-23T07:00:00+00:00,2024-03-23T07:35:00+00:00,36.0,Air Transat,TS738
scheduled,YUL,C58,FLL,2024-03-23T08:55:00+00:00,2024-03-23T10:54:00+00:00,120.0,Air Canada,AC1002
landed,YUL,C73,FLL,2024-03-23T14:10:00+00:00,2024-03-23T14:57:00+00:00,47.0,Air Canada,AC1004
landed,YUL,,FLL,2024-03-23T11:10:00+00:00,2024-03-23T11:49:00+00:00,39.0,Air Canada,AC2102
scheduled,YUL,C79,FLL,2024-03-23T14:55:00+00:00,2024-03-23T16:55:00+00:00,121.0,Flair Airlines,F81100
landed,YUL,C75,FLL,2024-03-23T07:40:00+00:00,2024-03-23T08:39:00+00:00,59.0,Air Canada Rouge,RV1600
landed,YUL,C75,FLL,2024-03-23T16:20:00+00:00,2024-03-23T17:13:00+00:00,53.0,Air Canada Rouge,RV1606
scheduled,YUL,C79,FLL,2024-03-23T06:30:00+00:00,2024-03-23T07:31:00+00:00,62.0,Air Transat,TS2844
landed,YUL,C85,FLL,2024-03-23T16:25:00+00:00,2024-03-23T17:22:00+00:00,57.0,Air Transat,TS2846
scheduled,YUL,A64,FPO,2024-03-23T06:50:00+00:00,2024-03-23T07:45:00+00:00,56.0,Sunwing,WG710
landed,YUL,A52,FRA,2024-03-23T19:05:00+00:00,2024-03-23T20:21:00+00:00,76.0,Air Canada,AC844
active,YUL,A62,FSP,2024-03-23T16:00:00+00:00,,45.0,Air Saint Pierre,PJ1124
landed,YUL,A56,GRU,2024-03-23T21:25:00+00:00,2024-03-23T22:27:00+00:00,63.0,Air Canada,AC96
landed,YUL,A66,GVA,2024-03-23T21:25:00+00:00,2024-03-23T21:51:00+00:00,26.0,Air Canada,AC884
scheduled,YUL,A67,HOG,2024-03-23T07:10:00+00:00,2024-03-23T08:03:00+00:00,53.0,Air Transat,TS356
scheduled,YUL,A58,HOG,2024-03-23T16:50:00+00:00,2024-03-23T18:24:00+00:00,94.0,Sunwing,WG646
landed,YUL,,HOU,2024-03-23T14:00:00+00:00,2024-03-23T14:11:00+00:00,11.0,Starlink Aviation,Q4833
landed,YUL,C82,IAD,2024-03-23T13:05:00+00:00,2024-03-23T13:32:00+00:00,27.0,Air Canada,AC8723
landed,YUL,C82,IAD,2024-03-23T09:15:00+00:00,2024-03-23T09:55:00+00:00,41.0,United Airlines,UA3413
landed,YUL,C82,IAD,2024-03-23T18:30:00+00:00,2024-03-23T19:06:00+00:00,37.0,United Airlines,UA3574
landed,YUL,C75,IAH,2024-03-23T09:50:00+00:00,2024-03-23T11:20:00+00:00,91.0,Air Canada,AC581
