Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
landed,YUL,A56,LHR,2024-02-14T19:40:00+00:00,2024-02-14T20:23:00+00:00,44.0,Air Canada,AC864
landed,YUL,A61,LHR,2024-02-14T20:45:00+00:00,2024-02-14T21:08:00+00:00,23.0,British Airways,BA94
landed,YUL,A51,LIR,2024-02-14T08:50:00+00:00,2024-02-14T09:13:00+00:00,24.0,Air Canada,AC1331
landed,YUL,A55,LIS,2024-02-14T21:45:00+00:00,2024-02-14T21:54:00+00:00,10.0,TAP Air Portugal,TP254
landed,YUL,A67,LIS,2024-02-14T20:15:00+00:00,2024-02-14T20:50:00+00:00,35.0,Air Transat,TS680
scheduled,YUL,A60,LYS,2024-02-14T21:30:00+00:00,2024-02-15T00:32:00+00:00,183.0,Air Canada,AC876
landed,YUL,A64,MBJ,2024-02-14T08:15:00+00:00,2024-02-14T09:23:00+00:00,69.0,Air Canada,AC922
landed,YUL,A65,MBJ,2024-02-14T07:30:00+00:00,2024-02-14T08:08:00+00:00,39.0,Air Transat,TS484
landed,YUL,A61,MBJ,2024-02-14T10:00:00+00:00,2024-02-14T10:05:00+00:00,6.0,Sunwing,WG7392
landed,YUL,C81,MCO,2024-02-14T08:45:00+00:00,2024-02-14T09:11:00+00:00,27.0,Air Canada Rouge,RV1634
landed,YUL,C77,MCO,2024-02-14T13:30:00+00:00,2024-02-14T13:52:00+00:00,23.0,Air Canada Rouge,RV1636
landed,YUL,C75,MCO,2024-02-14T18:40:00+00:00,2024-02-14T19:10:00+00:00,30.0,Air Canada Rouge,RV1638
landed,YUL,C56,MCO,2024-02-14T06:35:00+00:00,2024-02-14T07:01:00+00:00,26.0,Air Transat,TS820
landed,YUL,A51,MEX,2024-02-14T18:55:00+00:00,2024-02-14T19:11:00+00:00,17.0,Air Canada,AC995
landed,YUL,A59,MEX,2024-02-14T23:10:00+00:00,2024-02-14T23:23:00+00:00,13.0,Aeromexico,AM637
landed,YUL,A57,MEX,2024-02-14T09:03:00+00:00,2024-02-14T09:27:00+00:00,25.0,Aeromexico,AM681
landed,YUL,C81,MIA,2024-02-14T07:00:00+00:00,2024-02-14T07:55:00+00:00,55.0,American Airlines,AA1516
landed,YUL,C86,MIA,2024-02-14T08:30:00+00:00,2024-02-14T09:03:00+00:00,33.0,Air Canada,AC1206
landed,YUL,C79,MIA,2024-02-14T18:45:00+00:00,2024-02-14T19:19:00+00:00,34.0,Air Canada,AC1208
landed,YUL,C73,MSP,2024-02-14T17:30:00+00:00,2024-02-14T17:52:00+00:00,23.0,Air Canada,AC8851
landed,YUL,C87,MSP,2024-02-14T07:00:00+00:00,2024-02-14T07:19:00+00:00,20.0,Delta Air Lines,DL4807
