Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
landed,YUL,C86,DTW,2024-04-13T13:02:00+00:00,2024-04-13T13:59:00+00:00,58.0,Delta Air Lines,DL3661
landed,YUL,C88,DTW,2024-04-13T07:10:00+00:00,2024-04-13T07:23:00+00:00,14.0,Delta Air Lines,DL4933
landed,YUL,A63,DXB,2024-04-13T10:20:00+00:00,2024-04-13T10:46:00+00:00,26.0,Emirates,EK244
landed,YUL,C82,EWR,2024-04-13T08:15:00+00:00,2024-04-13T08:57:00+00:00,42.0,Air Canada,AC8938
landed,YUL,C79,EWR,2024-04-13T13:10:00+00:00,2024-04-13T13:54:00+00:00,45.0,Air Canada,AC8940
active,YUL,C82,EWR,2024-04-13T15:10:00+00:00,,114.0,Air Canada,AC8942
active,YUL,C86,EWR,2024-04-13T20:00:00+00:00,,16.0,Air Canada,AC8946
landed,YUL,,EWR,2024-04-13T20:01:00+00:00,2024-04-13T20:16:00+00:00,15.0,Air Canada,AC946
scheduled,YUL,,EWR,2024-04-13T20:01:00+00:00,,20.0,Jazz,QK946
landed,YUL,C82,EWR,2024-04-13T06:00:00+00:00,2024-04-13T06:15:00+00:00,15.0,United Airlines,UA3456
landed,YUL,C80,EWR,2024-04-13T18:30:00+00:00,2024-04-13T18:53:00+00:00,24.0,United Airlines,UA3626
landed,YUL,C80,EWR,2024-04-13T11:00:00+00:00,2024-04-13T11:23:00+00:00,23.0,United Airlines,UA3680
landed,YUL,A51,FCO,2024-04-13T19:30:00+00:00,2024-04-13T19:41:00+00:00,11.0,Air Canada,AC892
landed,YUL,A66,FDF,2024-04-13T09:00:00+00:00,2024-04-13T09:17:00+00:00,18.0,Air Canada,AC954
landed,YUL,A68,FDF,2024-04-13T07:00:00+00:00,2024-04-13T07:25:00+00:00,25.0,Air Transat,TS738
landed,YUL,C76,FLL,2024-04-13T16:00:00+00:00,2024-04-13T16:49:00+00:00,49.0,Air Canada,AC1004
landed,YUL,C56,FLL,2024-04-13T11:10:00+00:00,2024-04-13T11:33:00+00:00,24.0,Flair Airlines,F81100
landed,YUL,C75,FLL,2024-04-13T07:45:00+00:00,2024-04-13T07:58:00+00:00,14.0,Air Canada Rouge,RV1600
landed,YUL,C85,FLL,2024-04-13T08:55:00+00:00,2024-04-13T09:16:00+00:00,21.0,Air Canada Rouge,RV1602
landed,YUL,C75,FLL,2024-04-13T16:20:00+00:00,2024-04-13T16:46:00+00:00,26.0,Air Canada Rouge,RV1606
landed,YUL,C81,FLL,2024-04-13T06:30:00+00:00,2024-04-13T07:13:00+00:00,44.0,Air Transat,TS2844
landed,YUL,C85,FLL,2024-04-13T16:25:00+00:00,2024-04-13T18:01:00+00:00,96.0,Air Transat,TS2846
landed,YUL,A63,FPO,2024-04-13T06:50:00+00:00,2024-04-13T07:06:00+00:00,17.0,Sunwing,WG710
landed,YUL,A65,FRA,2024-04-13T18:45:00+00:00,2024-04-13T19:55:00+00:00,71.0,Air Canada,AC844
landed,YUL,A61,FRA,2024-04-13T18:00:00+00:00,2024-04-13T18:38:00+00:00,38.0,Lufthansa,LH479
active,YUL,,FSP,2024-04-13T15:00:00+00:00,2024-04-13T15:42:00+00:00,43.0,Air Saint Pierre,PJ1124
landed,YUL,A64,GVA,2024-04-13T20:20:00+00:00,2024-04-13T20:46:00+00:00,27.0,Air Canada,AC884
active,YUL,A58,HOG,2024-04-13T07:10:00+00:00,2024-04-13T07:47:00+00:00,38.0,Air Transat,TS356
active,YUL,A57,HOG,2024-04-13T16:50:00+00:00,2024-04-13T17:36:00+00:00,46.0,Sunwing,WG646
diverted,YUL,,HOU,2024-04-13T11:22:00+00:00,2024-04-13T11:15:00+00:00,,Starlink Aviation,Q4833
landed,YUL,C87,IAD,2024-04-13T18:35:00+00:00,2024-04-13T19:02:00+00:00,28.0,Air Canada,AC8725
landed,YUL,C80,IAD,2024-04-13T13:57:00+00:00,2024-04-13T14:15:00+00:00,19.0,United Airlines,UA3414
landed,YUL,C80,IAD,2024-04-13T09:30:00+00:00,2024-04-13T09:38:00+00:00,9.0,United Airlines,UA3590
landed,YUL,C77,IAH,2024-04-13T09:50:00+00:00,2024-04-13T09:57:00+00:00,8.0,Air Canada,AC581
landed,YUL,C84,JFK,2024-04-13T19:30:00+00:00,2024-04-13T20:20:00+00:00,50.0,Air Canada,AC8898
landed,YUL,C86,JFK,2024-04-13T15:40:00+00:00,2024-04-13T15:53:00+00:00,14.0,Delta Air Lines,DL5151
landed,YUL,C87,JFK,2024-04-13T12:01:00+00:00,2024-04-13T12:21:00+00:00,20.0,Delta Air Lines,DL5398
landed,YUL,C77,LAS,2024-04-13T19:55:00+00:00,2024-04-13T20:37:00+00:00,43.0,Air Canada,AC1275
landed,YUL,C74,LAS,2024-04-13T08:15:00+00:00,2024-04-13T08:49:00+00:00,34.0,Air Canada Rouge,RV1707
