Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
scheduled,YUL,A68,AGP,2024-02-18T20:10:00+00:00,2024-02-18T21:41:00+00:00,91.0,Air Transat,TS252
landed,YUL,A57,AMS,2024-02-18T19:05:00+00:00,,,KLM,KL672
scheduled,YUL,C75,ATL,2024-02-18T18:25:00+00:00,2024-02-18T20:20:00+00:00,115.0,Air Canada,AC8569
landed,YUL,C86,ATL,2024-02-18T07:00:00+00:00,2024-02-18T07:44:00+00:00,45.0,Delta Air Lines,DL1345
landed,YUL,C86,ATL,2024-02-18T15:16:00+00:00,2024-02-18T15:53:00+00:00,37.0,Delta Air Lines,DL697
active,YUL,A67,AZS,2024-02-18T15:00:00+00:00,2024-02-18T15:14:00+00:00,14.0,Air Transat,TS974
landed,YUL,A65,BCN,2024-02-18T18:20:00+00:00,2024-02-18T19:09:00+00:00,49.0,Air Canada,AC822
active,YUL,,BED,2024-02-18T14:00:00+00:00,2024-02-18T14:16:00+00:00,17.0,Flightpath Charter Airways,
active,YUL,,BED,2024-02-18T14:00:00+00:00,,,empty,
landed,YUL,A52,BGI,2024-02-18T09:40:00+00:00,2024-02-18T10:54:00+00:00,74.0,Air Canada,AC962
landed,YUL,C73,BOS,2024-02-18T08:15:00+00:00,2024-02-18T08:50:00+00:00,36.0,Air Canada,AC8604
landed,YUL,C74,BOS,2024-02-18T13:10:00+00:00,2024-02-18T13:43:00+00:00,33.0,Air Canada,AC8606
landed,YUL,C79,BOS,2024-02-18T16:45:00+00:00,2024-02-18T17:31:00+00:00,46.0,Air Canada,AC8608
landed,YUL,A58,BRU,2024-02-18T18:50:00+00:00,2024-02-18T19:52:00+00:00,63.0,Air Canada,AC832
scheduled,YUL,,BUF,2024-02-18T09:00:00+00:00,2024-02-18T10:22:00+00:00,83.0,Sunwing,WG9082
scheduled,YUL,A56,CCC,2024-02-18T15:50:00+00:00,2024-02-18T16:06:00+00:00,16.0,Air Canada Rouge,RV1750
scheduled,YUL,A60,CCC,2024-02-18T16:20:00+00:00,2024-02-18T17:24:00+00:00,65.0,Air Transat,TS856
scheduled,YUL,A60,CCC,2024-02-18T06:50:00+00:00,2024-02-18T08:03:00+00:00,74.0,Sunwing,WG604
landed,YUL,A63,CDG,2024-02-18T21:25:00+00:00,2024-02-18T22:00:00+00:00,35.0,Air Canada,AC870
landed,YUL,A52,CDG,2024-02-18T18:10:00+00:00,2024-02-18T18:44:00+00:00,34.0,Air Canada,AC874
landed,YUL,57,CDG,2024-02-18T17:00:00+00:00,2024-02-18T17:53:00+00:00,54.0,Air France,AF345
scheduled,YUL,A63,CDG,2024-02-18T19:05:00+00:00,2024-02-18T20:39:00+00:00,94.0,Air France,AF347
landed,YUL,A66,CDG,2024-02-18T20:20:00+00:00,2024-02-18T21:04:00+00:00,45.0,Air Transat,TS110
landed,YUL,C81,CLT,2024-02-18T14:15:00+00:00,2024-02-18T15:27:00+00:00,73.0,American Airlines,AA5029
landed,YUL,C83,CLT,2024-02-18T07:15:00+00:00,2024-02-18T08:15:00+00:00,61.0,American Airlines,AA5037
landed,YUL,A55,CMN,2024-02-18T18:45:00+00:00,2024-02-18T19:33:00+00:00,49.0,Air Canada,AC72
scheduled,YUL,A68,CMN,2024-02-18T09:05:00+00:00,2024-02-18T10:36:00+00:00,91.0,Royal Air Maroc,AT207
scheduled,YUL,A56,CMN,2024-02-18T20:35:00+00:00,2024-02-18T23:13:00+00:00,159.0,Royal Air Maroc,AT209
landed,YUL,A52,CUN,2024-02-18T08:10:00+00:00,2024-02-18T09:11:00+00:00,62.0,Air Canada,AC926
scheduled,YUL,A61,CUN,2024-02-18T13:30:00+00:00,2024-02-18T14:57:00+00:00,88.0,Flair Airlines,F82100
scheduled,YUL,,CUN,2024-02-18T08:05:00+00:00,2024-02-18T11:47:00+00:00,222.0,Air Canada Rouge,RV1785
landed,YUL,A56,CUN,2024-02-18T17:15:00+00:00,2024-02-18T17:55:00+00:00,41.0,Air Canada Rouge,RV1884
scheduled,YUL,A65,CUN,2024-02-18T07:20:00+00:00,2024-02-18T08:38:00+00:00,78.0,Air Transat,TS538
landed,YUL,A63,CUN,2024-02-18T14:05:00+00:00,2024-02-18T14:47:00+00:00,42.0,Air Transat,TS938
landed,YUL,A58,CUN,2024-02-18T06:00:00+00:00,2024-02-18T06:51:00+00:00,52.0,Sunwing,WG2743
scheduled,YUL,A67,CUN,2024-02-18T09:30:00+00:00,2024-02-18T11:24:00+00:00,114.0,Sunwing,WG537
landed,YUL,A65,CUR,2024-02-18T09:15:00+00:00,,10.0,Air Canada,AC1844
landed,YUL,A65,CUR,2024-02-18T09:15:00+00:00,2024-02-18T10:02:00+00:00,48.0,Air Canada Rouge,RV1844
scheduled,YUL,,DCA,2024-02-18T19:50:00+00:00,,,empty,
landed,YUL,,DCA,2024-02-18T19:50:00+00:00,2024-02-18T21:54:00+00:00,124.0,Air Canada,AC825
landed,YUL,C88,DCA,2024-02-18T08:30:00+00:00,2024-02-18T09:25:00+00:00,55.0,Air Canada,AC8821
active,YUL,C82,DCA,2024-02-18T13:45:00+00:00,,120.0,Air Canada,AC8823
active,YUL,C81,DCA,2024-02-18T19:50:00+00:00,,124.0,Air Canada,AC8825
scheduled,YUL,,DCA,2024-02-18T19:50:00+00:00,,81.0,Jazz,QK825
landed,YUL,A65,DEL,2024-02-18T20:30:00+00:00,2024-02-18T21:48:00+00:00,79.0,Air Canada,AC50
landed,YUL,C76,DEN,2024-02-18T08:05:00+00:00,2024-02-18T09:07:00+00:00,62.0,Air Canada,AC1073
landed,YUL,C81,DFW,2024-02-18T15:50:00+00:00,2024-02-18T16:39:00+00:00,50.0,American Airlines,AA1964
landed,YUL,C83,DFW,2024-02-18T18:40:00+00:00,2024-02-18T19:23:00+00:00,44.0,Air Canada,AC8813
scheduled,YUL,A55,DOH,2024-02-18T20:50:00+00:00,2024-02-18T22:43:00+00:00,113.0,Qatar Airways,QR764
