Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
landed,YUL,A68,AGP,2024-03-07T20:10:00+00:00,2024-03-07T20:13:00+00:00,4.0,Air Transat,TS252
scheduled,YUL,A68,ALG,2024-03-07T15:10:00+00:00,2024-03-07T17:59:00+00:00,169.0,Air Algerie,AH2701
landed,YUL,A56,AMM,2024-03-07T21:50:00+00:00,2024-03-07T22:13:00+00:00,24.0,Royal Jordanian,RJ272
landed,YUL,C85,ATL,2024-03-07T18:25:00+00:00,2024-03-07T19:18:00+00:00,53.0,Air Canada,AC8569
landed,YUL,C84,ATL,2024-03-07T07:00:00+00:00,2024-03-07T07:15:00+00:00,15.0,Delta Air Lines,DL1345
landed,YUL,C86,ATL,2024-03-07T18:40:00+00:00,2024-03-07T19:09:00+00:00,29.0,Delta Air Lines,DL639
landed,YUL,C86,ATL,2024-03-07T13:44:00+00:00,2024-03-07T13:50:00+00:00,6.0,Delta Air Lines,DL697
active,YUL,A65,AZS,2024-03-07T15:00:00+00:00,2024-03-07T15:01:00+00:00,2.0,Air Transat,TS974
active,YUL,C85,BED,2024-03-07T18:45:00+00:00,2024-03-07T19:12:00+00:00,28.0,Air Canada,AC7089
landed,YUL,A67,BOG,2024-03-07T21:45:00+00:00,2024-03-07T22:01:00+00:00,17.0,Air Canada,AC98
scheduled,YUL,,BOS,2024-03-07T13:10:00+00:00,2024-03-07T13:22:00+00:00,21.0,Air Canada,AC606
landed,YUL,C79,BOS,2024-03-07T08:15:00+00:00,2024-03-07T08:25:00+00:00,10.0,Air Canada,AC748
active,YUL,,BOS,2024-03-07T16:45:00+00:00,,10.0,Air Canada,AC752
scheduled,YUL,C82,BOS,2024-03-07T13:10:00+00:00,,12.0,Air Canada,AC8606
scheduled,YUL,C79,BOS,2024-03-07T16:45:00+00:00,2024-03-07T18:19:00+00:00,95.0,Air Canada,AC8610
scheduled,YUL,,BOS,2024-03-07T13:10:00+00:00,,21.0,Jazz,QK606
landed,YUL,A66,BRU,2024-03-07T18:50:00+00:00,2024-03-07T19:14:00+00:00,24.0,Air Canada,AC832
active,YUL,A64,CCC,2024-03-07T16:20:00+00:00,2024-03-07T16:40:00+00:00,21.0,Air Transat,TS2856
active,YUL,A61,CCC,2024-03-07T06:00:00+00:00,2024-03-07T06:01:00+00:00,1.0,Sunwing,WG6404
landed,YUL,A59,CDG,2024-03-07T21:25:00+00:00,2024-03-07T22:08:00+00:00,43.0,Air Canada,AC870
