Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
landed,YUL,A66,DOH,2024-04-01T21:35:00+00:00,2024-04-01T21:58:00+00:00,24.0,Qatar Airways,QR764
landed,YUL,C74,DTW,2024-04-01T13:00:00+00:00,2024-04-01T13:04:00+00:00,4.0,Air Canada,AC8581
landed,YUL,C87,DTW,2024-04-01T17:10:00+00:00,2024-04-01T17:19:00+00:00,10.0,Delta Air Lines,DL4906
landed,YUL,C86,DTW,2024-04-01T07:10:00+00:00,2024-04-01T07:15:00+00:00,5.0,Delta Air Lines,DL4933
landed,YUL,C87,DTW,2024-04-01T13:06:00+00:00,2024-04-01T13:29:00+00:00,24.0,Delta Air Lines,DL5139
landed,YUL,A63,DXB,2024-04-01T10:20:00+00:00,2024-04-01T10:25:00+00:00,6.0,Emirates,EK244
scheduled,YUL,C87,EWR,2024-04-01T08:15:00+00:00,,10.0,Air Canada,AC8938
landed,YUL,C75,EWR,2024-04-01T13:10:00+00:00,2024-04-01T13:28:00+00:00,19.0,Air Canada,AC8940
landed,YUL,C88,EWR,2024-04-01T15:10:00+00:00,2024-04-01T15:58:00+00:00,48.0,Air Canada,AC8942
cancelled,YUL,C87,EWR,2024-04-01T20:00:00+00:00,,21.0,Air Canada,AC8946
landed,YUL,,EWR,2024-04-01T08:15:00+00:00,2024-04-01T08:42:00+00:00,28.0,Air Canada,AC938
scheduled,YUL,,EWR,2024-04-01T20:01:00+00:00,,20.0,Air Canada,AC946
scheduled,YUL,,EWR,2024-04-01T08:15:00+00:00,,10.0,Jazz,QK938
scheduled,YUL,,EWR,2024-04-01T20:01:00+00:00,,20.0,Jazz,QK946
landed,YUL,C80,EWR,2024-04-01T06:00:00+00:00,2024-04-01T06:09:00+00:00,9.0,United Airlines,UA3456
landed,YUL,C80,EWR,2024-04-01T18:30:00+00:00,2024-04-01T18:37:00+00:00,7.0,United Airlines,UA3626
landed,YUL,C80,EWR,2024-04-01T11:00:00+00:00,2024-04-01T11:01:00+00:00,2.0,United Airlines,UA3680
landed,YUL,A55,FCO,2024-04-01T19:30:00+00:00,2024-04-01T19:45:00+00:00,15.0,Air Canada,AC892
landed,YUL,A52,FDF,2024-04-01T09:00:00+00:00,2024-04-01T09:12:00+00:00,13.0,Air Canada,AC954
landed,YUL,C73,FLL,2024-04-01T08:55:00+00:00,2024-04-01T09:08:00+00:00,14.0,Air Canada,AC1002
landed,YUL,C56,FLL,2024-04-01T14:10:00+00:00,2024-04-01T15:52:00+00:00,103.0,Air Canada,AC1004
landed,YUL,C84,FLL,2024-04-01T15:50:00+00:00,2024-04-01T17:17:00+00:00,87.0,Flair Airlines,F81100
landed,YUL,C80,FLL,2024-04-01T07:45:00+00:00,2024-04-01T08:12:00+00:00,28.0,Air Canada Rouge,RV1600
landed,YUL,C82,FLL,2024-04-01T16:20:00+00:00,2024-04-01T16:37:00+00:00,18.0,Air Canada Rouge,RV1606
landed,YUL,C77,FLL,2024-04-01T06:30:00+00:00,2024-04-01T06:57:00+00:00,27.0,Air Transat,TS2844
landed,YUL,C79,FLL,2024-04-01T16:25:00+00:00,2024-04-01T16:35:00+00:00,10.0,Air Transat,TS846
landed,YUL,A66,FRA,2024-04-01T18:45:00+00:00,2024-04-01T19:12:00+00:00,27.0,Air Canada,AC844
landed,YUL,A61,FRA,2024-04-01T18:00:00+00:00,2024-04-01T18:12:00+00:00,12.0,Lufthansa,LH479
landed,YUL,A68,HOG,2024-04-01T15:10:00+00:00,2024-04-01T15:29:00+00:00,19.0,Air Transat,TS358
active,YUL,A59,HOG,2024-04-01T07:00:00+00:00,2024-04-01T07:20:00+00:00,20.0,Sunwing,WG6146
active,YUL,,HOG,2024-04-01T07:01:00+00:00,2024-04-01T08:53:00+00:00,112.0,Sunwing,WG9383
landed,YUL,,HPN,2024-04-01T19:30:00+00:00,2024-04-01T19:52:00+00:00,22.0,empty,
landed,YUL,C88,IAD,2024-04-01T18:35:00+00:00,2024-04-01T19:09:00+00:00,35.0,Air Canada,AC8725
landed,YUL,C80,IAD,2024-04-01T13:57:00+00:00,2024-04-01T14:06:00+00:00,9.0,United Airlines,UA3414
landed,YUL,C80,IAD,2024-04-01T09:30:00+00:00,2024-04-01T09:46:00+00:00,17.0,United Airlines,UA3590
landed,YUL,C76,IAH,2024-04-01T09:50:00+00:00,2024-04-01T10:09:00+00:00,20.0,Air Canada,AC581
active,YUL,,JFK,2024-04-01T19:30:00+00:00,,,empty,
scheduled,YUL,C74,JFK,2024-04-01T19:30:00+00:00,,21.0,Air Canada,AC8898
landed,YUL,,JFK,2024-04-01T19:30:00+00:00,2024-04-01T19:37:00+00:00,8.0,Air Canada,AC898
landed,YUL,C87,JFK,2024-04-01T18:35:00+00:00,2024-04-01T18:55:00+00:00,21.0,Delta Air Lines,DL5151
landed,YUL,C86,JFK,2024-04-01T12:05:00+00:00,2024-04-01T12:16:00+00:00,12.0,Delta Air Lines,DL5425
