Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
landed,YUL,A60,AGP,2024-01-25T20:10:00+00:00,2024-01-25T21:17:00+00:00,67.0,Air Transat,TS252
scheduled,YUL,A59,ALG,2024-01-25T15:10:00+00:00,2024-01-25T23:32:00+00:00,502.0,Air Algerie,AH2701
landed,YUL,A64,AMM,2024-01-25T21:50:00+00:00,2024-01-25T21:49:00+00:00,,Royal Jordanian,RJ272
landed,YUL,C83,ATL,2024-01-25T18:25:00+00:00,2024-01-25T18:34:00+00:00,10.0,Air Canada,AC8569
landed,YUL,C86,ATL,2024-01-25T07:00:00+00:00,2024-01-25T07:52:00+00:00,53.0,Delta Air Lines,DL1345
landed,YUL,C85,ATL,2024-01-25T18:40:00+00:00,2024-01-25T18:56:00+00:00,17.0,Delta Air Lines,DL639
scheduled,YUL,C86,ATL,2024-01-25T13:44:00+00:00,2024-01-25T16:54:00+00:00,191.0,Delta Air Lines,DL697
landed,YUL,A65,BOG,2024-01-25T21:45:00+00:00,2024-01-25T22:16:00+00:00,31.0,Air Canada,AC98
cancelled,YUL,C73,BOS,2024-01-25T08:15:00+00:00,,10.0,Air Canada,AC8604
active,YUL,C77,BOS,2024-01-25T13:10:00+00:00,,14.0,Air Canada,AC8606
landed,YUL,C74,BOS,2024-01-25T16:45:00+00:00,2024-01-25T17:03:00+00:00,19.0,Air Canada,AC8608
scheduled,YUL,A59,BRU,2024-01-25T18:50:00+00:00,2024-01-25T20:16:00+00:00,86.0,Air Canada,AC832
landed,YUL,A66,CCC,2024-01-25T16:20:00+00:00,2024-01-25T16:27:00+00:00,7.0,Air Transat,TS856
active,YUL,A64,CCC,2024-01-25T06:00:00+00:00,2024-01-25T06:57:00+00:00,57.0,Sunwing,WG6404
landed,YUL,A66,CDG,2024-01-25T21:25:00+00:00,2024-01-25T22:05:00+00:00,41.0,Air Canada,AC870
landed,YUL,A57,CDG,2024-01-25T17:00:00+00:00,2024-01-25T17:17:00+00:00,18.0,Air France,AF345
landed,YUL,A61,CDG,2024-01-25T19:05:00+00:00,2024-01-25T19:25:00+00:00,21.0,Air France,AF347
landed,YUL,A68,CDG,2024-01-25T20:20:00+00:00,2024-01-25T21:15:00+00:00,55.0,Air Transat,TS110
landed,YUL,C81,CLT,2024-01-25T14:15:00+00:00,2024-01-25T14:32:00+00:00,18.0,American Airlines,AA5029
landed,YUL,C79,CLT,2024-01-25T07:16:00+00:00,2024-01-25T08:19:00+00:00,64.0,American Airlines,AA5037
scheduled,YUL,A52,CMN,2024-01-25T18:45:00+00:00,2024-01-25T20:45:00+00:00,121.0,Air Canada,AC72
scheduled,YUL,A55,CMN,2024-01-25T20:35:00+00:00,2024-01-25T22:23:00+00:00,109.0,Royal Air Maroc,AT209
scheduled,YUL,A63,CUN,2024-01-25T08:10:00+00:00,2024-01-25T10:42:00+00:00,152.0,Air Canada,AC926
active,YUL,A55,CUN,2024-01-25T13:30:00+00:00,,250.0,Flair Airlines,F82100
landed,YUL,A68,CUN,2024-01-25T17:15:00+00:00,2024-01-25T17:31:00+00:00,17.0,Air Canada Rouge,RV1884
landed,YUL,A65,CUN,2024-01-25T07:20:00+00:00,2024-01-25T08:35:00+00:00,75.0,Air Transat,TS538
scheduled,YUL,A61,CUN,2024-01-25T19:59:00+00:00,2024-01-25T22:13:00+00:00,135.0,Air Transat,TS880
scheduled,YUL,A64,CUN,2024-01-25T14:25:00+00:00,2024-01-25T15:31:00+00:00,67.0,Air Transat,TS938
scheduled,YUL,A67,CUN,2024-01-25T12:15:00+00:00,2024-01-25T16:17:00+00:00,242.0,Sunwing,WG243
scheduled,YUL,A65,CUN,2024-01-25T09:30:00+00:00,2024-01-25T11:10:00+00:00,100.0,Sunwing,WG519
landed,YUL,A57,CUR,2024-01-25T09:15:00+00:00,2024-01-25T10:11:00+00:00,57.0,Air Canada Rouge,RV1844
landed,YUL,C77,DCA,2024-01-25T08:30:00+00:00,2024-01-25T09:03:00+00:00,34.0,Air Canada,AC8821
landed,YUL,C82,DCA,2024-01-25T13:45:00+00:00,2024-01-25T13:52:00+00:00,7.0,Air Canada,AC8823
landed,YUL,C87,DCA,2024-01-25T19:50:00+00:00,2024-01-25T20:03:00+00:00,14.0,Air Canada,AC8825
scheduled,YUL,C83,DEN,2024-01-25T08:05:00+00:00,2024-01-25T11:28:00+00:00,204.0,Air Canada,AC1073
landed,YUL,C79,DFW,2024-01-25T18:40:00+00:00,2024-01-25T19:41:00+00:00,61.0,Air Canada,AC8813
landed,YUL,A63,DOH,2024-01-25T20:50:00+00:00,2024-01-25T21:29:00+00:00,39.0,Qatar Airways,QR764
active,YUL,C75,DTW,2024-01-25T13:05:00+00:00,,353.0,Air Canada,AC8581
scheduled,YUL,C84,DTW,2024-01-25T13:05:00+00:00,2024-01-25T14:36:00+00:00,91.0,Delta Air Lines,DL4150
cancelled,YUL,C86,DTW,2024-01-25T06:00:00+00:00,,,Delta Air Lines,DL4869
landed,YUL,C86,DTW,2024-01-25T17:50:00+00:00,2024-01-25T19:04:00+00:00,75.0,Delta Air Lines,DL5367
landed,YUL,A55,DXB,2024-01-25T09:20:00+00:00,2024-01-25T10:26:00+00:00,67.0,Emirates,EK244
cancelled,YUL,C85,EWR,2024-01-25T08:15:00+00:00,,10.0,Air Canada,AC8938
landed,YUL,C73,EWR,2024-01-25T13:05:00+00:00,2024-01-25T13:38:00+00:00,33.0,Air Canada,AC8940
landed,YUL,C79,EWR,2024-01-25T15:05:00+00:00,2024-01-25T15:39:00+00:00,35.0,Air Canada,AC8942
scheduled,YUL,C76,EWR,2024-01-25T20:00:00+00:00,,21.0,Air Canada,AC8946
scheduled,YUL,,EWR,2024-01-25T20:00:00+00:00,2024-01-25T20:26:00+00:00,21.0,Air Canada,AC946
scheduled,YUL,,EWR,2024-01-25T20:00:00+00:00,,21.0,Jazz,QK946
