Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
active,YUL,C86,LGA,2024-02-27T10:15:00+00:00,,204.0,Delta Air Lines,DL4932
scheduled,YUL,C86,LGA,2024-02-27T18:30:00+00:00,2024-02-27T20:33:00+00:00,123.0,Delta Air Lines,DL5014
diverted,YUL,C88,LGA,2024-02-27T06:30:00+00:00,2024-02-27T06:44:00+00:00,14.0,Delta Air Lines,DL5139
scheduled,YUL,,LGA,2024-02-27T18:40:00+00:00,,64.0,Jazz,QK644
scheduled,YUL,,LGA,2024-02-27T20:00:00+00:00,,36.0,Jazz,QK646
landed,YUL,A65,LGW,2024-02-27T21:05:00+00:00,2024-02-27T21:26:00+00:00,21.0,Air Transat,TS728
landed,YUL,A68,LHR,2024-02-27T19:40:00+00:00,2024-02-27T20:05:00+00:00,26.0,Air Canada,AC864
landed,YUL,A61,LHR,2024-02-27T20:45:00+00:00,2024-02-27T21:04:00+00:00,19.0,British Airways,BA94
landed,YUL,A51,LIR,2024-02-27T08:50:00+00:00,2024-02-27T09:19:00+00:00,29.0,Air Canada,AC1331
landed,YUL,A65,LIR,2024-02-27T11:00:00+00:00,2024-02-27T11:31:00+00:00,31.0,Air Transat,TS600
scheduled,YUL,A51,LIS,2024-02-27T21:30:00+00:00,2024-02-27T23:48:00+00:00,138.0,Air Canada,AC812
landed,YUL,A58,MBJ,2024-02-27T08:15:00+00:00,2024-02-27T08:50:00+00:00,35.0,Air Canada,AC922
landed,YUL,C77,MCO,2024-02-27T09:20:00+00:00,2024-02-27T09:34:00+00:00,14.0,Air Canada Rouge,RV1634
landed,YUL,C75,MCO,2024-02-27T13:30:00+00:00,2024-02-27T13:40:00+00:00,11.0,Air Canada Rouge,RV1636
landed,YUL,C75,MCO,2024-02-27T18:40:00+00:00,2024-02-27T19:10:00+00:00,30.0,Air Canada Rouge,RV1638
