Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
landed,YUL,A65,AGP,2024-03-23T20:10:00+00:00,2024-03-23T20:39:00+00:00,29.0,Air Transat,TS252
landed,YUL,A68,ALG,2024-03-23T16:10:00+00:00,2024-03-23T16:49:00+00:00,40.0,Air Algerie,AH2701
landed,YUL,C87,ATL,2024-03-23T18:25:00+00:00,2024-03-23T19:20:00+00:00,55.0,Air Canada,AC8569
landed,YUL,C84,ATL,2024-03-23T07:00:00+00:00,2024-03-23T07:42:00+00:00,42.0,Delta Air Lines,DL1526
landed,YUL,C86,ATL,2024-03-23T15:00:00+00:00,2024-03-23T15:59:00+00:00,60.0,Delta Air Lines,DL2176
active,YUL,A58,AZS,2024-03-23T14:55:00+00:00,,20.0,Air Canada Rouge,RV1744
landed,YUL,,BDA,2024-03-23T11:54:00+00:00,2024-03-23T11:56:00+00:00,3.0,Flexjet,LXJ658
landed,YUL,A58,BOG,2024-03-23T22:45:00+00:00,2024-03-23T23:16:00+00:00,32.0,Air Canada,AC98
landed,YUL,,BOS,2024-03-23T15:48:00+00:00,2024-03-23T15:46:00+00:00,,NetJets Aviation,1I539
landed,YUL,C86,BOS,2024-03-23T08:15:00+00:00,2024-03-23T08:57:00+00:00,42.0,Air Canada,AC748
landed,YUL,C84,BOS,2024-03-23T16:45:00+00:00,2024-03-23T17:15:00+00:00,31.0,Air Canada,AC752
landed,YUL,C76,BOS,2024-03-23T13:10:00+00:00,2024-03-23T13:47:00+00:00,37.0,Air Canada,AC8606
landed,YUL,A57,BRU,2024-03-23T19:50:00+00:00,2024-03-23T20:41:00+00:00,52.0,Air Canada,AC832
landed,YUL,,BWI,2024-03-23T17:13:00+00:00,2024-03-23T19:17:00+00:00,124.0,Airsprint,
scheduled,YUL,A67,CCC,2024-03-23T14:45:00+00:00,2024-03-23T15:29:00+00:00,45.0,Air Transat,TS856
scheduled,YUL,A67,CCC,2024-03-23T17:00:00+00:00,2024-03-23T19:50:00+00:00,171.0,Sunwing,WG606
landed,YUL,A51,CDG,2024-03-23T22:25:00+00:00,2024-03-23T23:03:00+00:00,39.0,Air Canada,AC870
landed,YUL,A60,CDG,2024-03-23T19:10:00+00:00,2024-03-23T19:25:00+00:00,15.0,Air Canada,AC874
landed,YUL,A57,CDG,2024-03-23T18:00:00+00:00,2024-03-23T19:15:00+00:00,76.0,Air France,AF345
landed,YUL,55,CDG,2024-03-23T20:05:00+00:00,2024-03-23T21:26:00+00:00,81.0,Air France,AF347
landed,YUL,A63,CDG,2024-03-23T20:20:00+00:00,2024-03-23T20:47:00+00:00,27.0,Air Transat,TS110
landed,YUL,C81,CLT,2024-03-23T14:20:00+00:00,2024-03-23T15:19:00+00:00,60.0,American Airlines,AA5029
landed,YUL,C85,CLT,2024-03-23T07:15:00+00:00,2024-03-23T08:17:00+00:00,63.0,American Airlines,AA5037
landed,YUL,A60,CMN,2024-03-23T21:35:00+00:00,2024-03-23T22:17:00+00:00,42.0,Royal Air Maroc,AT209
landed,YUL,A65,CTG,2024-03-23T09:50:00+00:00,2024-03-23T10:27:00+00:00,37.0,Air Transat,TS198
cancelled,YUL,A55,CUN,2024-03-23T08:10:00+00:00,,258.0,Air Canada,AC926
scheduled,YUL,A61,CUN,2024-03-23T13:00:00+00:00,2024-03-23T15:25:00+00:00,146.0,Flair Airlines,F82100
landed,YUL,A66,CUN,2024-03-23T17:15:00+00:00,2024-03-23T18:30:00+00:00,75.0,Air Canada Rouge,RV1884
landed,YUL,A65,CUN,2024-03-23T07:20:00+00:00,2024-03-23T08:09:00+00:00,50.0,Air Transat,TS538
landed,YUL,A63,CUN,2024-03-23T14:25:00+00:00,2024-03-23T15:03:00+00:00,39.0,Air Transat,TS938
scheduled,YUL,A61,CUN,2024-03-23T09:30:00+00:00,2024-03-23T10:42:00+00:00,72.0,Sunwing,WG5619
scheduled,YUL,,DCA,2024-03-23T13:45:00+00:00,,36.0,empty,
scheduled,YUL,,DCA,2024-03-23T13:45:00+00:00,2024-03-23T15:12:00+00:00,87.0,Air Canada,AC823
landed,YUL,C85,DCA,2024-03-23T08:30:00+00:00,2024-03-23T09:23:00+00:00,54.0,Air Canada,AC8821
scheduled,YUL,C84,DCA,2024-03-23T13:45:00+00:00,,21.0,Air Canada,AC8823
landed,YUL,C88,DCA,2024-03-23T19:50:00+00:00,2024-03-23T20:08:00+00:00,19.0,Air Canada,AC8825
scheduled,YUL,,DCA,2024-03-23T13:45:00+00:00,,21.0,Jazz,QK823
landed,YUL,C80,DEN,2024-03-23T08:05:00+00:00,2024-03-23T09:18:00+00:00,74.0,Air Canada,AC1073
scheduled,YUL,C81,DFW,2024-03-23T15:47:00+00:00,2024-03-23T18:19:00+00:00,153.0,American Airlines,AA1964
landed,YUL,C75,DFW,2024-03-23T18:40:00+00:00,2024-03-23T19:28:00+00:00,48.0,Air Canada,AC1071
landed,YUL,A57,DOH,2024-03-23T21:50:00+00:00,2024-03-23T22:42:00+00:00,52.0,Qatar Airways,QR764
landed,YUL,C89,DTW,2024-03-23T13:05:00+00:00,2024-03-23T13:34:00+00:00,29.0,Air Canada,AC8581
landed,YUL,C88,DTW,2024-03-23T07:10:00+00:00,2024-03-23T07:47:00+00:00,37.0,Delta Air Lines,DL4933
landed,YUL,C86,DTW,2024-03-23T13:06:00+00:00,2024-03-23T13:53:00+00:00,48.0,Delta Air Lines,DL5139
scheduled,YUL,,DTW,2024-03-23T08:00:00+00:00,2024-03-23T09:47:00+00:00,107.0,Sunwing,WG9076
landed,YUL,A63,DXB,2024-03-23T10:20:00+00:00,2024-03-23T11:10:00+00:00,50.0,Emirates,EK244
