Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
landed,YUL,A68,AGP,2024-03-03T20:10:00+00:00,2024-03-03T20:31:00+00:00,21.0,Air Transat,TS252
landed,YUL,A57,AMS,2024-03-03T19:05:00+00:00,2024-03-03T19:22:00+00:00,17.0,KLM,KL672
landed,YUL,C73,ATL,2024-03-03T18:25:00+00:00,2024-03-03T19:10:00+00:00,46.0,Air Canada,AC8569
landed,YUL,C84,ATL,2024-03-03T07:00:00+00:00,2024-03-03T07:18:00+00:00,18.0,Delta Air Lines,DL1345
landed,YUL,C84,ATL,2024-03-03T18:40:00+00:00,2024-03-03T19:00:00+00:00,21.0,Delta Air Lines,DL639
landed,YUL,C81,ATL,2024-03-03T13:44:00+00:00,2024-03-03T13:56:00+00:00,13.0,Delta Air Lines,DL697
active,YUL,A68,AZS,2024-03-03T15:00:00+00:00,2024-03-03T15:16:00+00:00,17.0,Air Transat,TS974
landed,YUL,A61,BCN,2024-03-03T18:00:00+00:00,2024-03-03T18:11:00+00:00,11.0,Air Canada,AC822
landed,YUL,A50,BGI,2024-03-03T09:40:00+00:00,2024-03-03T10:13:00+00:00,33.0,Air Canada,AC962
landed,YUL,,BNA,2024-03-03T14:00:00+00:00,2024-03-03T13:10:00+00:00,,Airsprint,
landed,YUL,C76,BOS,2024-03-03T08:15:00+00:00,2024-03-03T08:35:00+00:00,20.0,Air Canada,AC748
landed,YUL,C76,BOS,2024-03-03T16:45:00+00:00,2024-03-03T16:52:00+00:00,8.0,Air Canada,AC752
landed,YUL,C76,BOS,2024-03-03T13:10:00+00:00,2024-03-03T13:20:00+00:00,10.0,Air Canada,AC8606
landed,YUL,A52,BRU,2024-03-03T18:50:00+00:00,2024-03-03T20:02:00+00:00,73.0,Air Canada,AC832
active,YUL,,BTV,2024-03-03T12:40:00+00:00,2024-03-03T12:57:00+00:00,17.0,empty,
scheduled,YUL,A51,CCC,2024-03-03T15:50:00+00:00,,10.0,Air Canada,AC1750
active,YUL,A51,CCC,2024-03-03T15:50:00+00:00,2024-03-03T16:03:00+00:00,14.0,Air Canada Rouge,RV1750
scheduled,YUL,A65,CCC,2024-03-03T16:20:00+00:00,2024-03-03T17:12:00+00:00,52.0,Air Transat,TS856
active,YUL,A55,CCC,2024-03-03T06:50:00+00:00,2024-03-03T07:16:00+00:00,27.0,Sunwing,WG604
scheduled,YUL,A65,CDG,2024-03-03T21:25:00+00:00,2024-03-03T23:40:00+00:00,136.0,Air Canada,AC870
landed,YUL,A60,CDG,2024-03-03T18:10:00+00:00,2024-03-03T18:38:00+00:00,29.0,Air Canada,AC874
landed,YUL,A57,CDG,2024-03-03T17:00:00+00:00,2024-03-03T17:16:00+00:00,17.0,Air France,AF345
landed,YUL,55,CDG,2024-03-03T19:05:00+00:00,2024-03-03T20:04:00+00:00,60.0,Air France,AF347
landed,YUL,A67,CDG,2024-03-03T20:20:00+00:00,2024-03-03T20:59:00+00:00,39.0,Air Transat,TS110
landed,YUL,,CLE,2024-03-03T17:00:00+00:00,2024-03-03T16:45:00+00:00,,Northern Jet Management,
landed,YUL,C79,CLT,2024-03-03T14:15:00+00:00,2024-03-03T14:45:00+00:00,30.0,American Airlines,AA5029
landed,YUL,C79,CLT,2024-03-03T07:15:00+00:00,2024-03-03T07:41:00+00:00,26.0,American Airlines,AA5037
cancelled,YUL,C83,CLT,2024-03-03T11:00:00+00:00,,,American Airlines,AA9963
active,YUL,C74,CLT,2024-03-03T11:00:00+00:00,,185.0,American Airlines,AA9976
cancelled,YUL,A58,CMN,2024-03-03T18:45:00+00:00,,276.0,Air Canada,AC72
landed,YUL,A55,CMN,2024-03-03T09:05:00+00:00,2024-03-03T09:54:00+00:00,50.0,Royal Air Maroc,AT207
scheduled,YUL,A55,CMN,2024-03-03T20:35:00+00:00,2024-03-03T22:12:00+00:00,97.0,Royal Air Maroc,AT209
