Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
landed,YUL,A66,AGP,2024-03-31T18:50:00+00:00,2024-03-31T19:41:00+00:00,51,Air Transat,TS252
landed,YUL,A60,ALG,2024-03-31T16:10:00+00:00,2024-03-31T16:17:00+00:00,7,Air Algerie,AH2701
landed,YUL,A52,AMS,2024-03-31T22:15:00+00:00,2024-03-31T22:28:00+00:00,13,Air Canada,AC900
landed,YUL,A57,AMS,2024-03-31T18:45:00+00:00,2024-03-31T18:57:00+00:00,12,KLM,KL672
landed,YUL,C74,ATL,2024-03-31T18:25:00+00:00,2024-03-31T19:13:00+00:00,48,Air Canada,AC8569
landed,YUL,C86,ATL,2024-03-31T13:36:00+00:00,2024-03-31T13:45:00+00:00,10,Delta Air Lines,DL1317
landed,YUL,C86,ATL,2024-03-31T07:00:00+00:00,2024-03-31T07:17:00+00:00,18,Delta Air Lines,DL1526
landed,YUL,C86,ATL,2024-03-31T18:45:00+00:00,2024-03-31T18:56:00+00:00,11,Delta Air Lines,DL2176
active,YUL,A68,AZS,2024-03-31T15:00:00+00:00,2024-03-31T15:05:00+00:00,6,Air Transat,TS974
landed,YUL,A56,BCN,2024-03-31T20:00:00+00:00,2024-03-31T20:25:00+00:00,26,Air Canada,AC822
landed,YUL,A64,BGI,2024-03-31T09:30:00+00:00,2024-03-31T09:34:00+00:00,4,Air Canada,AC962
landed,YUL,A59,BOG,2024-03-31T23:25:00+00:00,2024-03-31T23:47:00+00:00,23,SA AVIANCA,AV201
landed,YUL,,BOS,2024-03-31T21:00:00+00:00,2024-03-31T21:17:00+00:00,17,Airsprint,
landed,YUL,C82,BOS,2024-03-31T08:15:00+00:00,2024-03-31T08:53:00+00:00,38,Air Canada,AC748
landed,YUL,C77,BOS,2024-03-31T16:45:00+00:00,2024-03-31T17:07:00+00:00,22,Air Canada,AC752
landed,YUL,C83,BOS,2024-03-31T13:10:00+00:00,2024-03-31T13:37:00+00:00,28,Air Canada,AC8606
landed,YUL,A63,BRU,2024-03-31T17:10:00+00:00,2024-03-31T17:29:00+00:00,19,Air Canada,AC832
landed,YUL,,BUF,2024-03-31T15:15:00+00:00,2024-03-31T19:19:00+00:00,244,AirNet,USC422
scheduled,YUL,A51,CCC,2024-03-31T15:55:00+00:00,2024-03-31T18:45:00+00:00,170,Air Canada Rouge,RV1750
active,YUL,A66,CCC,2024-03-31T16:40:00+00:00,2024-03-31T17:25:00+00:00,45,Air Transat,TS856
active,YUL,A57,CCC,2024-03-31T06:50:00+00:00,2024-03-31T07:06:00+00:00,16,Sunwing,WG604
scheduled,YUL,A51,CDG,2024-03-31T21:20:00+00:00,2024-03-31T23:08:00+00:00,108,Air Canada,AC870
landed,YUL,A61,CDG,2024-03-31T18:05:00+00:00,2024-03-31T18:28:00+00:00,24,Air Canada,AC874
landed,YUL,55,CDG,2024-03-31T19:00:00+00:00,2024-03-31T19:22:00+00:00,23,Air France,AF347
landed,YUL,A67,CDG,2024-03-31T20:20:00+00:00,2024-03-31T20:36:00+00:00,17,Air Transat,TS110
landed,YUL,C79,CLT,2024-03-31T14:20:00+00:00,2024-03-31T14:43:00+00:00,23,American Airlines,AA5029
landed,YUL,C85,CLT,2024-03-31T07:15:00+00:00,2024-03-31T07:29:00+00:00,14,American Airlines,AA5037
landed,YUL,A61,CMN,2024-03-31T19:00:00+00:00,2024-03-31T19:43:00+00:00,43,Air Canada,AC72
landed,YUL,A68,CMN,2024-03-31T21:50:00+00:00,2024-03-31T22:37:00+00:00,47,Royal Air Maroc,AT209
landed,YUL,A51,CUN,2024-03-31T08:10:00+00:00,2024-03-31T09:23:00+00:00,74,Air Canada,AC926
landed,YUL,A65,CUN,2024-03-31T13:00:00+00:00,2024-03-31T14:03:00+00:00,63,Flair Airlines,F82100
