Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
landed,YUL,A58,AMM,2024-03-11T22:50:00+00:00,2024-03-11T22:30:00+00:00,10.0,Royal Jordanian,RJ272
landed,YUL,A61,AMS,2024-03-11T20:05:00+00:00,2024-03-11T20:20:00+00:00,15.0,KLM,KL672
landed,YUL,,ANC,2024-03-11T12:00:00+00:00,2024-03-11T12:08:00+00:00,9.0,VistaJet,
active,YUL,,ATL,2024-03-11T18:25:00+00:00,,,empty,
landed,YUL,,ATL,2024-03-11T18:25:00+00:00,2024-03-11T19:15:00+00:00,51.0,Air Canada,AC569
active,YUL,C76,ATL,2024-03-11T18:25:00+00:00,,50.0,Air Canada,AC8569
landed,YUL,C84,ATL,2024-03-11T13:36:00+00:00,2024-03-11T13:49:00+00:00,14.0,Delta Air Lines,DL1317
landed,YUL,C85,ATL,2024-03-11T07:00:00+00:00,2024-03-11T07:31:00+00:00,32.0,Delta Air Lines,DL1526
landed,YUL,C82,ATL,2024-03-11T18:45:00+00:00,2024-03-11T18:56:00+00:00,12.0,Delta Air Lines,DL2176
scheduled,YUL,,ATL,2024-03-11T18:25:00+00:00,,21.0,Jazz,QK569
landed,YUL,A64,BCN,2024-03-11T19:00:00+00:00,2024-03-11T19:19:00+00:00,19.0,Air Canada,AC822
landed,YUL,A52,BGI,2024-03-11T09:40:00+00:00,2024-03-11T09:53:00+00:00,13.0,Air Canada,AC962
diverted,YUL,,BOS,2024-03-11T07:00:00+00:00,2024-03-11T06:53:00+00:00,,Airsprint,
landed,YUL,C86,BOS,2024-03-11T08:15:00+00:00,2024-03-11T09:21:00+00:00,66.0,Air Canada,AC748
scheduled,YUL,C75,BOS,2024-03-11T16:45:00+00:00,2024-03-11T18:32:00+00:00,108.0,Air Canada,AC752
landed,YUL,A50,BRU,2024-03-11T19:50:00+00:00,2024-03-11T20:09:00+00:00,19.0,Air Canada,AC832
active,YUL,A67,CCC,2024-03-11T17:00:00+00:00,2024-03-11T17:26:00+00:00,27.0,Air Transat,TS856
active,YUL,A61,CCC,2024-03-11T06:00:00+00:00,2024-03-11T06:36:00+00:00,37.0,Sunwing,WG6106
landed,YUL,A55,CDG,2024-03-11T22:25:00+00:00,2024-03-11T22:38:00+00:00,14.0,Air Canada,AC870
landed,YUL,A58,CDG,2024-03-11T19:10:00+00:00,2024-03-11T19:21:00+00:00,11.0,Air Canada,AC874
landed,YUL,A57,CDG,2024-03-11T18:00:00+00:00,2024-03-11T18:09:00+00:00,10.0,Air France,AF345
landed,YUL,55,CDG,2024-03-11T20:05:00+00:00,2024-03-11T20:43:00+00:00,38.0,Air France,AF347
landed,YUL,A63,CDG,2024-03-11T20:20:00+00:00,2024-03-11T20:41:00+00:00,21.0,Air Transat,TS110
landed,YUL,C81,CLT,2024-03-11T14:20:00+00:00,2024-03-11T14:43:00+00:00,24.0,American Airlines,AA5029
landed,YUL,C79,CLT,2024-03-11T07:15:00+00:00,2024-03-11T08:04:00+00:00,50.0,American Airlines,AA5037
landed,YUL,A66,CMN,2024-03-11T21:35:00+00:00,2024-03-11T21:55:00+00:00,20.0,Royal Air Maroc,AT209
landed,YUL,A66,CTG,2024-03-11T09:50:00+00:00,2024-03-11T10:36:00+00:00,46.0,Air Transat,TS198
landed,YUL,A52,CUN,2024-03-11T08:10:00+00:00,2024-03-11T08:49:00+00:00,39.0,Air Canada,AC926
landed,YUL,A59,CUN,2024-03-11T13:00:00+00:00,2024-03-11T13:23:00+00:00,23.0,Flair Airlines,F82100
landed,YUL,A66,CUN,2024-03-11T17:15:00+00:00,2024-03-11T17:55:00+00:00,41.0,Air Canada Rouge,RV1884
landed,YUL,A64,CUN,2024-03-11T07:20:00+00:00,2024-03-11T08:23:00+00:00,64.0,Air Transat,TS2538
landed,YUL,A55,CUN,2024-03-11T14:25:00+00:00,2024-03-11T14:41:00+00:00,17.0,Air Transat,TS938
landed,YUL,A51,CUN,2024-03-11T11:15:00+00:00,2024-03-11T11:49:00+00:00,34.0,Sunwing,WG5163
scheduled,YUL,A68,CUN,2024-03-11T16:00:00+00:00,2024-03-11T20:52:00+00:00,292.0,Sunwing,WG517
landed,YUL,A67,CZM,2024-03-11T09:30:00+00:00,2024-03-11T09:34:00+00:00,4.0,Air Canada Rouge,RV1748
scheduled,YUL,,DCA,2024-03-11T08:30:00+00:00,,51.0,empty,
scheduled,YUL,,DCA,2024-03-11T08:30:00+00:00,2024-03-11T09:22:00+00:00,51.0,Air Canada,AC821
landed,YUL,,DCA,2024-03-11T13:45:00+00:00,2024-03-11T14:05:00+00:00,21.0,Air Canada,AC823
scheduled,YUL,C79,DCA,2024-03-11T08:30:00+00:00,,21.0,Air Canada,AC8821
scheduled,YUL,C82,DCA,2024-03-11T13:45:00+00:00,,21.0,Air Canada,AC8823
landed,YUL,C73,DCA,2024-03-11T19:50:00+00:00,2024-03-11T20:18:00+00:00,29.0,Air Canada,AC8825
scheduled,YUL,,DCA,2024-03-11T08:30:00+00:00,,21.0,Jazz,QK821
scheduled,YUL,,DCA,2024-03-11T13:45:00+00:00,,21.0,Jazz,QK823
landed,YUL,A60,DEL,2024-03-11T20:45:00+00:00,2024-03-11T20:53:00+00:00,8.0,Air Canada,AC50
landed,YUL,C84,DEN,2024-03-11T08:05:00+00:00,2024-03-11T08:57:00+00:00,52.0,Air Canada,AC1073
landed,YUL,C81,DFW,2024-03-11T15:47:00+00:00,2024-03-11T16:42:00+00:00,56.0,American Airlines,AA1964
landed,YUL,C75,DFW,2024-03-11T18:40:00+00:00,2024-03-11T20:01:00+00:00,81.0,Air Canada,AC1071
