Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
landed,YUL,A55,DOH,2024-04-04T21:35:00+00:00,2024-04-04T22:16:00+00:00,42.0,Qatar Airways,QR764
cancelled,YUL,C79,DTW,2024-04-04T13:00:00+00:00,,21.0,Air Canada,AC8581
landed,YUL,C84,DTW,2024-04-04T17:10:00+00:00,2024-04-04T17:40:00+00:00,31.0,Delta Air Lines,DL4906
active,YUL,C88,DTW,2024-04-04T07:10:00+00:00,,170.0,Delta Air Lines,DL4933
scheduled,YUL,C86,DTW,2024-04-04T13:06:00+00:00,,310.0,Delta Air Lines,DL5139
scheduled,YUL,A63,DXB,2024-04-04T10:20:00+00:00,2024-04-04T12:40:00+00:00,141.0,Emirates,EK244
active,YUL,,EWR,2024-04-04T12:00:00+00:00,,280.0,Air Canada,AC2048
cancelled,YUL,C79,EWR,2024-04-04T08:15:00+00:00,,,Air Canada,AC8938
cancelled,YUL,C83,EWR,2024-04-04T13:10:00+00:00,,21.0,Air Canada,AC8940
scheduled,YUL,C82,EWR,2024-04-04T15:10:00+00:00,2024-04-04T16:53:00+00:00,104.0,Air Canada,AC8942
cancelled,YUL,C82,EWR,2024-04-04T20:00:00+00:00,,,Air Canada,AC8946
scheduled,YUL,C77,EWR,2024-04-04T06:00:00+00:00,2024-04-04T07:43:00+00:00,103.0,United Airlines,UA3456
cancelled,YUL,C80,EWR,2024-04-04T18:30:00+00:00,,,United Airlines,UA3626
scheduled,YUL,C76,EWR,2024-04-04T11:00:00+00:00,,152.0,United Airlines,UA3680
landed,YUL,A52,FCO,2024-04-04T19:30:00+00:00,2024-04-04T20:21:00+00:00,51.0,Air Canada,AC892
scheduled,YUL,A66,FDF,2024-04-04T09:00:00+00:00,2024-04-04T11:59:00+00:00,180.0,Air Canada,AC954
scheduled,YUL,A66,FDF,2024-04-04T07:00:00+00:00,2024-04-04T09:18:00+00:00,138.0,Air Transat,TS738
active,YUL,C56,FLL,2024-04-04T08:55:00+00:00,,25.0,Air Canada,AC1002
scheduled,YUL,C58,FLL,2024-04-04T14:10:00+00:00,2024-04-04T15:40:00+00:00,91.0,Air Canada,AC1004
cancelled,YUL,C75,FLL,2024-04-04T11:10:00+00:00,,125.0,Flair Airlines,F81100
scheduled,YUL,C75,FLL,2024-04-04T07:45:00+00:00,2024-04-04T10:03:00+00:00,138.0,Air Canada Rouge,RV1600
landed,YUL,C77,FLL,2024-04-04T16:20:00+00:00,2024-04-04T17:04:00+00:00,45.0,Air Canada Rouge,RV1606
landed,YUL,C83,FLL,2024-04-04T06:30:00+00:00,2024-04-04T07:10:00+00:00,41.0,Air Transat,TS844
landed,YUL,C85,FLL,2024-04-04T16:25:00+00:00,2024-04-04T17:28:00+00:00,63.0,Air Transat,TS846
scheduled,YUL,A63,FRA,2024-04-04T18:45:00+00:00,2024-04-04T20:51:00+00:00,127.0,Air Canada,AC844
landed,YUL,A59,FRA,2024-04-04T18:00:00+00:00,2024-04-04T18:52:00+00:00,52.0,Lufthansa,LH479
active,YUL,A61,GUA,2024-04-04T22:31:00+00:00,2024-04-04T23:09:00+00:00,38.0,Flair Airlines,F87201
landed,YUL,A66,GVA,2024-04-04T20:20:00+00:00,2024-04-04T20:59:00+00:00,39.0,Air Canada,AC884
scheduled,YUL,A66,HOG,2024-04-04T15:10:00+00:00,2024-04-04T16:49:00+00:00,99.0,Air Transat,TS358
active,YUL,A55,HOG,2024-04-04T07:00:00+00:00,,360.0,Sunwing,WG6450
scheduled,YUL,,HOU,2024-04-04T11:00:00+00:00,2024-04-04T12:38:00+00:00,98.0,Starlink Aviation,Q4833
cancelled,YUL,,HPN,2024-04-04T10:00:00+00:00,,6.0,empty,
scheduled,YUL,,IAD,2024-04-04T12:00:00+00:00,,6.0,empty,
cancelled,YUL,C76,IAD,2024-04-04T18:35:00+00:00,,,Air Canada,AC8725
cancelled,YUL,C80,IAD,2024-04-04T13:57:00+00:00,,116.0,United Airlines,UA3414
active,YUL,C82,IAD,2024-04-04T09:30:00+00:00,,219.0,United Airlines,UA3590
active,YUL,C79,IAH,2024-04-04T09:50:00+00:00,,170.0,Air Canada,AC581
cancelled,YUL,C73,JFK,2024-04-04T19:30:00+00:00,,,Air Canada,AC8898
cancelled,YUL,C84,JFK,2024-04-04T18:35:00+00:00,,,Delta Air Lines,DL5151
cancelled,YUL,C87,JFK,2024-04-04T12:05:00+00:00,,38.0,Delta Air Lines,DL5425
