Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
landed,YUL,C73,LGA,2024-02-21T15:20:00+00:00,2024-02-21T15:35:00+00:00,15.0,Air Canada,AC8640
landed,YUL,C85,LGA,2024-02-21T17:30:00+00:00,2024-02-21T17:54:00+00:00,25.0,Air Canada,AC8642
active,YUL,C83,LGA,2024-02-21T18:40:00+00:00,,11.0,Air Canada,AC8644
scheduled,YUL,C86,LGA,2024-02-21T20:00:00+00:00,,21.0,Air Canada,AC8646
landed,YUL,C86,LGA,2024-02-21T10:15:00+00:00,2024-02-21T10:26:00+00:00,12.0,Delta Air Lines,DL4932
landed,YUL,C88,LGA,2024-02-21T18:30:00+00:00,2024-02-21T18:42:00+00:00,13.0,Delta Air Lines,DL5014
landed,YUL,C84,LGA,2024-02-21T06:30:00+00:00,2024-02-21T06:48:00+00:00,18.0,Delta Air Lines,DL5139
scheduled,YUL,,LGA,2024-02-21T18:40:00+00:00,,21.0,Jazz,QK644
scheduled,YUL,,LGA,2024-02-21T20:00:00+00:00,,21.0,Jazz,QK646
landed,YUL,A50,LHR,2024-02-21T19:40:00+00:00,2024-02-21T20:28:00+00:00,49.0,Air Canada,AC864
landed,YUL,A58,LHR,2024-02-21T20:45:00+00:00,2024-02-21T21:24:00+00:00,39.0,British Airways,BA94
landed,YUL,A60,LIR,2024-02-21T08:50:00+00:00,2024-02-21T09:08:00+00:00,19.0,Air Canada,AC1331
landed,YUL,A68,LIS,2024-02-21T21:45:00+00:00,2024-02-21T22:28:00+00:00,43.0,TAP Air Portugal,TP254
landed,YUL,A57,LIS,2024-02-21T20:15:00+00:00,2024-02-21T20:26:00+00:00,12.0,Air Transat,TS680
landed,YUL,A51,LYS,2024-02-21T21:30:00+00:00,2024-02-21T21:48:00+00:00,18.0,Air Canada,AC876
landed,YUL,A58,MBJ,2024-02-21T08:15:00+00:00,2024-02-21T08:41:00+00:00,27.0,Air Canada,AC922
landed,YUL,A66,MBJ,2024-02-21T07:30:00+00:00,2024-02-21T07:56:00+00:00,27.0,Air Transat,TS484
landed,YUL,A61,MBJ,2024-02-21T10:00:00+00:00,2024-02-21T10:24:00+00:00,24.0,Sunwing,WG7392
landed,YUL,,MCI,2024-02-21T14:30:00+00:00,2024-02-21T14:37:00+00:00,8.0,NetJets Aviation,1I584
landed,YUL,C79,MCO,2024-02-21T08:45:00+00:00,2024-02-21T09:24:00+00:00,39.0,Air Canada Rouge,RV1634
landed,YUL,C75,MCO,2024-02-21T13:30:00+00:00,2024-02-21T14:15:00+00:00,45.0,Air Canada Rouge,RV1636
landed,YUL,C77,MCO,2024-02-21T18:40:00+00:00,2024-02-21T18:59:00+00:00,20.0,Air Canada Rouge,RV1638
landed,YUL,C77,MCO,2024-02-21T06:35:00+00:00,2024-02-21T07:17:00+00:00,43.0,Air Transat,TS820
landed,YUL,A51,MEX,2024-02-21T18:55:00+00:00,2024-02-21T19:07:00+00:00,13.0,Air Canada,AC995
landed,YUL,A57,MEX,2024-02-21T23:10:00+00:00,2024-02-21T23:30:00+00:00,21.0,Aeromexico,AM637
cancelled,YUL,A62,MEX,2024-02-21T09:03:00+00:00,,10.0,Aeromexico,AM681
landed,YUL,C81,MIA,2024-02-21T07:00:00+00:00,2024-02-21T07:22:00+00:00,22.0,American Airlines,AA1516
landed,YUL,C74,MIA,2024-02-21T08:30:00+00:00,2024-02-21T09:02:00+00:00,32.0,Air Canada,AC1206
landed,YUL,C79,MIA,2024-02-21T18:45:00+00:00,2024-02-21T19:14:00+00:00,30.0,Air Canada,AC1208
landed,YUL,C84,MSP,2024-02-21T17:30:00+00:00,2024-02-21T17:41:00+00:00,12.0,Air Canada,AC8851
landed,YUL,C87,MSP,2024-02-21T07:00:00+00:00,2024-02-21T07:26:00+00:00,26.0,Delta Air Lines,DL4807
active,YUL,A59,MZO,2024-02-21T08:00:00+00:00,,43.0,Sunwing,WG658
