Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
landed,YUL,A67,AGP,2024-04-07T18:50:00+00:00,2024-04-07T19:10:00+00:00,20.0,Air Transat,TS252
landed,YUL,A60,ALG,2024-04-07T16:10:00+00:00,2024-04-07T16:28:00+00:00,19.0,Air Algerie,AH2701
landed,YUL,A59,AMS,2024-04-07T18:45:00+00:00,2024-04-07T19:07:00+00:00,22.0,KLM,KL672
landed,YUL,C82,ATL,2024-04-07T18:30:00+00:00,2024-04-07T18:56:00+00:00,26.0,Air Canada,AC8569
landed,YUL,C86,ATL,2024-04-07T13:36:00+00:00,2024-04-07T13:54:00+00:00,19.0,Delta Air Lines,DL1317
scheduled,YUL,C86,ATL,2024-04-07T07:00:00+00:00,,29.0,Delta Air Lines,DL1526
landed,YUL,C86,ATL,2024-04-07T18:45:00+00:00,2024-04-07T18:51:00+00:00,6.0,Delta Air Lines,DL2176
active,YUL,A56,AZS,2024-04-07T15:00:00+00:00,2024-04-07T15:03:00+00:00,3.0,Air Transat,TS974
scheduled,YUL,,BDA,2024-04-07T08:00:00+00:00,,,Starlink Aviation,Q4833
landed,YUL,A61,BOG,2024-04-07T23:25:00+00:00,2024-04-07T23:49:00+00:00,25.0,SA AVIANCA,AV201
landed,YUL,C77,BOS,2024-04-07T16:45:00+00:00,2024-04-07T17:46:00+00:00,61.0,Air Canada,AC752
scheduled,YUL,C80,BOS,2024-04-07T08:15:00+00:00,,21.0,Air Canada,AC8604
landed,YUL,C79,BOS,2024-04-07T13:10:00+00:00,2024-04-07T13:17:00+00:00,8.0,Air Canada,AC8606
landed,YUL,C85,BOS,2024-04-07T18:45:00+00:00,2024-04-07T19:04:00+00:00,19.0,Air Canada,AC8608
landed,YUL,A58,BRU,2024-04-07T17:10:00+00:00,2024-04-07T17:28:00+00:00,18.0,Air Canada,AC832
active,YUL,A52,CCC,2024-04-07T15:55:00+00:00,2024-04-07T16:38:00+00:00,43.0,Air Canada Rouge,RV1750
active,YUL,A67,CCC,2024-04-07T16:40:00+00:00,2024-04-07T16:50:00+00:00,10.0,Air Transat,TS856
scheduled,YUL,A55,CCC,2024-04-07T06:50:00+00:00,,1.0,Sunwing,WG604
landed,YUL,A63,CDG,2024-04-07T20:25:00+00:00,2024-04-07T20:44:00+00:00,19.0,Air Canada,AC870
landed,YUL,A66,CDG,2024-04-07T18:05:00+00:00,2024-04-07T18:17:00+00:00,13.0,Air Canada,AC874
landed,YUL,A55,CDG,2024-04-07T17:00:00+00:00,2024-04-07T17:21:00+00:00,22.0,Air France,AF345
landed,YUL,A57,CDG,2024-04-07T19:00:00+00:00,2024-04-07T19:33:00+00:00,34.0,Air France,AF347
landed,YUL,A68,CDG,2024-04-07T20:20:00+00:00,2024-04-07T20:47:00+00:00,27.0,Air Transat,TS110
landed,YUL,,CLT,2024-04-07T12:30:00+00:00,2024-04-07T13:08:00+00:00,39.0,Airsprint,
scheduled,YUL,C88,CLT,2024-04-07T14:30:00+00:00,2024-04-07T16:43:00+00:00,134.0,American Airlines,AA5350
scheduled,YUL,C79,CLT,2024-04-07T07:15:00+00:00,,11.0,American Airlines,AA5679
landed,YUL,A55,CMN,2024-04-07T19:10:00+00:00,2024-04-07T19:36:00+00:00,27.0,Air Canada,AC72
landed,YUL,A59,CMN,2024-04-07T12:15:00+00:00,2024-04-07T12:51:00+00:00,36.0,Royal Air Maroc,AT207
landed,YUL,A52,CMN,2024-04-07T21:50:00+00:00,2024-04-07T22:56:00+00:00,67.0,Royal Air Maroc,AT209
landed,YUL,A52,CUN,2024-04-07T08:15:00+00:00,2024-04-07T08:49:00+00:00,34.0,Air Canada,AC926
landed,YUL,A57,CUN,2024-04-07T13:00:00+00:00,2024-04-07T14:16:00+00:00,77.0,Flair Airlines,F82100
