Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
landed,YUL,A63,DXB,2024-04-03T10:20:00+00:00,2024-04-03T10:18:00+00:00,,Emirates,EK244
active,YUL,C56,EWR,2024-04-03T19:31:00+00:00,,173.0,Air Canada,AC548
scheduled,YUL,C81,EWR,2024-04-03T08:15:00+00:00,,10.0,Air Canada,AC8938
landed,YUL,C74,EWR,2024-04-03T13:10:00+00:00,2024-04-03T13:17:00+00:00,7.0,Air Canada,AC8940
cancelled,YUL,C88,EWR,2024-04-03T15:10:00+00:00,,98.0,Air Canada,AC8942
cancelled,YUL,C87,EWR,2024-04-03T20:00:00+00:00,,,Air Canada,AC8946
landed,YUL,,EWR,2024-04-03T08:15:00+00:00,2024-04-03T08:31:00+00:00,16.0,Air Canada,AC938
landed,YUL,,EWR,2024-04-03T08:15:00+00:00,,10.0,Jazz,QK938
landed,YUL,C84,EWR,2024-04-03T06:00:00+00:00,2024-04-03T06:10:00+00:00,11.0,United Airlines,UA3456
cancelled,YUL,C82,EWR,2024-04-03T18:30:00+00:00,,150.0,United Airlines,UA3626
landed,YUL,C80,EWR,2024-04-03T11:00:00+00:00,2024-04-03T11:01:00+00:00,1.0,United Airlines,UA3680
landed,YUL,C73,FLL,2024-04-03T08:55:00+00:00,2024-04-03T09:05:00+00:00,10.0,Air Canada,AC1002
landed,YUL,C56,FLL,2024-04-03T14:10:00+00:00,2024-04-03T14:21:00+00:00,12.0,Air Canada,AC1004
scheduled,YUL,C83,FLL,2024-04-03T11:10:00+00:00,2024-04-03T12:28:00+00:00,79.0,Flair Airlines,F81100
landed,YUL,C75,FLL,2024-04-03T07:45:00+00:00,2024-04-03T08:04:00+00:00,20.0,Air Canada Rouge,RV1600
landed,YUL,C77,FLL,2024-04-03T16:20:00+00:00,2024-04-03T16:57:00+00:00,38.0,Air Canada Rouge,RV1606
landed,YUL,C79,FLL,2024-04-03T06:30:00+00:00,2024-04-03T06:47:00+00:00,17.0,Air Transat,TS2844
scheduled,YUL,C84,FLL,2024-04-03T16:25:00+00:00,2024-04-03T18:08:00+00:00,104.0,Air Transat,TS2846
landed,YUL,A52,FRA,2024-04-03T18:45:00+00:00,2024-04-03T19:12:00+00:00,27.0,Air Canada,AC844
landed,YUL,A59,FRA,2024-04-03T18:00:00+00:00,2024-04-03T18:31:00+00:00,32.0,Lufthansa,LH479
landed,YUL,A61,GRU,2024-04-03T21:30:00+00:00,2024-04-03T21:39:00+00:00,10.0,Air Canada,AC96
active,YUL,A58,HOG,2024-04-03T09:00:00+00:00,2024-04-03T09:27:00+00:00,27.0,Sunwing,WG6346
landed,YUL,C73,IAD,2024-04-03T18:35:00+00:00,2024-04-03T19:25:00+00:00,51.0,Air Canada,AC8725
scheduled,YUL,C80,IAD,2024-04-03T13:57:00+00:00,2024-04-03T14:28:00+00:00,32.0,United Airlines,UA3414
landed,YUL,C80,IAD,2024-04-03T09:30:00+00:00,2024-04-03T09:47:00+00:00,17.0,United Airlines,UA3590
landed,YUL,C75,IAH,2024-04-03T09:50:00+00:00,2024-04-03T10:12:00+00:00,23.0,Air Canada,AC581
landed,YUL,A65,IST,2024-04-03T19:45:00+00:00,2024-04-03T20:05:00+00:00,20.0,Turkish Airlines,TK36
cancelled,YUL,C76,JFK,2024-04-03T19:30:00+00:00,,10.0,Air Canada,AC8898
scheduled,YUL,C87,JFK,2024-04-03T18:35:00+00:00,2024-04-03T20:53:00+00:00,138.0,Delta Air Lines,DL5151
landed,YUL,C88,JFK,2024-04-03T12:05:00+00:00,2024-04-03T12:50:00+00:00,46.0,Delta Air Lines,DL5425
landed,YUL,C76,LAS,2024-04-03T09:15:00+00:00,2024-04-03T09:18:00+00:00,4.0,Air Canada,AC1273
active,YUL,,LAS,2024-04-03T09:15:00+00:00,,,Delta Air Lines,DL612
landed,YUL,C56,LAS,2024-04-03T08:15:00+00:00,2024-04-03T08:23:00+00:00,9.0,Air Canada Rouge,RV1707
landed,YUL,C56,LAX,2024-04-03T18:00:00+00:00,2024-04-03T18:11:00+00:00,12.0,Air Canada,AC781
landed,YUL,C83,LGA,2024-04-03T07:21:00+00:00,2024-04-03T07:40:00+00:00,19.0,American Airlines,AA4469
landed,YUL,C81,LGA,2024-04-03T10:58:00+00:00,2024-04-03T10:54:00+00:00,,American Airlines,AA4550
scheduled,YUL,C81,LGA,2024-04-03T17:44:00+00:00,2024-04-03T18:30:00+00:00,46.0,American Airlines,AA4772
landed,YUL,C73,LGA,2024-04-03T06:30:00+00:00,2024-04-03T06:37:00+00:00,8.0,Air Canada,AC8632
