Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
landed,YUL,A67,AGP,2024-02-22T20:10:00+00:00,2024-02-22T20:29:00+00:00,19,Air Transat,TS252
landed,YUL,A61,AMM,2024-02-22T21:50:00+00:00,2024-02-22T21:45:00+00:00,10,Royal Jordanian,RJ272
landed,YUL,C85,ATL,2024-02-22T18:25:00+00:00,2024-02-22T18:48:00+00:00,24,Air Canada,AC8569
landed,YUL,C84,ATL,2024-02-22T07:00:00+00:00,2024-02-22T07:44:00+00:00,44,Delta Air Lines,DL1345
landed,YUL,C86,ATL,2024-02-22T18:40:00+00:00,2024-02-22T19:01:00+00:00,22,Delta Air Lines,DL639
scheduled,YUL,C86,ATL,2024-02-22T13:44:00+00:00,2024-02-22T15:38:00+00:00,115,Delta Air Lines,DL697
active,YUL,A65,AZS,2024-02-22T15:00:00+00:00,2024-02-22T15:04:00+00:00,5,Air Transat,TS974
landed,YUL,A59,BOG,2024-02-22T21:45:00+00:00,2024-02-22T21:58:00+00:00,14,Air Canada,AC98
landed,YUL,C73,BOS,2024-02-22T08:15:00+00:00,2024-02-22T09:12:00+00:00,58,Air Canada,AC8604
landed,YUL,C80,BOS,2024-02-22T13:10:00+00:00,2024-02-22T13:33:00+00:00,23,Air Canada,AC8606
landed,YUL,C73,BOS,2024-02-22T16:45:00+00:00,2024-02-22T17:05:00+00:00,21,Air Canada,AC8608
landed,YUL,A60,BRU,2024-02-22T18:50:00+00:00,2024-02-22T19:03:00+00:00,13,Air Canada,AC832
scheduled,YUL,A63,CCC,2024-02-22T16:20:00+00:00,2024-02-22T17:22:00+00:00,63,Air Transat,TS2856
active,YUL,A57,CCC,2024-02-22T06:00:00+00:00,2024-02-22T06:33:00+00:00,33,Sunwing,WG6404
landed,YUL,A52,CDG,2024-02-22T21:25:00+00:00,2024-02-22T21:37:00+00:00,12,Air Canada,AC870
landed,YUL,A67,CDG,2024-02-22T18:10:00+00:00,2024-02-22T18:43:00+00:00,33,Air Canada,AC874
landed,YUL,A57,CDG,2024-02-22T17:00:00+00:00,2024-02-22T17:29:00+00:00,30,Air France,AF345
landed,YUL,55,CDG,2024-02-22T19:05:00+00:00,2024-02-22T19:25:00+00:00,21,Air France,AF347
landed,YUL,A66,CDG,2024-02-22T20:20:00+00:00,2024-02-22T20:42:00+00:00,22,Air Transat,TS110
diverted,YUL,,CLE,2024-02-22T20:50:00+00:00,2024-02-22T22:30:00+00:00,101,Aeronaves TSM,VTM300
landed,YUL,C79,CLT,2024-02-22T14:15:00+00:00,2024-02-22T14:47:00+00:00,33,American Airlines,AA5029
landed,YUL,C83,CLT,2024-02-22T07:15:00+00:00,2024-02-22T07:53:00+00:00,39,American Airlines,AA5037
scheduled,YUL,A51,CMN,2024-02-22T18:45:00+00:00,2024-02-22T21:14:00+00:00,150,Air Canada,AC72
landed,YUL,A64,CMN,2024-02-22T20:35:00+00:00,2024-02-22T21:51:00+00:00,77,Royal Air Maroc,AT209
landed,YUL,A65,CUN,2024-02-22T08:10:00+00:00,2024-02-22T08:55:00+00:00,46,Air Canada,AC926
landed,YUL,A55,CUN,2024-02-22T13:30:00+00:00,2024-02-22T15:16:00+00:00,107,Flair Airlines,F82100
landed,YUL,A66,CUN,2024-02-22T17:15:00+00:00,2024-02-22T17:40:00+00:00,25,Air Canada Rouge,RV1884
landed,YUL,A61,CUN,2024-02-22T07:20:00+00:00,2024-02-22T07:42:00+00:00,22,Air Transat,TS538
landed,YUL,A64,CUN,2024-02-22T14:25:00+00:00,2024-02-22T14:52:00+00:00,27,Air Transat,TS938
landed,YUL,A68,CUN,2024-02-22T12:15:00+00:00,2024-02-22T13:04:00+00:00,49,Sunwing,WG243
landed,YUL,A57,CUN,2024-02-22T09:30:00+00:00,2024-02-22T10:10:00+00:00,41,Sunwing,WG519
landed,YUL,A61,CUR,2024-02-22T09:15:00+00:00,2024-02-22T09:36:00+00:00,21,Air Canada Rouge,RV1844
landed,YUL,,DCA,2024-02-22T19:50:00+00:00,2024-02-22T19:58:00+00:00,8,Air Canada,AC825
scheduled,YUL,C79,DCA,2024-02-22T08:30:00+00:00,2024-02-22T10:06:00+00:00,97,Air Canada,AC8821
landed,YUL,C85,DCA,2024-02-22T13:45:00+00:00,2024-02-22T13:50:00+00:00,5,Air Canada,AC8823
active,YUL,C73,DCA,2024-02-22T19:50:00+00:00,,8,Air Canada,AC8825
scheduled,YUL,,DCA,2024-02-22T19:50:00+00:00,,21,Jazz,QK825
landed,YUL,C80,DEN,2024-02-22T08:05:00+00:00,2024-02-22T08:51:00+00:00,47,Air Canada,AC1073
landed,YUL,C81,DFW,2024-02-22T15:50:00+00:00,2024-02-22T16:17:00+00:00,28,American Airlines,AA1964
landed,YUL,C77,DFW,2024-02-22T18:40:00+00:00,2024-02-22T19:00:00+00:00,20,Air Canada,AC8813
landed,YUL,A55,DOH,2024-02-22T20:50:00+00:00,2024-02-22T21:29:00+00:00,40,Qatar Airways,QR764
landed,YUL,C87,DTW,2024-02-22T13:05:00+00:00,2024-02-22T13:12:00+00:00,7,Air Canada,AC8581
landed,YUL,C87,DTW,2024-02-22T06:00:00+00:00,2024-02-22T06:19:00+00:00,20,Delta Air Lines,DL4869
active,YUL,C84,DTW,2024-02-22T13:05:00+00:00,,280,Delta Air Lines,DL4870
landed,YUL,C82,DTW,2024-02-22T17:50:00+00:00,2024-02-22T18:45:00+00:00,55,Delta Air Lines,DL5367
landed,YUL,A63,DXB,2024-02-22T09:20:00+00:00,2024-02-22T10:21:00+00:00,61,Emirates,EK244
