Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
landed,YUL,A66,AGP,2024-03-17T20:10:00+00:00,2024-03-17T20:43:00+00:00,34.0,Air Transat,TS252
landed,YUL,A57,AMS,2024-03-17T20:05:00+00:00,2024-03-17T20:09:00+00:00,5.0,KLM,KL672
landed,YUL,C73,ATL,2024-03-17T18:25:00+00:00,2024-03-17T19:13:00+00:00,48.0,Air Canada,AC8569
landed,YUL,C86,ATL,2024-03-17T13:36:00+00:00,2024-03-17T13:43:00+00:00,8.0,Delta Air Lines,DL1317
landed,YUL,C85,ATL,2024-03-17T07:00:00+00:00,2024-03-17T07:10:00+00:00,11.0,Delta Air Lines,DL1526
landed,YUL,C86,ATL,2024-03-17T18:45:00+00:00,2024-03-17T19:09:00+00:00,25.0,Delta Air Lines,DL2176
active,YUL,A66,AZS,2024-03-17T15:00:00+00:00,2024-03-17T15:38:00+00:00,39.0,Air Transat,TS974
landed,YUL,A52,BCN,2024-03-17T19:00:00+00:00,2024-03-17T19:19:00+00:00,20.0,Air Canada,AC822
scheduled,YUL,,BDA,2024-03-17T15:00:00+00:00,,6.0,empty,
landed,YUL,,BDA,2024-03-17T09:00:00+00:00,2024-03-17T08:53:00+00:00,,Starlink Aviation,Q4833
landed,YUL,A60,BGI,2024-03-17T09:40:00+00:00,2024-03-17T09:55:00+00:00,15.0,Air Canada,AC962
landed,YUL,C84,BOS,2024-03-17T08:15:00+00:00,2024-03-17T09:01:00+00:00,46.0,Air Canada,AC748
landed,YUL,C74,BOS,2024-03-17T16:45:00+00:00,2024-03-17T16:52:00+00:00,8.0,Air Canada,AC752
landed,YUL,C80,BOS,2024-03-17T13:10:00+00:00,2024-03-17T13:29:00+00:00,20.0,Air Canada,AC8606
active,YUL,A59,BRU,2024-03-17T23:00:00+00:00,2024-03-18T00:02:00+00:00,253.0,Air Canada,AC832
landed,YUL,A67,CCC,2024-03-17T15:50:00+00:00,2024-03-17T16:01:00+00:00,11.0,Air Canada Rouge,RV1750
landed,YUL,A68,CCC,2024-03-17T16:20:00+00:00,2024-03-17T16:28:00+00:00,9.0,Air Transat,TS856
landed,YUL,A63,CCC,2024-03-17T06:50:00+00:00,2024-03-17T07:07:00+00:00,17.0,Sunwing,WG604
