Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
landed,YUL,A63,DXB,2024-02-20T09:20:00+00:00,2024-02-20T09:41:00+00:00,21.0,Emirates,EK244
scheduled,YUL,,EWR,2024-02-20T20:00:00+00:00,,,empty,
landed,YUL,C83,EWR,2024-02-20T08:15:00+00:00,2024-02-20T09:00:00+00:00,45.0,Air Canada,AC8938
landed,YUL,C80,EWR,2024-02-20T13:05:00+00:00,2024-02-20T13:27:00+00:00,22.0,Air Canada,AC8940
landed,YUL,C82,EWR,2024-02-20T15:05:00+00:00,2024-02-20T15:25:00+00:00,20.0,Air Canada,AC8942
scheduled,YUL,C77,EWR,2024-02-20T20:00:00+00:00,,21.0,Air Canada,AC8946
scheduled,YUL,,EWR,2024-02-20T20:00:00+00:00,2024-02-20T20:45:00+00:00,21.0,Air Canada,AC946
scheduled,YUL,,EWR,2024-02-20T20:00:00+00:00,,21.0,Jazz,QK946
landed,YUL,C82,EWR,2024-02-20T07:00:00+00:00,2024-02-20T07:17:00+00:00,18.0,United Airlines,UA3456
landed,YUL,C80,EWR,2024-02-20T11:08:00+00:00,2024-02-20T11:25:00+00:00,18.0,United Airlines,UA3680
active,YUL,A68,FDF,2024-02-20T07:00:00+00:00,2024-02-20T07:22:00+00:00,23.0,Air Transat,TS738
landed,YUL,C73,FLL,2024-02-20T08:55:00+00:00,2024-02-20T09:24:00+00:00,29.0,Air Canada,AC1002
landed,YUL,C73,FLL,2024-02-20T13:35:00+00:00,2024-02-20T14:13:00+00:00,39.0,Air Canada,AC1004
scheduled,YUL,C86,FLL,2024-02-20T14:55:00+00:00,2024-02-20T17:02:00+00:00,127.0,Flair Airlines,F81100
landed,YUL,C75,FLL,2024-02-20T07:40:00+00:00,2024-02-20T07:56:00+00:00,17.0,Air Canada Rouge,RV1600
landed,YUL,C75,FLL,2024-02-20T16:20:00+00:00,2024-02-20T16:43:00+00:00,23.0,Air Canada Rouge,RV1606
landed,YUL,C76,FLL,2024-02-20T06:30:00+00:00,2024-02-20T06:53:00+00:00,24.0,Air Transat,TS844
landed,YUL,C83,FLL,2024-02-20T16:25:00+00:00,2024-02-20T16:36:00+00:00,11.0,Air Transat,TS846
landed,YUL,A61,FRA,2024-02-20T18:05:00+00:00,2024-02-20T18:20:00+00:00,16.0,Air Canada,AC844
landed,YUL,A64,GVA,2024-02-20T20:25:00+00:00,2024-02-20T20:59:00+00:00,34.0,Air Canada,AC884
landed,YUL,A51,HOG,2024-02-20T09:10:00+00:00,2024-02-20T09:13:00+00:00,3.0,Air Canada Rouge,RV1762
landed,YUL,A56,HOG,2024-02-20T15:10:00+00:00,2024-02-20T15:20:00+00:00,10.0,Air Transat,TS358
active,YUL,A57,HOG,2024-02-20T07:00:00+00:00,2024-02-20T07:32:00+00:00,33.0,Sunwing,WG6244
landed,YUL,C77,IAD,2024-02-20T13:05:00+00:00,2024-02-20T13:17:00+00:00,12.0,Air Canada,AC8723
landed,YUL,C82,IAD,2024-02-20T09:15:00+00:00,2024-02-20T09:30:00+00:00,16.0,United Airlines,UA3413
landed,YUL,C80,IAD,2024-02-20T18:30:00+00:00,2024-02-20T18:53:00+00:00,23.0,United Airlines,UA3574
landed,YUL,C76,IAH,2024-02-20T09:50:00+00:00,2024-02-20T10:02:00+00:00,12.0,Air Canada,AC581
scheduled,YUL,,ILM,2024-02-20T10:30:00+00:00,,,empty,
scheduled,YUL,,ILM,2024-02-20T08:00:00+00:00,,,Starlink Aviation,Q4324
active,YUL,C74,JFK,2024-02-20T18:55:00+00:00,,25.0,Air Canada,AC8898
landed,YUL,,JFK,2024-02-20T18:55:00+00:00,2024-02-20T19:20:00+00:00,25.0,Air Canada,AC898
landed,YUL,C86,JFK,2024-02-20T12:20:00+00:00,2024-02-20T12:35:00+00:00,15.0,Delta Air Lines,DL5088
landed,YUL,C84,JFK,2024-02-20T17:55:00+00:00,2024-02-20T18:13:00+00:00,18.0,Delta Air Lines,DL5151
scheduled,YUL,,JFK,2024-02-20T18:55:00+00:00,,21.0,Jazz,QK898
landed,YUL,C76,LAS,2024-02-20T08:00:00+00:00,2024-02-20T08:40:00+00:00,41.0,Air Canada Rouge,RV1707
landed,YUL,C56,LAX,2024-02-20T17:35:00+00:00,2024-02-20T17:49:00+00:00,15.0,Air Canada,AC781
active,YUL,,LGA,2024-02-20T18:40:00+00:00,,,empty,
landed,YUL,C83,LGA,2024-02-20T07:15:00+00:00,2024-02-20T07:48:00+00:00,34.0,American Airlines,AA4469
landed,YUL,C81,LGA,2024-02-20T10:48:00+00:00,2024-02-20T10:58:00+00:00,11.0,American Airlines,AA4550
landed,YUL,C81,LGA,2024-02-20T17:40:00+00:00,2024-02-20T17:58:00+00:00,19.0,American Airlines,AA4772
landed,YUL,,LGA,2024-02-20T18:40:00+00:00,2024-02-20T18:55:00+00:00,16.0,Air Canada,AC644
landed,YUL,,LGA,2024-02-20T20:00:00+00:00,2024-02-20T20:12:00+00:00,13.0,Air Canada,AC646
landed,YUL,C80,LGA,2024-02-20T08:00:00+00:00,2024-02-20T08:21:00+00:00,21.0,Air Canada,AC8634
landed,YUL,C85,LGA,2024-02-20T13:15:00+00:00,2024-02-20T13:30:00+00:00,16.0,Air Canada,AC8638
landed,YUL,C84,LGA,2024-02-20T15:20:00+00:00,2024-02-20T15:47:00+00:00,28.0,Air Canada,AC8640
landed,YUL,C79,LGA,2024-02-20T17:30:00+00:00,2024-02-20T17:52:00+00:00,22.0,Air Canada,AC8642
active,YUL,C73,LGA,2024-02-20T18:40:00+00:00,,15.0,Air Canada,AC8644
active,YUL,C74,LGA,2024-02-20T20:00:00+00:00,,12.0,Air Canada,AC8646
