Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
landed,YUL,C80,EWR,2024-01-25T11:08:00+00:00,2024-01-25T11:35:00+00:00,27.0,United Airlines,UA3451
landed,YUL,C84,EWR,2024-01-25T07:00:00+00:00,2024-01-25T08:27:00+00:00,88.0,United Airlines,UA3606
landed,YUL,A61,FDF,2024-01-25T09:00:00+00:00,2024-01-25T09:51:00+00:00,51.0,Air Canada,AC954
landed,YUL,A68,FDF,2024-01-25T07:00:00+00:00,2024-01-25T08:18:00+00:00,78.0,Air Transat,TS738
active,YUL,,FLL,2024-01-25T17:30:00+00:00,2024-01-25T17:28:00+00:00,,Vista America,
scheduled,YUL,C73,FLL,2024-01-25T08:55:00+00:00,2024-01-25T10:50:00+00:00,116.0,Air Canada,AC1002
landed,YUL,C56,FLL,2024-01-25T13:35:00+00:00,2024-01-25T14:14:00+00:00,40.0,Air Canada,AC1004
scheduled,YUL,C77,FLL,2024-01-25T14:55:00+00:00,2024-01-25T19:30:00+00:00,275.0,Flair Airlines,F81100
landed,YUL,C75,FLL,2024-01-25T07:40:00+00:00,2024-01-25T08:00:00+00:00,21.0,Air Canada Rouge,RV1600
landed,YUL,C76,FLL,2024-01-25T16:20:00+00:00,2024-01-25T16:33:00+00:00,14.0,Air Canada Rouge,RV1606
landed,YUL,C77,FLL,2024-01-25T06:30:00+00:00,2024-01-25T07:29:00+00:00,59.0,Air Transat,TS844
landed,YUL,C83,FLL,2024-01-25T16:25:00+00:00,2024-01-25T17:21:00+00:00,57.0,Air Transat,TS846
landed,YUL,A63,FRA,2024-01-25T18:05:00+00:00,2024-01-25T18:36:00+00:00,32.0,Air Canada,AC844
active,YUL,,FXE,2024-01-25T15:00:00+00:00,2024-01-25T14:18:00+00:00,,Flightpath Charter Airways,
cancelled,YUL,,FXE,2024-01-25T15:00:00+00:00,,,empty,
landed,YUL,A56,GRU,2024-01-25T21:25:00+00:00,2024-01-25T21:42:00+00:00,17.0,Air Canada,AC96
landed,YUL,A57,GUA,2024-01-25T22:15:00+00:00,2024-01-25T23:04:00+00:00,49.0,Flair Airlines,F87201
cancelled,YUL,A56,GVA,2024-01-25T20:25:00+00:00,,,Air Canada,AC884
landed,YUL,A68,HOG,2024-01-25T15:10:00+00:00,2024-01-25T15:47:00+00:00,38.0,Air Transat,TS2358
scheduled,YUL,A60,HOG,2024-01-25T07:00:00+00:00,2024-01-25T08:15:00+00:00,75.0,Sunwing,WG6450
landed,YUL,C87,IAD,2024-01-25T13:05:00+00:00,2024-01-25T13:44:00+00:00,39.0,Air Canada,AC8723
landed,YUL,C80,IAD,2024-01-25T18:30:00+00:00,2024-01-25T18:43:00+00:00,14.0,United Airlines,UA3458
landed,YUL,C84,IAD,2024-01-25T09:15:00+00:00,2024-01-25T10:24:00+00:00,70.0,United Airlines,UA3590
landed,YUL,C82,IAH,2024-01-25T09:50:00+00:00,2024-01-25T10:20:00+00:00,30.0,Air Canada,AC581
landed,YUL,C73,JFK,2024-01-25T18:55:00+00:00,2024-01-25T18:58:00+00:00,3.0,Air Canada,AC8898
landed,YUL,C86,JFK,2024-01-25T12:20:00+00:00,2024-01-25T12:36:00+00:00,17.0,Delta Air Lines,DL5088
landed,YUL,C84,JFK,2024-01-25T17:55:00+00:00,2024-01-25T18:06:00+00:00,12.0,Delta Air Lines,DL5151
landed,YUL,C82,LAS,2024-01-25T08:00:00+00:00,2024-01-25T09:07:00+00:00,68.0,Air Canada Rouge,RV1707
landed,YUL,C56,LAX,2024-01-25T17:35:00+00:00,2024-01-25T18:20:00+00:00,45.0,Air Canada,AC781
scheduled,YUL,,LGA,2024-01-25T20:00:00+00:00,,66.0,empty,
scheduled,YUL,C81,LGA,2024-01-25T07:19:00+00:00,2024-01-25T09:13:00+00:00,114.0,American Airlines,AA4469
landed,YUL,C81,LGA,2024-01-25T10:45:00+00:00,2024-01-25T10:59:00+00:00,14.0,American Airlines,AA4550
landed,YUL,C79,LGA,2024-01-25T17:33:00+00:00,2024-01-25T17:37:00+00:00,4.0,American Airlines,AA4772
landed,YUL,,LGA,2024-01-25T18:40:00+00:00,2024-01-25T19:35:00+00:00,56.0,Air Canada,AC644
landed,YUL,,LGA,2024-01-25T20:00:00+00:00,2024-01-25T20:37:00+00:00,37.0,Air Canada,AC646
cancelled,YUL,C74,LGA,2024-01-25T08:00:00+00:00,,10.0,Air Canada,AC8634
scheduled,YUL,C80,LGA,2024-01-25T13:15:00+00:00,2024-01-25T14:55:00+00:00,100.0,Air Canada,AC8638
