Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
scheduled,YUL,,JFK,2024-03-22T18:55:00+00:00,,,Jazz,QK898
scheduled,YUL,C77,LAS,2024-03-22T19:45:00+00:00,2024-03-22T21:54:00+00:00,129.0,Air Canada,AC1274
scheduled,YUL,,LAS,2024-03-22T09:15:00+00:00,,,Delta Air Lines,DL612
landed,YUL,C79,LAS,2024-03-22T08:00:00+00:00,2024-03-22T08:06:00+00:00,7.0,Air Canada Rouge,RV1707
landed,YUL,C56,LAX,2024-03-22T17:35:00+00:00,2024-03-22T17:50:00+00:00,16.0,Air Canada,AC781
landed,YUL,C85,LGA,2024-03-22T07:20:00+00:00,2024-03-22T07:30:00+00:00,10.0,American Airlines,AA4469
landed,YUL,C81,LGA,2024-03-22T10:58:00+00:00,2024-03-22T11:15:00+00:00,18.0,American Airlines,AA4550
landed,YUL,C81,LGA,2024-03-22T17:44:00+00:00,2024-03-22T17:54:00+00:00,11.0,American Airlines,AA4772
landed,YUL,,LGA,2024-03-22T17:30:00+00:00,2024-03-22T17:52:00+00:00,23.0,Air Canada,AC642
landed,YUL,,LGA,2024-03-22T18:40:00+00:00,2024-03-22T18:59:00+00:00,19.0,Air Canada,AC644
landed,YUL,,LGA,2024-03-22T20:01:00+00:00,2024-03-22T20:19:00+00:00,19.0,Air Canada,AC646
landed,YUL,C86,LGA,2024-03-22T08:00:00+00:00,2024-03-22T08:28:00+00:00,28.0,Air Canada,AC8634
landed,YUL,C85,LGA,2024-03-22T13:15:00+00:00,2024-03-22T13:42:00+00:00,28.0,Air Canada,AC8638
landed,YUL,C76,LGA,2024-03-22T15:20:00+00:00,2024-03-22T15:34:00+00:00,15.0,Air Canada,AC8640
scheduled,YUL,C83,LGA,2024-03-22T17:30:00+00:00,,10.0,Air Canada,AC8642
scheduled,YUL,C77,LGA,2024-03-22T18:40:00+00:00,,21.0,Air Canada,AC8644
scheduled,YUL,C74,LGA,2024-03-22T20:00:00+00:00,,19.0,Air Canada,AC8646
landed,YUL,C88,LGA,2024-03-22T06:15:00+00:00,2024-03-22T06:32:00+00:00,18.0,Delta Air Lines,DL5426
landed,YUL,C88,LGA,2024-03-22T16:24:00+00:00,2024-03-22T16:36:00+00:00,12.0,Delta Air Lines,DL5431
