Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
landed,YUL,A64,FDF,2024-02-10T08:15:00+00:00,2024-02-10T08:29:00+00:00,15.0,Air Canada,AC954
active,YUL,A66,FDF,2024-02-10T07:00:00+00:00,2024-02-10T07:18:00+00:00,19.0,Air Transat,TS738
landed,YUL,C56,FLL,2024-02-10T08:55:00+00:00,2024-02-10T09:22:00+00:00,27.0,Air Canada,AC1002
landed,YUL,C56,FLL,2024-02-10T13:35:00+00:00,2024-02-10T13:46:00+00:00,11.0,Air Canada,AC1004
landed,YUL,C83,FLL,2024-02-10T14:55:00+00:00,2024-02-10T16:03:00+00:00,68.0,Flair Airlines,F81100
scheduled,YUL,,FLL,2024-02-10T08:00:00+00:00,,,Starlink Aviation,Q4822
landed,YUL,C75,FLL,2024-02-10T07:40:00+00:00,2024-02-10T08:02:00+00:00,23.0,Air Canada Rouge,RV1600
landed,YUL,C77,FLL,2024-02-10T16:20:00+00:00,2024-02-10T16:33:00+00:00,14.0,Air Canada Rouge,RV1606
landed,YUL,C56,FLL,2024-02-10T06:30:00+00:00,2024-02-10T07:05:00+00:00,35.0,Air Transat,TS2844
landed,YUL,C80,FLL,2024-02-10T16:25:00+00:00,2024-02-10T16:39:00+00:00,14.0,Air Transat,TS846
landed,YUL,A61,FPO,2024-02-10T06:50:00+00:00,2024-02-10T07:08:00+00:00,18.0,Sunwing,WG710
landed,YUL,A60,FRA,2024-02-10T18:05:00+00:00,2024-02-10T18:17:00+00:00,12.0,Air Canada,AC844
active,YUL,A62,FSP,2024-02-10T15:00:00+00:00,2024-02-10T14:57:00+00:00,10.0,Air Saint Pierre,PJ1124
landed,YUL,A60,GRU,2024-02-10T21:25:00+00:00,2024-02-10T21:52:00+00:00,27.0,Air Canada,AC96
landed,YUL,A57,GVA,2024-02-10T20:25:00+00:00,2024-02-10T20:51:00+00:00,26.0,Air Canada,AC884
landed,YUL,A60,HOG,2024-02-10T07:10:00+00:00,2024-02-10T07:42:00+00:00,32.0,Air Transat,TS2356
scheduled,YUL,A65,HOG,2024-02-10T16:50:00+00:00,2024-02-10T17:46:00+00:00,56.0,Sunwing,WG646
landed,YUL,C86,IAD,2024-02-10T13:05:00+00:00,2024-02-10T13:25:00+00:00,20.0,Air Canada,AC8723
landed,YUL,C82,IAD,2024-02-10T18:30:00+00:00,2024-02-10T18:37:00+00:00,8.0,United Airlines,UA3458
landed,YUL,C82,IAD,2024-02-10T09:15:00+00:00,2024-02-10T09:26:00+00:00,12.0,United Airlines,UA3590
landed,YUL,C76,IAH,2024-02-10T09:50:00+00:00,2024-02-10T09:58:00+00:00,9.0,Air Canada,AC581
cancelled,YUL,,JFK,2024-02-10T18:57:00+00:00,,6.0,NetJets Aviation,1I
active,YUL,C79,JFK,2024-02-10T18:55:00+00:00,,2.0,Air Canada,AC8898
landed,YUL,,JFK,2024-02-10T18:55:00+00:00,2024-02-10T18:56:00+00:00,2.0,Air Canada,AC898
landed,YUL,C86,JFK,2024-02-10T12:20:00+00:00,2024-02-10T12:35:00+00:00,16.0,Delta Air Lines,DL5088
landed,YUL,C84,JFK,2024-02-10T17:55:00+00:00,2024-02-10T18:10:00+00:00,15.0,Delta Air Lines,DL5151
scheduled,YUL,,JFK,2024-02-10T18:55:00+00:00,,,Jazz,QK898
landed,YUL,C76,LAS,2024-02-10T08:00:00+00:00,2024-02-10T08:25:00+00:00,25.0,Air Canada Rouge,RV1707
landed,YUL,C73,LAX,2024-02-10T17:35:00+00:00,2024-02-10T18:15:00+00:00,40.0,Air Canada,AC781
landed,YUL,C83,LGA,2024-02-10T07:19:00+00:00,2024-02-10T07:43:00+00:00,25.0,American Airlines,AA4469
landed,YUL,C81,LGA,2024-02-10T10:53:00+00:00,2024-02-10T11:03:00+00:00,10.0,American Airlines,AA4550
scheduled,YUL,,LGA,2024-02-10T18:40:00+00:00,2024-02-10T18:55:00+00:00,21.0,Air Canada,AC644
landed,YUL,,LGA,2024-02-10T20:00:00+00:00,2024-02-10T20:06:00+00:00,7.0,Air Canada,AC646
landed,YUL,C73,LGA,2024-02-10T08:00:00+00:00,2024-02-10T08:21:00+00:00,21.0,Air Canada,AC8634
landed,YUL,C74,LGA,2024-02-10T13:15:00+00:00,2024-02-10T13:27:00+00:00,13.0,Air Canada,AC8638
landed,YUL,C76,LGA,2024-02-10T15:20:00+00:00,2024-02-10T15:44:00+00:00,25.0,Air Canada,AC8640
landed,YUL,C79,LGA,2024-02-10T17:30:00+00:00,2024-02-10T17:49:00+00:00,20.0,Air Canada,AC8642
scheduled,YUL,C76,LGA,2024-02-10T18:40:00+00:00,,21.0,Air Canada,AC8644
active,YUL,C77,LGA,2024-02-10T20:00:00+00:00,,7.0,Air Canada,AC8646
landed,YUL,C88,LGA,2024-02-10T06:30:00+00:00,2024-02-10T06:41:00+00:00,12.0,Delta Air Lines,DL5139
scheduled,YUL,,LGA,2024-02-10T18:40:00+00:00,,21.0,Jazz,QK644
scheduled,YUL,,LGA,2024-02-10T20:00:00+00:00,,21.0,Jazz,QK646
landed,YUL,A56,LHR,2024-02-10T19:40:00+00:00,2024-02-10T19:58:00+00:00,19.0,Air Canada,AC864
landed,YUL,A59,LHR,2024-02-10T20:45:00+00:00,2024-02-10T20:49:00+00:00,5.0,British Airways,BA94
