Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
scheduled,YUL,C85,LGA,2024-03-26T20:00:00+00:00,,13.0,Air Canada,AC8646
landed,YUL,C88,LGA,2024-03-26T06:15:00+00:00,2024-03-26T06:20:00+00:00,6.0,Delta Air Lines,DL5426
landed,YUL,C86,LGA,2024-03-26T16:24:00+00:00,2024-03-26T16:36:00+00:00,12.0,Delta Air Lines,DL5431
landed,YUL,C86,LGA,2024-03-26T10:00:00+00:00,2024-03-26T10:08:00+00:00,9.0,Delta Air Lines,DL5434
scheduled,YUL,,LGA,2024-03-26T17:30:00+00:00,,21.0,Jazz,QK642
scheduled,YUL,,LGA,2024-03-26T18:40:00+00:00,,21.0,Jazz,QK644
scheduled,YUL,,LGA,2024-03-26T20:01:00+00:00,,20.0,Jazz,QK646
landed,YUL,A64,LGW,2024-03-26T21:05:00+00:00,2024-03-26T21:30:00+00:00,26.0,Air Transat,TS728
landed,YUL,A61,LHR,2024-03-26T20:20:00+00:00,2024-03-26T20:27:00+00:00,7.0,Air Canada,AC864
landed,YUL,A59,LHR,2024-03-26T21:45:00+00:00,2024-03-26T21:59:00+00:00,14.0,British Airways,BA94
landed,YUL,A56,LIR,2024-03-26T08:50:00+00:00,2024-03-26T09:00:00+00:00,11.0,Air Canada,AC1331
landed,YUL,A64,LIR,2024-03-26T11:00:00+00:00,2024-03-26T11:09:00+00:00,10.0,Air Transat,TS600
scheduled,YUL,A51,LIS,2024-03-26T22:30:00+00:00,2024-03-27T00:03:00+00:00,94.0,Air Canada,AC812
landed,YUL,A51,MBJ,2024-03-26T08:15:00+00:00,2024-03-26T08:37:00+00:00,23.0,Air Canada,AC922
unknown,YUL,,MCO,2024-03-26T08:10:00+00:00,,,Delta Air Lines,DL661
landed,YUL,C75,MCO,2024-03-26T09:10:00+00:00,2024-03-26T09:27:00+00:00,18.0,Air Canada Rouge,RV1634
landed,YUL,C75,MCO,2024-03-26T13:30:00+00:00,2024-03-26T13:42:00+00:00,13.0,Air Canada Rouge,RV1636
landed,YUL,C75,MCO,2024-03-26T18:40:00+00:00,2024-03-26T18:57:00+00:00,17.0,Air Canada Rouge,RV1638
landed,YUL,C79,MCO,2024-03-26T06:45:00+00:00,2024-03-26T06:53:00+00:00,8.0,Air Transat,TS2820
landed,YUL,A58,MEX,2024-03-26T18:55:00+00:00,2024-03-26T19:08:00+00:00,13.0,Air Canada,AC995
landed,YUL,A61,MEX,2024-03-26T23:10:00+00:00,2024-03-26T23:20:00+00:00,10.0,Aeromexico,AM637
landed,YUL,A60,MEX,2024-03-26T09:03:00+00:00,2024-03-26T09:29:00+00:00,27.0,Aeromexico,AM681
landed,YUL,C81,MIA,2024-03-26T07:00:00+00:00,2024-03-26T07:06:00+00:00,7.0,American Airlines,AA1516
landed,YUL,C85,MIA,2024-03-26T08:30:00+00:00,2024-03-26T09:43:00+00:00,74.0,Air Canada,AC1206
landed,YUL,C77,MIA,2024-03-26T18:45:00+00:00,2024-03-26T19:00:00+00:00,15.0,Air Canada,AC1208
landed,YUL,C82,MSP,2024-03-26T17:45:00+00:00,2024-03-26T18:29:00+00:00,44.0,Air Canada,AC8851
landed,YUL,C86,MSP,2024-03-26T06:00:00+00:00,2024-03-26T06:07:00+00:00,7.0,Delta Air Lines,DL4923
landed,YUL,A57,MUC,2024-03-26T21:15:00+00:00,2024-03-26T21:24:00+00:00,10.0,Lufthansa,LH475
landed,YUL,A66,NAS,2024-03-26T09:05:00+00:00,2024-03-26T09:12:00+00:00,7.0,Air Canada,AC938
landed,YUL,A52,NRT,2024-03-26T14:05:00+00:00,2024-03-26T14:06:00+00:00,1.0,Air Canada,AC5
landed,YUL,C79,ORD,2024-03-26T08:30:00+00:00,2024-03-26T08:44:00+00:00,14.0,Air Canada,AC8959
landed,YUL,C58,ORD,2024-03-26T13:05:00+00:00,2024-03-26T13:16:00+00:00,12.0,Air Canada,AC8961
landed,YUL,C76,ORD,2024-03-26T19:45:00+00:00,2024-03-26T20:10:00+00:00,25.0,Air Canada,AC8967
landed,YUL,C82,ORD,2024-03-26T06:05:00+00:00,2024-03-26T06:17:00+00:00,12.0,United Airlines,UA3597
landed,YUL,C82,ORD,2024-03-26T16:45:00+00:00,2024-03-26T16:54:00+00:00,9.0,United Airlines,UA3629
scheduled,YUL,,PHL,2024-03-26T07:30:00+00:00,,,Skyservice Business Aviation,
landed,YUL,C89,PHL,2024-03-26T07:30:00+00:00,2024-03-26T07:44:00+00:00,14.0,American Airlines,AA5779
landed,YUL,C81,PHL,2024-03-26T12:55:00+00:00,2024-03-26T12:55:00+00:00,1.0,American Airlines,AA5783
