Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
landed,YUL,C76,LGA,2024-04-22T13:15:00+00:00,2024-04-22T14:07:00+00:00,53.0,Air Canada,AC8638
landed,YUL,C76,LGA,2024-04-22T15:20:00+00:00,2024-04-22T15:34:00+00:00,15.0,Air Canada,AC8640
landed,YUL,C73,LGA,2024-04-22T17:30:00+00:00,2024-04-22T17:44:00+00:00,14.0,Air Canada,AC8642
landed,YUL,C85,LGA,2024-04-22T18:45:00+00:00,2024-04-22T19:06:00+00:00,21.0,Air Canada,AC8644
active,YUL,C73,LGA,2024-04-22T20:00:00+00:00,,20.0,Air Canada,AC8646
landed,YUL,C86,LGA,2024-04-22T16:00:00+00:00,2024-04-22T16:08:00+00:00,8.0,Delta Air Lines,DL5043
landed,YUL,C87,LGA,2024-04-22T06:10:00+00:00,2024-04-22T06:42:00+00:00,32.0,Delta Air Lines,DL5139
landed,YUL,C84,LGA,2024-04-22T10:00:00+00:00,2024-04-22T10:15:00+00:00,16.0,Delta Air Lines,DL5280
scheduled,YUL,,LGA,2024-04-22T20:01:00+00:00,,20.0,Jazz,QK646
scheduled,YUL,A55,LHR,2024-04-22T19:00:00+00:00,2024-04-22T20:07:00+00:00,67.0,Air Canada,AC864
scheduled,YUL,A58,LHR,2024-04-22T22:05:00+00:00,,55.0,British Airways,BA94
landed,YUL,,LIR,2024-04-22T11:00:00+00:00,2024-04-22T12:09:00+00:00,69.0,Sunwing,WG9728
active,YUL,A66,LIS,2024-04-22T22:45:00+00:00,2024-04-22T22:55:00+00:00,11.0,TAP Air Portugal,TP254
active,YUL,A58,LYS,2024-04-22T20:25:00+00:00,2024-04-22T21:02:00+00:00,37.0,Air Canada,AC876
landed,YUL,A66,MBJ,2024-04-22T14:05:00+00:00,2024-04-22T14:40:00+00:00,36.0,Air Transat,TS486
landed,YUL,C77,MCO,2024-04-22T09:20:00+00:00,2024-04-22T09:39:00+00:00,19.0,Air Canada Rouge,RV1634
landed,YUL,C75,MCO,2024-04-22T13:30:00+00:00,2024-04-22T13:52:00+00:00,22.0,Air Canada Rouge,RV1636
landed,YUL,C76,MCO,2024-04-22T18:45:00+00:00,2024-04-22T19:13:00+00:00,28.0,Air Canada Rouge,RV1638
landed,YUL,C77,MCO,2024-04-22T06:45:00+00:00,2024-04-22T07:01:00+00:00,16.0,Air Transat,TS820
active,YUL,A50,MEX,2024-04-22T19:20:00+00:00,2024-04-22T19:35:00+00:00,15.0,Air Canada,AC995
landed,YUL,A68,MEX,2024-04-22T10:01:00+00:00,2024-04-22T10:18:00+00:00,18.0,Aeromexico,AM681
landed,YUL,C81,MIA,2024-04-22T07:00:00+00:00,2024-04-22T07:19:00+00:00,20.0,American Airlines,AA1516
landed,YUL,C81,MIA,2024-04-22T08:30:00+00:00,2024-04-22T08:58:00+00:00,29.0,Air Canada,AC1206
landed,YUL,C75,MIA,2024-04-22T18:45:00+00:00,2024-04-22T18:51:00+00:00,7.0,Air Canada,AC1208
landed,YUL,C85,MIA,2024-04-22T16:10:00+00:00,2024-04-22T16:13:00+00:00,4.0,Air Transat,TS120
landed,YUL,C88,MSP,2024-04-22T17:50:00+00:00,2024-04-22T18:43:00+00:00,53.0,Air Canada,AC8851
