Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
landed,YUL,A50,LHR,2024-02-07T19:40:00+00:00,2024-02-07T20:21:00+00:00,42.0,Air Canada,AC864
landed,YUL,A59,LHR,2024-02-07T20:45:00+00:00,2024-02-07T21:16:00+00:00,32.0,British Airways,BA94
landed,YUL,A68,LIR,2024-02-07T08:50:00+00:00,2024-02-07T09:17:00+00:00,27.0,Air Canada,AC1331
landed,YUL,A67,LIS,2024-02-07T21:45:00+00:00,2024-02-07T21:43:00+00:00,,TAP Air Portugal,TP254
landed,YUL,A65,LIS,2024-02-07T20:15:00+00:00,2024-02-07T20:33:00+00:00,18.0,Air Transat,TS680
landed,YUL,A52,LYS,2024-02-07T21:30:00+00:00,2024-02-07T21:45:00+00:00,15.0,Air Canada,AC876
landed,YUL,A52,MBJ,2024-02-07T08:15:00+00:00,2024-02-07T08:56:00+00:00,41.0,Air Canada,AC922
landed,YUL,A67,MBJ,2024-02-07T07:30:00+00:00,2024-02-07T08:03:00+00:00,33.0,Air Transat,TS2484
landed,YUL,A58,MBJ,2024-02-07T10:00:00+00:00,2024-02-07T10:36:00+00:00,36.0,Sunwing,WG7392
landed,YUL,C75,MCO,2024-02-07T13:30:00+00:00,,10.0,Air Canada,AC1636
landed,YUL,C77,MCO,2024-02-07T08:45:00+00:00,2024-02-07T09:11:00+00:00,26.0,Air Canada Rouge,RV1634
scheduled,YUL,C75,MCO,2024-02-07T13:30:00+00:00,2024-02-07T16:24:00+00:00,175.0,Air Canada Rouge,RV1636
landed,YUL,C81,MCO,2024-02-07T18:40:00+00:00,2024-02-07T20:16:00+00:00,96.0,Air Canada Rouge,RV1638
landed,YUL,C77,MCO,2024-02-07T06:35:00+00:00,2024-02-07T07:05:00+00:00,31.0,Air Transat,TS820
landed,YUL,A66,MEX,2024-02-07T18:55:00+00:00,2024-02-07T19:22:00+00:00,28.0,Air Canada,AC995
landed,YUL,A61,MEX,2024-02-07T23:10:00+00:00,2024-02-07T23:41:00+00:00,32.0,Aeromexico,AM637
landed,YUL,A65,MEX,2024-02-07T09:03:00+00:00,2024-02-07T09:25:00+00:00,22.0,Aeromexico,AM681
landed,YUL,C81,MIA,2024-02-07T07:00:00+00:00,2024-02-07T07:21:00+00:00,22.0,American Airlines,AA1516
landed,YUL,C76,MIA,2024-02-07T08:30:00+00:00,2024-02-07T09:13:00+00:00,43.0,Air Canada,AC1206
landed,YUL,C77,MIA,2024-02-07T18:45:00+00:00,2024-02-07T19:20:00+00:00,36.0,Air Canada,AC1208
landed,YUL,C87,MSP,2024-02-07T17:30:00+00:00,2024-02-07T18:16:00+00:00,46.0,Air Canada,AC8851
landed,YUL,C88,MSP,2024-02-07T07:00:00+00:00,2024-02-07T07:30:00+00:00,30.0,Delta Air Lines,DL4807
landed,YUL,A61,MUC,2024-02-07T20:15:00+00:00,2024-02-07T20:23:00+00:00,8.0,Lufthansa,LH475
active,YUL,A59,MZO,2024-02-07T08:00:00+00:00,,30.0,Sunwing,WG658
landed,YUL,A63,NRT,2024-02-07T13:05:00+00:00,2024-02-07T13:24:00+00:00,20.0,Air Canada,AC5
landed,YUL,C84,ORD,2024-02-07T08:30:00+00:00,2024-02-07T08:51:00+00:00,21.0,Air Canada,AC8959
landed,YUL,C74,ORD,2024-02-07T13:05:00+00:00,2024-02-07T13:34:00+00:00,29.0,Air Canada,AC8961
scheduled,YUL,C75,ORD,2024-02-07T19:45:00+00:00,,21.0,Air Canada,AC8967
landed,YUL,,ORD,2024-02-07T19:45:00+00:00,2024-02-07T19:57:00+00:00,13.0,Air Canada,AC967
scheduled,YUL,,ORD,2024-02-07T19:45:00+00:00,,21.0,Jazz,QK967
landed,YUL,C80,ORD,2024-02-07T16:45:00+00:00,2024-02-07T16:54:00+00:00,9.0,United Airlines,UA3629
landed,YUL,C80,ORD,2024-02-07T06:05:00+00:00,2024-02-07T06:33:00+00:00,29.0,United Airlines,UA3663
landed,YUL,A55,PAP,2024-02-07T09:00:00+00:00,2024-02-07T09:31:00+00:00,32.0,Air Transat,TS664
landed,YUL,C81,PHL,2024-02-07T12:55:00+00:00,2024-02-07T13:01:00+00:00,7.0,American Airlines,AA5783
landed,YUL,C79,PHL,2024-02-07T16:05:00+00:00,2024-02-07T16:14:00+00:00,10.0,American Airlines,AA5796
landed,YUL,C76,PHL,2024-02-07T13:20:00+00:00,2024-02-07T14:32:00+00:00,72.0,Air Canada,AC8859
scheduled,YUL,,PIA,2024-02-07T13:00:00+00:00,2024-02-07T14:23:00+00:00,84.0,Flightpath Charter Airways,
scheduled,YUL,,PIA,2024-02-07T13:00:00+00:00,,120.0,empty,
landed,YUL,A66,PTP,2024-02-07T09:00:00+00:00,2024-02-07T09:23:00+00:00,23.0,Air Canada,AC948
landed,YUL,55,PTP,2024-02-07T11:00:00+00:00,2024-02-07T11:05:00+00:00,6.0,Air France,AF625
landed,YUL,A65,PTY,2024-02-07T07:18:00+00:00,2024-02-07T07:58:00+00:00,40.0,Copa Airlines,CM484
landed,YUL,A58,PUJ,2024-02-07T08:15:00+00:00,2024-02-07T09:06:00+00:00,51.0,Air Canada,AC944
landed,YUL,A68,PUJ,2024-02-07T07:05:00+00:00,2024-02-07T07:41:00+00:00,36.0,Air Transat,TS398
landed,YUL,A52,PUJ,2024-02-07T14:30:00+00:00,2024-02-07T14:35:00+00:00,6.0,Air Transat,TS498
landed,YUL,A61,PUJ,2024-02-07T08:00:00+00:00,2024-02-07T08:47:00+00:00,48.0,Sunwing,WG4334
landed,YUL,A59,PUJ,2024-02-07T10:00:00+00:00,2024-02-07T10:27:00+00:00,28.0,Sunwing,WG4336
landed,YUL,A50,PVR,2024-02-07T09:30:00+00:00,2024-02-07T09:58:00+00:00,28.0,Air Canada,AC999
landed,YUL,A61,PVR,2024-02-07T10:30:00+00:00,2024-02-07T10:54:00+00:00,25.0,Air Transat,TS106
landed,YUL,A64,SDQ,2024-02-07T17:55:00+00:00,2024-02-07T19:19:00+00:00,84.0,Flycana,DW721
landed,YUL,C79,SFO,2024-02-07T18:15:00+00:00,2024-02-07T18:33:00+00:00,19.0,Air Canada,AC763
landed,YUL,A67,SJO,2024-02-07T18:55:00+00:00,2024-02-07T19:13:00+00:00,19.0,Air Transat,TS196
landed,YUL,A64,SNU,2024-02-07T15:30:00+00:00,2024-02-07T15:47:00+00:00,18.0,Air Transat,TS716
scheduled,YUL,A67,SNU,2024-02-07T16:00:00+00:00,2024-02-07T17:06:00+00:00,66.0,Sunwing,WG3306
landed,YUL,A66,SXM,2024-02-07T06:40:00+00:00,2024-02-07T07:12:00+00:00,32.0,Air Transat,TS284
active,YUL,,TEB,2024-02-07T20:00:00+00:00,,6.0,empty,
active,YUL,,TEB,2024-02-07T19:09:00+00:00,2024-02-07T19:04:00+00:00,,NetJets Aviation,1I322
