Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
landed,YUL,A61,DOH,2024-03-11T21:50:00+00:00,2024-03-11T22:03:00+00:00,13.0,Qatar Airways,QR764
landed,YUL,C85,DTW,2024-03-11T13:05:00+00:00,2024-03-11T13:26:00+00:00,22.0,Air Canada,AC8581
landed,YUL,C87,DTW,2024-03-11T17:10:00+00:00,2024-03-11T17:30:00+00:00,20.0,Delta Air Lines,DL4906
landed,YUL,C87,DTW,2024-03-11T07:10:00+00:00,2024-03-11T07:45:00+00:00,35.0,Delta Air Lines,DL4933
landed,YUL,C82,DTW,2024-03-11T13:06:00+00:00,2024-03-11T13:18:00+00:00,12.0,Delta Air Lines,DL5139
landed,YUL,A55,DXB,2024-03-11T10:20:00+00:00,2024-03-11T10:55:00+00:00,36.0,Emirates,EK244
scheduled,YUL,,EWR,2024-03-11T15:05:00+00:00,,226.0,empty,
scheduled,YUL,C88,EWR,2024-03-11T08:15:00+00:00,,21.0,Air Canada,AC8938
scheduled,YUL,C85,EWR,2024-03-11T13:05:00+00:00,2024-03-11T15:40:00+00:00,156.0,Air Canada,AC8940
scheduled,YUL,C73,EWR,2024-03-11T15:05:00+00:00,,160.0,Air Canada,AC8942
active,YUL,C73,EWR,2024-03-11T20:00:00+00:00,,220.0,Air Canada,AC8946
scheduled,YUL,,EWR,2024-03-11T08:15:00+00:00,2024-03-11T09:32:00+00:00,78.0,Air Canada,AC938
scheduled,YUL,,EWR,2024-03-11T15:05:00+00:00,,174.0,Air Canada,AC942
,YUL,,EWR,2024-03-11T20:01:00+00:00,,20.0,Air Canada,AC946
scheduled,YUL,,EWR,2024-03-11T08:15:00+00:00,,21.0,Jazz,QK938
scheduled,YUL,,EWR,2024-03-11T15:05:00+00:00,,174.0,Jazz,QK942
scheduled,YUL,,EWR,2024-03-11T20:01:00+00:00,,,Jazz,QK946
landed,YUL,C80,EWR,2024-03-11T07:00:00+00:00,2024-03-11T07:41:00+00:00,41.0,United Airlines,UA3456
landed,YUL,C80,EWR,2024-03-11T11:08:00+00:00,2024-03-11T11:44:00+00:00,37.0,United Airlines,UA3680
landed,YUL,A51,FDF,2024-03-11T09:00:00+00:00,2024-03-11T09:18:00+00:00,18.0,Air Canada,AC954
landed,YUL,C73,FLL,2024-03-11T08:55:00+00:00,2024-03-11T09:14:00+00:00,20.0,Air Canada,AC1002
landed,YUL,C58,FLL,2024-03-11T14:10:00+00:00,2024-03-11T14:30:00+00:00,21.0,Air Canada,AC1004
scheduled,YUL,C79,FLL,2024-03-11T15:50:00+00:00,2024-03-11T17:36:00+00:00,106.0,Flair Airlines,F81100
landed,YUL,,FLL,2024-03-11T11:00:00+00:00,2024-03-11T12:00:00+00:00,61.0,Starlink Aviation,Q4833
landed,YUL,C75,FLL,2024-03-11T07:40:00+00:00,2024-03-11T08:08:00+00:00,29.0,Air Canada Rouge,RV1600
landed,YUL,C75,FLL,2024-03-11T16:20:00+00:00,2024-03-11T17:11:00+00:00,52.0,Air Canada Rouge,RV1606
landed,YUL,C77,FLL,2024-03-11T06:30:00+00:00,2024-03-11T07:39:00+00:00,69.0,Air Transat,TS2844
landed,YUL,C82,FLL,2024-03-11T16:25:00+00:00,2024-03-11T17:19:00+00:00,54.0,Air Transat,TS846
landed,YUL,A66,FRA,2024-03-11T19:05:00+00:00,2024-03-11T19:23:00+00:00,18.0,Air Canada,AC844
landed,YUL,A61,HOG,2024-03-11T15:10:00+00:00,2024-03-11T15:32:00+00:00,22.0,Air Transat,TS358
scheduled,YUL,A61,HOG,2024-03-11T07:00:00+00:00,,48.0,Sunwing,WG6146
landed,YUL,C74,IAD,2024-03-11T13:05:00+00:00,2024-03-11T13:15:00+00:00,10.0,Air Canada,AC8723
landed,YUL,C80,IAD,2024-03-11T09:15:00+00:00,2024-03-11T09:47:00+00:00,32.0,United Airlines,UA3413
landed,YUL,C80,IAD,2024-03-11T18:30:00+00:00,2024-03-11T18:51:00+00:00,22.0,United Airlines,UA3574
landed,YUL,C83,IAH,2024-03-11T09:50:00+00:00,2024-03-11T09:59:00+00:00,10.0,Air Canada,AC581
active,YUL,C74,JFK,2024-03-11T18:55:00+00:00,,11.0,Air Canada,AC8898
scheduled,YUL,,JFK,2024-03-11T18:55:00+00:00,2024-03-11T19:05:00+00:00,21.0,Air Canada,AC898
landed,YUL,C87,JFK,2024-03-11T18:35:00+00:00,2024-03-11T18:53:00+00:00,19.0,Delta Air Lines,DL5151
landed,YUL,C86,JFK,2024-03-11T12:05:00+00:00,2024-03-11T12:19:00+00:00,14.0,Delta Air Lines,DL5425
scheduled,YUL,,JFK,2024-03-11T18:55:00+00:00,,21.0,Jazz,QK898
scheduled,YUL,C84,LAS,2024-03-11T19:35:00+00:00,2024-03-11T20:56:00+00:00,81.0,Air Canada,AC1274
scheduled,YUL,,LAS,2024-03-11T09:15:00+00:00,,,Delta Air Lines,DL612
scheduled,YUL,C76,LAS,2024-03-11T08:00:00+00:00,2024-03-11T09:31:00+00:00,91.0,Air Canada Rouge,RV1707
