Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
landed,YUL,C77,LAS,2024-04-18T19:55:00+00:00,2024-04-18T20:37:00+00:00,43.0,Air Canada,AC1275
landed,YUL,C77,LAS,2024-04-18T08:15:00+00:00,2024-04-18T08:35:00+00:00,20.0,Air Canada Rouge,RV1707
landed,YUL,C56,LAX,2024-04-18T18:00:00+00:00,2024-04-18T18:30:00+00:00,30.0,Air Canada,AC781
scheduled,YUL,,LGA,2024-04-18T20:01:00+00:00,,,empty,
landed,YUL,C81,LGA,2024-04-18T10:35:00+00:00,2024-04-18T10:39:00+00:00,4.0,American Airlines,AA4550
landed,YUL,C81,LGA,2024-04-18T17:20:00+00:00,2024-04-18T18:10:00+00:00,50.0,American Airlines,AA4772
landed,YUL,,LGA,2024-04-18T20:01:00+00:00,2024-04-18T20:30:00+00:00,29.0,Air Canada,AC646
landed,YUL,C73,LGA,2024-04-18T06:30:00+00:00,2024-04-18T06:51:00+00:00,21.0,Air Canada,AC8632
landed,YUL,C75,LGA,2024-04-18T08:00:00+00:00,2024-04-18T08:12:00+00:00,13.0,Air Canada,AC8634
landed,YUL,C75,LGA,2024-04-18T10:40:00+00:00,2024-04-18T10:58:00+00:00,18.0,Air Canada,AC8636
landed,YUL,C83,LGA,2024-04-18T13:15:00+00:00,2024-04-18T13:54:00+00:00,39.0,Air Canada,AC8638
landed,YUL,C74,LGA,2024-04-18T15:20:00+00:00,2024-04-18T15:50:00+00:00,31.0,Air Canada,AC8640
landed,YUL,C82,LGA,2024-04-18T17:30:00+00:00,2024-04-18T18:07:00+00:00,38.0,Air Canada,AC8642
landed,YUL,C74,LGA,2024-04-18T18:45:00+00:00,2024-04-18T19:12:00+00:00,28.0,Air Canada,AC8644
active,YUL,C74,LGA,2024-04-18T20:00:00+00:00,,30.0,Air Canada,AC8646
landed,YUL,C87,LGA,2024-04-18T16:00:00+00:00,2024-04-18T16:07:00+00:00,8.0,Delta Air Lines,DL5043
landed,YUL,C87,LGA,2024-04-18T06:10:00+00:00,2024-04-18T06:17:00+00:00,8.0,Delta Air Lines,DL5139
landed,YUL,C80,LGA,2024-04-18T10:00:00+00:00,2024-04-18T10:06:00+00:00,7.0,Delta Air Lines,DL5280
scheduled,YUL,,LGA,2024-04-18T20:01:00+00:00,,,Jazz,QK646
landed,YUL,A55,LGW,2024-04-18T21:05:00+00:00,2024-04-18T21:25:00+00:00,20.0,Air Transat,TS728
landed,YUL,A64,LHR,2024-04-18T19:00:00+00:00,2024-04-18T19:36:00+00:00,36.0,Air Canada,AC864
landed,YUL,A58,LHR,2024-04-18T22:15:00+00:00,2024-04-18T22:49:00+00:00,34.0,British Airways,BA94
landed,YUL,A55,LIR,2024-04-18T10:35:00+00:00,2024-04-18T11:00:00+00:00,26.0,Air Canada,AC1331
scheduled,YUL,A67,LIR,2024-04-18T11:00:00+00:00,2024-04-18T12:23:00+00:00,84.0,Air Transat,TS600
landed,YUL,A56,LIS,2024-04-18T21:30:00+00:00,2024-04-18T21:56:00+00:00,26.0,Air Canada,AC812
landed,YUL,,MCO,2024-04-18T15:05:00+00:00,2024-04-18T15:34:00+00:00,30.0,Air Canada,AC2136
active,YUL,,MCO,2024-04-18T08:10:00+00:00,,,Delta Air Lines,DL661
scheduled,YUL,C75,MCO,2024-04-18T09:20:00+00:00,2024-04-18T13:03:00+00:00,223.0,Air Canada Rouge,RV1634
cancelled,YUL,C76,MCO,2024-04-18T13:30:00+00:00,,10.0,Air Canada Rouge,RV1636
scheduled,YUL,C75,MCO,2024-04-18T18:45:00+00:00,2024-04-18T21:29:00+00:00,164.0,Air Canada Rouge,RV1638
landed,YUL,C84,MCO,2024-04-18T16:00:00+00:00,2024-04-18T16:10:00+00:00,11.0,Air Canada Rouge,RV1640
landed,YUL,C58,MCO,2024-04-18T06:45:00+00:00,2024-04-18T07:02:00+00:00,18.0,Air Transat,TS820
landed,YUL,A52,MEX,2024-04-18T19:20:00+00:00,2024-04-18T20:10:00+00:00,50.0,Air Canada,AC995
landed,YUL,A67,MEX,2024-04-18T22:46:00+00:00,2024-04-18T23:12:00+00:00,27.0,Aeromexico,AM637
landed,YUL,A59,MEX,2024-04-18T10:01:00+00:00,2024-04-18T10:12:00+00:00,11.0,Aeromexico,AM681
landed,YUL,C79,MIA,2024-04-18T08:30:00+00:00,2024-04-18T08:49:00+00:00,20.0,Air Canada,AC1206
landed,YUL,C77,MIA,2024-04-18T18:45:00+00:00,2024-04-18T19:33:00+00:00,48.0,Air Canada,AC1208
landed,YUL,A65,MRS,2024-04-18T20:05:00+00:00,2024-04-18T20:33:00+00:00,29.0,Air Transat,TS434
landed,YUL,C77,MSP,2024-04-18T17:30:00+00:00,2024-04-18T17:50:00+00:00,21.0,Air Canada,AC8851
landed,YUL,C84,MSP,2024-04-18T06:00:00+00:00,2024-04-18T06:11:00+00:00,12.0,Delta Air Lines,DL3645
landed,YUL,C81,MSY,2024-04-18T08:00:00+00:00,2024-04-18T08:42:00+00:00,43.0,Air Canada Rouge,RV1713
landed,YUL,,MUC,2024-04-18T20:25:00+00:00,2024-04-18T21:35:00+00:00,71.0,Air Canada,AC836
landed,YUL,A59,MUC,2024-04-18T20:40:00+00:00,2024-04-18T21:20:00+00:00,41.0,Lufthansa,LH475
landed,YUL,A50,MXP,2024-04-18T20:05:00+00:00,2024-04-18T20:35:00+00:00,31.0,Air Canada,AC894
