Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
landed,YUL,A67,LGW,2024-01-25T21:05:00+00:00,2024-01-25T21:23:00+00:00,19.0,Air Transat,TS728
landed,YUL,A65,LHR,2024-01-25T19:40:00+00:00,2024-01-25T20:05:00+00:00,25.0,Air Canada,AC864
landed,YUL,,LHR,2024-01-25T20:55:00+00:00,2024-01-25T21:19:00+00:00,25.0,British Airways,BA94
landed,YUL,A59,LIR,2024-01-25T08:50:00+00:00,2024-01-25T09:40:00+00:00,50.0,Air Canada,AC1331
landed,YUL,A66,LIR,2024-01-25T11:00:00+00:00,2024-01-25T11:23:00+00:00,24.0,Air Transat,TS600
landed,YUL,A51,LIS,2024-01-25T21:30:00+00:00,2024-01-25T22:02:00+00:00,32.0,Air Canada,AC812
landed,YUL,C75,MCO,2024-01-25T09:20:00+00:00,2024-01-25T09:49:00+00:00,30.0,Air Canada Rouge,RV1634
landed,YUL,C76,MCO,2024-01-25T13:30:00+00:00,2024-01-25T13:37:00+00:00,7.0,Air Canada Rouge,RV1636
landed,YUL,C82,MCO,2024-01-25T18:40:00+00:00,2024-01-25T18:46:00+00:00,7.0,Air Canada Rouge,RV1638
landed,YUL,C76,MCO,2024-01-25T06:45:00+00:00,2024-01-25T07:25:00+00:00,40.0,Air Transat,TS820
landed,YUL,C82,MCO,2024-01-25T12:25:00+00:00,2024-01-25T12:45:00+00:00,20.0,Lynx Air,Y9661
landed,YUL,A51,MEX,2024-01-25T18:55:00+00:00,2024-01-25T19:21:00+00:00,26.0,Air Canada,AC995
landed,YUL,A68,MEX,2024-01-25T23:10:00+00:00,2024-01-25T23:22:00+00:00,12.0,Aeromexico,AM637
landed,YUL,A56,MEX,2024-01-25T09:01:00+00:00,2024-01-25T09:44:00+00:00,43.0,Aeromexico,AM681
landed,YUL,,MIA,2024-01-25T09:45:00+00:00,2024-01-25T09:52:00+00:00,8.0,Jet Edge,
landed,YUL,C83,MIA,2024-01-25T07:00:00+00:00,2024-01-25T07:54:00+00:00,54.0,American Airlines,AA1516
scheduled,YUL,C76,MIA,2024-01-25T08:30:00+00:00,2024-01-25T11:20:00+00:00,170.0,Air Canada,AC1206
scheduled,YUL,C74,MIA,2024-01-25T18:45:00+00:00,2024-01-25T20:44:00+00:00,119.0,Air Canada,AC1208
landed,YUL,A64,MRS,2024-01-25T20:05:00+00:00,2024-01-25T20:14:00+00:00,9.0,Air Transat,TS434
landed,YUL,C75,MSP,2024-01-25T17:30:00+00:00,2024-01-25T17:52:00+00:00,22.0,Air Canada,AC8851
cancelled,YUL,C85,MSP,2024-01-25T07:00:00+00:00,,,Delta Air Lines,DL3665
scheduled,YUL,C85,MSY,2024-01-25T08:00:00+00:00,2024-01-25T10:39:00+00:00,160.0,Air Canada Rouge,RV1713
landed,YUL,A57,MUC,2024-01-25T20:15:00+00:00,2024-01-25T20:41:00+00:00,27.0,Lufthansa,LH475
landed,YUL,A58,MXP,2024-01-25T20:30:00+00:00,2024-01-25T21:21:00+00:00,52.0,Air Canada,AC894
landed,YUL,A50,NAS,2024-01-25T08:50:00+00:00,2024-01-25T09:29:00+00:00,40.0,Air Canada,AC938
cancelled,YUL,C81,ORD,2024-01-25T08:30:00+00:00,,10.0,Air Canada,AC8959
landed,YUL,C75,ORD,2024-01-25T13:05:00+00:00,2024-01-25T14:00:00+00:00,55.0,Air Canada,AC8961
scheduled,YUL,C81,ORD,2024-01-25T19:45:00+00:00,,21.0,Air Canada,AC8967
scheduled,YUL,,ORD,2024-01-25T19:45:00+00:00,2024-01-25T21:25:00+00:00,100.0,Air Canada,AC967
scheduled,YUL,,ORD,2024-01-25T19:45:00+00:00,,66.0,Jazz,QK967
landed,YUL,C80,ORD,2024-01-25T16:45:00+00:00,2024-01-25T17:00:00+00:00,15.0,United Airlines,UA3629
scheduled,YUL,C80,ORD,2024-01-25T06:05:00+00:00,2024-01-25T08:38:00+00:00,154.0,United Airlines,UA3663
landed,YUL,,PDK,2024-01-25T12:30:00+00:00,2024-01-25T12:53:00+00:00,23.0,Jet Linx Aviation,JL527
scheduled,YUL,C81,PHL,2024-01-25T12:55:00+00:00,2024-01-25T15:35:00+00:00,160.0,American Airlines,AA5783
landed,YUL,C81,PHL,2024-01-25T16:05:00+00:00,2024-01-25T17:11:00+00:00,66.0,American Airlines,AA5796
