Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
landed,YUL,C79,DTW,2024-04-14T13:00:00+00:00,2024-04-14T13:10:00+00:00,11.0,Air Canada,AC8581
landed,YUL,C84,DTW,2024-04-14T13:02:00+00:00,2024-04-14T13:15:00+00:00,14.0,Delta Air Lines,DL3661
landed,YUL,C84,DTW,2024-04-14T17:17:00+00:00,2024-04-14T17:28:00+00:00,12.0,Delta Air Lines,DL4906
landed,YUL,C88,DTW,2024-04-14T07:10:00+00:00,2024-04-14T07:29:00+00:00,20.0,Delta Air Lines,DL4933
active,YUL,A63,DXB,2024-04-14T10:20:00+00:00,,1660.0,Emirates,EK244
scheduled,YUL,,EWR,2024-04-14T20:01:00+00:00,,55.0,empty,
landed,YUL,C74,EWR,2024-04-14T08:15:00+00:00,2024-04-14T08:59:00+00:00,44.0,Air Canada,AC8938
landed,YUL,C81,EWR,2024-04-14T13:10:00+00:00,2024-04-14T13:31:00+00:00,21.0,Air Canada,AC8940
landed,YUL,C84,EWR,2024-04-14T15:10:00+00:00,2024-04-14T15:22:00+00:00,13.0,Air Canada,AC8942
active,YUL,C85,EWR,2024-04-14T20:00:00+00:00,,135.0,Air Canada,AC8946
scheduled,YUL,,EWR,2024-04-14T20:01:00+00:00,,75.0,Air Canada,AC946
scheduled,YUL,,EWR,2024-04-14T20:01:00+00:00,,45.0,Jazz,QK946
cancelled,YUL,C82,EWR,2024-04-14T17:00:00+00:00,,,United Airlines,UA3301
landed,YUL,C80,EWR,2024-04-14T06:00:00+00:00,2024-04-14T06:26:00+00:00,26.0,United Airlines,UA3456
landed,YUL,C80,EWR,2024-04-14T18:30:00+00:00,2024-04-14T18:59:00+00:00,30.0,United Airlines,UA3626
landed,YUL,C80,EWR,2024-04-14T11:00:00+00:00,2024-04-14T11:13:00+00:00,13.0,United Airlines,UA3680
landed,YUL,A51,FCO,2024-04-14T19:30:00+00:00,2024-04-14T19:48:00+00:00,19.0,Air Canada,AC892
landed,YUL,C56,FLL,2024-04-14T08:55:00+00:00,2024-04-14T09:40:00+00:00,45.0,Air Canada,AC1002
landed,YUL,C56,FLL,2024-04-14T14:10:00+00:00,2024-04-14T14:58:00+00:00,49.0,Air Canada,AC1004
landed,YUL,C85,FLL,2024-04-14T11:10:00+00:00,2024-04-14T11:56:00+00:00,46.0,Flair Airlines,F81100
landed,YUL,C75,FLL,2024-04-14T07:45:00+00:00,2024-04-14T08:00:00+00:00,16.0,Air Canada Rouge,RV1600
landed,YUL,C85,FLL,2024-04-14T16:20:00+00:00,2024-04-14T16:40:00+00:00,20.0,Air Canada Rouge,RV1606
landed,YUL,C83,FLL,2024-04-14T06:30:00+00:00,2024-04-14T07:02:00+00:00,32.0,Air Transat,TS844
landed,YUL,C77,FLL,2024-04-14T16:25:00+00:00,2024-04-14T16:39:00+00:00,14.0,Air Transat,TS846
active,YUL,,FPR,2024-04-14T10:45:00+00:00,,,empty,
active,YUL,,FPR,2024-04-14T10:45:00+00:00,2024-04-14T11:15:00+00:00,30.0,Starlink Aviation,Q4850
landed,YUL,A65,FRA,2024-04-14T18:45:00+00:00,2024-04-14T18:55:00+00:00,11.0,Air Canada,AC844
landed,YUL,A61,FRA,2024-04-14T18:00:00+00:00,2024-04-14T18:29:00+00:00,29.0,Lufthansa,LH479
landed,YUL,A61,GRU,2024-04-14T21:30:00+00:00,2024-04-14T21:39:00+00:00,9.0,Air Canada,AC96
landed,YUL,A65,GVA,2024-04-14T20:20:00+00:00,2024-04-14T20:40:00+00:00,20.0,Air Canada,AC884
active,YUL,A67,HOG,2024-04-14T07:10:00+00:00,2024-04-14T07:20:00+00:00,10.0,Air Transat,TS2356
scheduled,YUL,A68,HOG,2024-04-14T17:15:00+00:00,2024-04-14T18:39:00+00:00,84.0,Sunwing,WG644
active,YUL,,HPN,2024-04-14T21:00:00+00:00,2024-04-14T20:56:00+00:00,,Flexjet,LXJ655
landed,YUL,C87,IAD,2024-04-14T18:35:00+00:00,2024-04-14T19:35:00+00:00,61.0,Air Canada,AC8725
landed,YUL,C80,IAD,2024-04-14T13:57:00+00:00,2024-04-14T14:10:00+00:00,14.0,United Airlines,UA3414
scheduled,YUL,C76,IAD,2024-04-14T09:30:00+00:00,,239.0,United Airlines,UA3590
scheduled,YUL,C82,IAH,2024-04-14T09:50:00+00:00,2024-04-14T12:57:00+00:00,187.0,Air Canada,AC581
landed,YUL,A56,IST,2024-04-14T19:45:00+00:00,2024-04-14T21:42:00+00:00,118.0,Turkish Airlines,TK36
landed,YUL,C79,JFK,2024-04-14T19:30:00+00:00,2024-04-14T20:48:00+00:00,79.0,Air Canada,AC8898
