Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
landed,YUL,C86,DTW,2024-04-22T17:17:00+00:00,2024-04-22T17:34:00+00:00,15.0,Delta Air Lines,DL4906
landed,YUL,C88,DTW,2024-04-22T07:10:00+00:00,2024-04-22T07:25:00+00:00,15.0,Delta Air Lines,DL4933
landed,YUL,A63,DXB,2024-04-22T10:20:00+00:00,2024-04-22T10:29:00+00:00,10.0,Emirates,EK244
scheduled,YUL,,EWR,2024-04-22T20:01:00+00:00,,35.0,empty,
landed,YUL,C82,EWR,2024-04-22T08:15:00+00:00,2024-04-22T08:42:00+00:00,27.0,Air Canada,AC8938
landed,YUL,C79,EWR,2024-04-22T13:10:00+00:00,2024-04-22T13:31:00+00:00,21.0,Air Canada,AC8940
landed,YUL,C77,EWR,2024-04-22T15:10:00+00:00,2024-04-22T15:29:00+00:00,20.0,Air Canada,AC8942
active,YUL,C87,EWR,2024-04-22T20:00:00+00:00,,52.0,Air Canada,AC8946
landed,YUL,,EWR,2024-04-22T20:01:00+00:00,2024-04-22T20:52:00+00:00,52.0,Air Canada,AC946
scheduled,YUL,,EWR,2024-04-22T20:01:00+00:00,,20.0,Jazz,QK946
landed,YUL,C82,EWR,2024-04-22T06:00:00+00:00,2024-04-22T06:20:00+00:00,20.0,United Airlines,UA3456
landed,YUL,C80,EWR,2024-04-22T18:30:00+00:00,2024-04-22T18:46:00+00:00,16.0,United Airlines,UA3626
landed,YUL,C80,EWR,2024-04-22T11:00:00+00:00,2024-04-22T11:15:00+00:00,15.0,United Airlines,UA3680
scheduled,YUL,A63,FCO,2024-04-22T20:25:00+00:00,2024-04-22T20:59:00+00:00,34.0,Air Transat,TS402
active,YUL,A58,FDF,2024-04-22T09:00:00+00:00,2024-04-22T09:15:00+00:00,16.0,Air Canada,AC954
landed,YUL,C56,FLL,2024-04-22T08:55:00+00:00,2024-04-22T09:00:00+00:00,5.0,Air Canada,AC1002
landed,YUL,C56,FLL,2024-04-22T14:10:00+00:00,2024-04-22T14:30:00+00:00,21.0,Air Canada,AC1004
landed,YUL,C77,FLL,2024-04-22T11:10:00+00:00,2024-04-22T11:34:00+00:00,25.0,Flair Airlines,F81100
landed,YUL,C76,FLL,2024-04-22T07:45:00+00:00,2024-04-22T07:55:00+00:00,11.0,Air Canada Rouge,RV1600
landed,YUL,C75,FLL,2024-04-22T16:20:00+00:00,2024-04-22T16:41:00+00:00,22.0,Air Canada Rouge,RV1606
landed,YUL,C79,FLL,2024-04-22T06:30:00+00:00,2024-04-22T07:08:00+00:00,38.0,Air Transat,TS844
landed,YUL,C83,FLL,2024-04-22T16:25:00+00:00,2024-04-22T16:46:00+00:00,22.0,Air Transat,TS846
scheduled,YUL,A52,FRA,2024-04-22T18:45:00+00:00,2024-04-22T19:00:00+00:00,16.0,Air Canada,AC844
active,YUL,A61,FRA,2024-04-22T18:00:00+00:00,2024-04-22T18:25:00+00:00,25.0,Lufthansa,LH479
active,YUL,,FXE,2024-04-22T10:00:00+00:00,,,Starlink Aviation,Q4300
active,YUL,,GUA,2024-04-22T21:00:00+00:00,2024-04-22T21:17:00+00:00,18.0,Sunwing,WG9864
scheduled,YUL,A59,HOG,2024-04-22T07:00:00+00:00,2024-04-22T08:08:00+00:00,69.0,Sunwing,WG6146
landed,YUL,C83,IAD,2024-04-22T18:35:00+00:00,2024-04-22T18:47:00+00:00,12.0,Air Canada,AC8725
landed,YUL,C80,IAD,2024-04-22T13:57:00+00:00,2024-04-22T14:26:00+00:00,30.0,United Airlines,UA3414
landed,YUL,C86,IAD,2024-04-22T09:30:00+00:00,2024-04-22T09:47:00+00:00,18.0,United Airlines,UA3590
landed,YUL,C76,IAH,2024-04-22T09:50:00+00:00,2024-04-22T10:04:00+00:00,14.0,Air Canada,AC581
landed,YUL,C79,JFK,2024-04-22T19:30:00+00:00,2024-04-22T19:45:00+00:00,15.0,Air Canada,AC8898
landed,YUL,C87,JFK,2024-04-22T18:35:00+00:00,2024-04-22T20:17:00+00:00,102.0,Delta Air Lines,DL5151
landed,YUL,C86,JFK,2024-04-22T12:01:00+00:00,2024-04-22T12:14:00+00:00,13.0,Delta Air Lines,DL5398
active,YUL,C56,LAS,2024-04-22T19:55:00+00:00,2024-04-22T20:09:00+00:00,15.0,Air Canada,AC1275
unknown,YUL,,LAS,2024-04-22T08:10:00+00:00,,,Delta Air Lines,DL612
landed,YUL,C75,LAS,2024-04-22T08:15:00+00:00,2024-04-22T08:34:00+00:00,19.0,Air Canada Rouge,RV1707
active,YUL,C81,LAX,2024-04-22T18:00:00+00:00,2024-04-22T18:30:00+00:00,31.0,Air Canada,AC781
landed,YUL,C81,LGA,2024-04-22T10:35:00+00:00,2024-04-22T10:45:00+00:00,11.0,American Airlines,AA4550
landed,YUL,C79,LGA,2024-04-22T17:20:00+00:00,2024-04-22T17:41:00+00:00,21.0,American Airlines,AA4772
scheduled,YUL,,LGA,2024-04-22T20:01:00+00:00,2024-04-22T20:20:00+00:00,19.0,Air Canada,AC646
landed,YUL,C73,LGA,2024-04-22T06:30:00+00:00,2024-04-22T07:14:00+00:00,45.0,Air Canada,AC8632
landed,YUL,C80,LGA,2024-04-22T08:00:00+00:00,2024-04-22T08:21:00+00:00,22.0,Air Canada,AC8634
landed,YUL,C82,LGA,2024-04-22T10:40:00+00:00,2024-04-22T10:48:00+00:00,8.0,Air Canada,AC8636
