Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
scheduled,YUL,A52,LHR,2024-01-24T19:40:00+00:00,2024-01-24T22:06:00+00:00,146.0,Air Canada,AC864
scheduled,YUL,A68,LHR,2024-01-24T20:45:00+00:00,2024-01-24T22:54:00+00:00,130.0,British Airways,BA94
landed,YUL,A64,LIR,2024-01-24T08:50:00+00:00,2024-01-24T09:32:00+00:00,43.0,Air Canada,AC1331
scheduled,YUL,A66,LIS,2024-01-24T21:45:00+00:00,2024-01-24T23:38:00+00:00,114.0,TAP Air Portugal,TP254
landed,YUL,A66,LIS,2024-01-24T20:15:00+00:00,2024-01-24T21:18:00+00:00,63.0,Air Transat,TS680
scheduled,YUL,A58,LYS,2024-01-24T21:30:00+00:00,2024-01-24T23:57:00+00:00,148.0,Air Canada,AC876
landed,YUL,A52,MBJ,2024-01-24T08:15:00+00:00,2024-01-24T08:35:00+00:00,21.0,Air Canada,AC922
landed,YUL,A68,MBJ,2024-01-24T07:30:00+00:00,2024-01-24T08:23:00+00:00,54.0,Air Transat,TS2484
landed,YUL,A61,MBJ,2024-01-24T10:00:00+00:00,2024-01-24T10:41:00+00:00,41.0,Sunwing,WG7392
landed,YUL,C82,MCO,2024-01-24T08:45:00+00:00,2024-01-24T09:37:00+00:00,53.0,Air Canada Rouge,RV1634
landed,YUL,C75,MCO,2024-01-24T13:30:00+00:00,2024-01-24T13:54:00+00:00,25.0,Air Canada Rouge,RV1636
landed,YUL,C77,MCO,2024-01-24T18:40:00+00:00,2024-01-24T19:48:00+00:00,69.0,Air Canada Rouge,RV1638
landed,YUL,C77,MCO,2024-01-24T06:35:00+00:00,2024-01-24T06:55:00+00:00,21.0,Air Transat,TS820
cancelled,YUL,A51,MEX,2024-01-24T18:55:00+00:00,,216.0,Air Canada,AC995
landed,YUL,A57,MEX,2024-01-24T23:10:00+00:00,2024-01-24T23:48:00+00:00,38.0,Aeromexico,AM637
landed,YUL,A66,MEX,2024-01-24T09:01:00+00:00,2024-01-24T10:02:00+00:00,61.0,Aeromexico,AM681
landed,YUL,C81,MIA,2024-01-24T07:00:00+00:00,2024-01-24T07:50:00+00:00,50.0,American Airlines,AA1516
landed,YUL,C85,MIA,2024-01-24T08:30:00+00:00,2024-01-24T09:36:00+00:00,66.0,Air Canada,AC1206
landed,YUL,C79,MIA,2024-01-24T18:45:00+00:00,2024-01-24T20:06:00+00:00,82.0,Air Canada,AC1208
scheduled,YUL,C83,MSP,2024-01-24T17:30:00+00:00,2024-01-24T19:31:00+00:00,121.0,Air Canada,AC8851
landed,YUL,C86,MSP,2024-01-24T07:00:00+00:00,2024-01-24T07:43:00+00:00,44.0,Delta Air Lines,DL3665
landed,YUL,A57,MUC,2024-01-24T20:15:00+00:00,2024-01-24T21:48:00+00:00,93.0,Lufthansa,LH475
active,YUL,A61,MZO,2024-01-24T08:00:00+00:00,2024-01-24T08:44:00+00:00,44.0,Sunwing,WG658
landed,YUL,A52,NRT,2024-01-24T13:05:00+00:00,2024-01-24T13:33:00+00:00,28.0,Air Canada,AC5
active,YUL,C77,ORD,2024-01-24T08:30:00+00:00,,276.0,Air Canada,AC8959
diverted,YUL,C83,ORD,2024-01-24T13:05:00+00:00,2024-01-24T13:26:00+00:00,21.0,Air Canada,AC8961
active,YUL,C76,ORD,2024-01-24T19:45:00+00:00,,67.0,Air Canada,AC8967
landed,YUL,,ORD,2024-01-24T08:30:00+00:00,2024-01-24T13:22:00+00:00,293.0,Air Canada,AC959
scheduled,YUL,,ORD,2024-01-24T19:45:00+00:00,2024-01-24T20:52:00+00:00,68.0,Air Canada,AC967
scheduled,YUL,,ORD,2024-01-24T19:45:00+00:00,,30.0,Jazz,QK967
landed,YUL,C80,ORD,2024-01-24T16:45:00+00:00,2024-01-24T17:21:00+00:00,37.0,United Airlines,UA3629
landed,YUL,C82,ORD,2024-01-24T06:05:00+00:00,2024-01-24T07:08:00+00:00,64.0,United Airlines,UA3663
active,YUL,A55,PAP,2024-01-24T09:00:00+00:00,2024-01-24T09:56:00+00:00,56.0,Air Transat,TS664
landed,YUL,C81,PHL,2024-01-24T12:55:00+00:00,2024-01-24T13:05:00+00:00,10.0,American Airlines,AA5783
landed,YUL,C86,PHL,2024-01-24T16:05:00+00:00,2024-01-24T16:34:00+00:00,29.0,American Airlines,AA5796
landed,YUL,A59,PTP,2024-01-24T09:00:00+00:00,2024-01-24T09:29:00+00:00,29.0,Air Canada,AC948
landed,YUL,57,PTP,2024-01-24T11:00:00+00:00,2024-01-24T12:10:00+00:00,71.0,Air France,AF625
landed,YUL,59,PTY,2024-01-24T07:18:00+00:00,2024-01-24T08:01:00+00:00,43.0,Copa Airlines,CM484
landed,YUL,A60,PUJ,2024-01-24T08:15:00+00:00,2024-01-24T09:08:00+00:00,53.0,Air Canada,AC944
landed,YUL,A66,PUJ,2024-01-24T07:05:00+00:00,2024-01-24T07:38:00+00:00,34.0,Air Transat,TS398
landed,YUL,A67,PUJ,2024-01-24T14:30:00+00:00,2024-01-24T15:09:00+00:00,39.0,Air Transat,TS498
landed,YUL,A58,PUJ,2024-01-24T08:00:00+00:00,2024-01-24T08:45:00+00:00,46.0,Sunwing,WG4334
landed,YUL,A60,PUJ,2024-01-24T10:00:00+00:00,2024-01-24T11:05:00+00:00,66.0,Sunwing,WG4336
landed,YUL,A51,PVR,2024-01-24T09:30:00+00:00,2024-01-24T10:12:00+00:00,42.0,Air Canada,AC999
landed,YUL,A64,PVR,2024-01-24T10:30:00+00:00,2024-01-24T11:22:00+00:00,53.0,Air Transat,TS106
cancelled,YUL,A58,SDQ,2024-01-24T17:55:00+00:00,,,Flycana,DW721
landed,YUL,C76,SFO,2024-01-24T18:15:00+00:00,2024-01-24T19:19:00+00:00,64.0,Air Canada,AC763
landed,YUL,A65,SJO,2024-01-24T18:55:00+00:00,2024-01-24T19:53:00+00:00,58.0,Air Transat,TS196
active,YUL,A68,SNU,2024-01-24T15:30:00+00:00,2024-01-24T15:39:00+00:00,9.0,Air Transat,TS716
scheduled,YUL,A59,SNU,2024-01-24T16:00:00+00:00,2024-01-24T16:46:00+00:00,47.0,Sunwing,WG3306
landed,YUL,A63,SXM,2024-01-24T06:40:00+00:00,2024-01-24T07:21:00+00:00,42.0,Air Transat,TS284
active,YUL,,TEB,2024-01-24T08:00:00+00:00,2024-01-24T08:27:00+00:00,27.0,Airsprint,
active,YUL,,TEB,2024-01-24T07:15:00+00:00,2024-01-24T07:36:00+00:00,21.0,Airsprint,
active,YUL,,TEB,2024-01-24T09:45:00+00:00,,,Skyservice Business Aviation,
