Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
landed,YUL,A66,ALG,2024-02-20T15:10:00+00:00,2024-02-20T15:45:00+00:00,36,Air Algerie,AH2701
landed,YUL,C77,ATL,2024-02-20T18:25:00+00:00,2024-02-20T18:54:00+00:00,29,Air Canada,AC8569
scheduled,YUL,C86,ATL,2024-02-20T07:00:00+00:00,2024-02-20T10:48:00+00:00,228,Delta Air Lines,DL1345
scheduled,YUL,C86,ATL,2024-02-20T18:40:00+00:00,2024-02-20T20:44:00+00:00,124,Delta Air Lines,DL639
landed,YUL,C86,ATL,2024-02-20T13:44:00+00:00,2024-02-20T13:54:00+00:00,10,Delta Air Lines,DL697
active,YUL,A67,AZS,2024-02-20T07:15:00+00:00,2024-02-20T07:46:00+00:00,31,Air Transat,TS972
landed,YUL,A59,BOG,2024-02-20T21:45:00+00:00,2024-02-20T22:09:00+00:00,24,Air Canada,AC98
landed,YUL,C84,BOS,2024-02-20T08:15:00+00:00,2024-02-20T08:35:00+00:00,20,Air Canada,AC8604
landed,YUL,C83,BOS,2024-02-20T13:10:00+00:00,2024-02-20T13:36:00+00:00,27,Air Canada,AC8606
landed,YUL,C85,BOS,2024-02-20T16:45:00+00:00,2024-02-20T16:50:00+00:00,6,Air Canada,AC8608
landed,YUL,A60,BRU,2024-02-20T18:50:00+00:00,2024-02-20T19:39:00+00:00,49,Air Canada,AC832
active,YUL,A67,CCC,2024-02-20T16:20:00+00:00,2024-02-20T16:45:00+00:00,26,Air Transat,TS856
active,YUL,A61,CCC,2024-02-20T06:00:00+00:00,2024-02-20T06:27:00+00:00,28,Sunwing,WG6204
landed,YUL,A65,CDG,2024-02-20T21:25:00+00:00,2024-02-20T22:00:00+00:00,35,Air Canada,AC870
landed,YUL,A52,CDG,2024-02-20T18:10:00+00:00,2024-02-20T18:36:00+00:00,27,Air Canada,AC874
landed,YUL,55,CDG,2024-02-20T17:00:00+00:00,2024-02-20T17:36:00+00:00,37,Air France,AF345
landed,YUL,A63,CDG,2024-02-20T19:05:00+00:00,2024-02-20T19:26:00+00:00,21,Air France,AF347
landed,YUL,A68,CDG,2024-02-20T20:20:00+00:00,2024-02-20T20:42:00+00:00,22,Air Transat,TS110
landed,YUL,,CHS,2024-02-20T06:34:00+00:00,2024-02-20T06:41:00+00:00,8,Airsprint,
landed,YUL,C81,CLT,2024-02-20T14:15:00+00:00,2024-02-20T14:30:00+00:00,15,American Airlines,AA5029
landed,YUL,C85,CLT,2024-02-20T07:15:00+00:00,2024-02-20T07:38:00+00:00,24,American Airlines,AA5037
landed,YUL,A58,CMN,2024-02-20T18:45:00+00:00,2024-02-20T19:53:00+00:00,69,Air Canada,AC72
landed,YUL,A58,CMN,2024-02-20T20:35:00+00:00,2024-02-20T21:53:00+00:00,78,Royal Air Maroc,AT209
landed,YUL,A52,CUN,2024-02-20T08:10:00+00:00,2024-02-20T08:27:00+00:00,17,Air Canada,AC926
landed,YUL,A61,CUN,2024-02-20T13:30:00+00:00,2024-02-20T13:40:00+00:00,10,Flair Airlines,F82100
landed,YUL,A68,CUN,2024-02-20T17:15:00+00:00,2024-02-20T17:28:00+00:00,13,Air Canada Rouge,RV1884
landed,YUL,A65,CUN,2024-02-20T07:20:00+00:00,2024-02-20T07:42:00+00:00,22,Air Transat,TS538
landed,YUL,A67,CUN,2024-02-20T14:25:00+00:00,2024-02-20T14:44:00+00:00,19,Air Transat,TS938
landed,YUL,A65,CUN,2024-02-20T09:30:00+00:00,2024-02-20T10:00:00+00:00,30,Sunwing,WG5219
landed,YUL,A61,CUN,2024-02-20T08:00:00+00:00,2024-02-20T08:24:00+00:00,25,Sunwing,WG5237
scheduled,YUL,,DCA,2024-02-20T19:50:00+00:00,2024-02-20T20:19:00+00:00,21,Air Canada,AC825
landed,YUL,C88,DCA,2024-02-20T08:30:00+00:00,2024-02-20T08:58:00+00:00,29,Air Canada,AC8821
landed,YUL,C87,DCA,2024-02-20T13:45:00+00:00,2024-02-20T13:57:00+00:00,13,Air Canada,AC8823
active,YUL,C81,DCA,2024-02-20T19:50:00+00:00,,29,Air Canada,AC8825
scheduled,YUL,,DCA,2024-02-20T19:50:00+00:00,,21,Jazz,QK825
landed,YUL,A56,DEL,2024-02-20T20:30:00+00:00,2024-02-20T21:07:00+00:00,37,Air Canada,AC50
landed,YUL,C77,DEN,2024-02-20T08:05:00+00:00,2024-02-20T08:32:00+00:00,27,Air Canada,AC1073
landed,YUL,C83,DFW,2024-02-20T18:40:00+00:00,2024-02-20T19:17:00+00:00,37,Air Canada,AC8813
active,YUL,A55,DOH,2024-02-20T20:50:00+00:00,2024-02-20T21:10:00+00:00,21,Qatar Airways,QR764
landed,YUL,C89,DTW,2024-02-20T13:05:00+00:00,2024-02-20T13:18:00+00:00,14,Air Canada,AC8581
landed,YUL,C88,DTW,2024-02-20T06:00:00+00:00,2024-02-20T06:23:00+00:00,24,Delta Air Lines,DL4869
landed,YUL,C84,DTW,2024-02-20T13:05:00+00:00,2024-02-20T13:20:00+00:00,16,Delta Air Lines,DL4870
landed,YUL,C82,DTW,2024-02-20T17:50:00+00:00,2024-02-20T18:00:00+00:00,10,Delta Air Lines,DL5367
