Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
landed,YUL,A65,LHR,2024-02-17T19:40:00+00:00,2024-02-17T20:01:00+00:00,21,Air Canada,AC864
landed,YUL,A61,LHR,2024-02-17T20:45:00+00:00,2024-02-17T21:13:00+00:00,28,British Airways,BA94
landed,YUL,A59,LIR,2024-02-17T08:50:00+00:00,2024-02-17T09:09:00+00:00,19,Air Canada,AC1331
active,YUL,A60,LIR,2024-02-17T11:00:00+00:00,2024-02-17T11:28:00+00:00,29,Air Transat,TS600
landed,YUL,A67,LIS,2024-02-17T20:50:00+00:00,2024-02-17T21:15:00+00:00,26,Air Canada,AC812
landed,YUL,A60,LYS,2024-02-17T21:30:00+00:00,2024-02-17T22:05:00+00:00,36,Air Canada,AC876
landed,YUL,A68,LYS,2024-02-17T20:20:00+00:00,2024-02-17T21:00:00+00:00,41,Air Transat,TS572
landed,YUL,A60,MBJ,2024-02-17T06:00:00+00:00,2024-02-17T06:30:00+00:00,31,Sunwing,WG7634
landed,YUL,C75,MCO,2024-02-17T09:20:00+00:00,2024-02-17T10:22:00+00:00,63,Air Canada Rouge,RV1634
landed,YUL,C75,MCO,2024-02-17T13:30:00+00:00,2024-02-17T13:39:00+00:00,10,Air Canada Rouge,RV1636
landed,YUL,C79,MCO,2024-02-17T18:40:00+00:00,2024-02-17T19:05:00+00:00,26,Air Canada Rouge,RV1638
landed,YUL,C77,MCO,2024-02-17T06:45:00+00:00,2024-02-17T06:51:00+00:00,6,Air Transat,TS2820
landed,YUL,A60,MEX,2024-02-17T18:55:00+00:00,2024-02-17T19:36:00+00:00,41,Air Canada,AC995
landed,YUL,A64,MEX,2024-02-17T23:10:00+00:00,2024-02-17T23:23:00+00:00,14,Aeromexico,AM637
landed,YUL,A64,MEX,2024-02-17T09:03:00+00:00,2024-02-17T09:26:00+00:00,24,Aeromexico,AM681
scheduled,YUL,C83,MIA,2024-02-17T07:00:00+00:00,,38,American Airlines,AA1516
landed,YUL,C76,MIA,2024-02-17T09:10:00+00:00,2024-02-17T09:46:00+00:00,36,Air Canada,AC1206
landed,YUL,C75,MIA,2024-02-17T18:45:00+00:00,2024-02-17T19:14:00+00:00,30,Air Canada,AC1208
landed,YUL,C87,MSP,2024-02-17T17:30:00+00:00,2024-02-17T17:42:00+00:00,13,Air Canada,AC8851
landed,YUL,C87,MSP,2024-02-17T07:00:00+00:00,2024-02-17T07:16:00+00:00,16,Delta Air Lines,DL4807
landed,YUL,C73,MSY,2024-02-17T08:00:00+00:00,2024-02-17T08:21:00+00:00,22,Air Canada Rouge,RV1713
landed,YUL,A55,MUC,2024-02-17T20:15:00+00:00,2024-02-17T20:38:00+00:00,24,Lufthansa,LH475
landed,YUL,A51,MXP,2024-02-17T20:30:00+00:00,2024-02-17T21:19:00+00:00,49,Air Canada,AC894
landed,YUL,A55,NAS,2024-02-17T08:50:00+00:00,2024-02-17T09:07:00+00:00,17,Air Canada,AC938
landed,YUL,C75,ORD,2024-02-17T08:30:00+00:00,2024-02-17T09:14:00+00:00,44,Air Canada,AC8959
landed,YUL,C85,ORD,2024-02-17T13:05:00+00:00,2024-02-17T13:28:00+00:00,24,Air Canada,AC8961
scheduled,YUL,C84,ORD,2024-02-17T19:45:00+00:00,,21,Air Canada,AC8967
landed,YUL,,ORD,2024-02-17T19:45:00+00:00,2024-02-17T19:54:00+00:00,9,Air Canada,AC967
scheduled,YUL,,ORD,2024-02-17T19:45:00+00:00,,21,Jazz,QK967
landed,YUL,C80,ORD,2024-02-17T06:05:00+00:00,2024-02-17T06:33:00+00:00,29,United Airlines,UA3597
landed,YUL,C80,ORD,2024-02-17T16:45:00+00:00,2024-02-17T17:02:00+00:00,18,United Airlines,UA3629
landed,YUL,C89,PHL,2024-02-17T07:30:00+00:00,2024-02-17T07:45:00+00:00,16,American Airlines,AA5779
landed,YUL,C77,PHL,2024-02-17T12:54:00+00:00,2024-02-17T13:30:00+00:00,36,American Airlines,AA5783
landed,YUL,C81,PHL,2024-02-17T16:00:00+00:00,2024-02-17T16:19:00+00:00,19,American Airlines,AA5796
landed,YUL,C74,PHL,2024-02-17T13:20:00+00:00,2024-02-17T13:31:00+00:00,12,Air Canada,AC8859
scheduled,YUL,A68,PLS,2024-02-17T09:10:00+00:00,2024-02-17T11:00:00+00:00,110,Air Canada,AC1332
landed,YUL,A67,POP,2024-02-17T08:20:00+00:00,2024-02-17T09:01:00+00:00,41,Air Transat,TS890
landed,YUL,A56,POP,2024-02-17T06:00:00+00:00,2024-02-17T06:22:00+00:00,23,Sunwing,WG4614
landed,YUL,A57,PTP,2024-02-17T09:00:00+00:00,2024-02-17T09:33:00+00:00,34,Air Canada,AC948
landed,YUL,A51,PUJ,2024-02-17T08:15:00+00:00,2024-02-17T08:42:00+00:00,28,Air Canada,AC944
landed,YUL,A64,PUJ,2024-02-17T17:05:00+00:00,2024-02-17T17:53:00+00:00,48,Air Canada Rouge,RV1792
landed,YUL,A63,PUJ,2024-02-17T07:05:00+00:00,2024-02-17T07:49:00+00:00,44,Air Transat,TS398
landed,YUL,A63,PUJ,2024-02-17T14:30:00+00:00,2024-02-17T14:57:00+00:00,28,Air Transat,TS498
landed,YUL,A60,PUJ,2024-02-17T08:00:00+00:00,2024-02-17T08:37:00+00:00,38,Sunwing,WG4628
