Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
active,YUL,,LGA,2024-04-15T20:01:00+00:00,,,empty,
landed,YUL,C81,LGA,2024-04-15T10:35:00+00:00,2024-04-15T10:55:00+00:00,20.0,American Airlines,AA4550
landed,YUL,C81,LGA,2024-04-15T17:20:00+00:00,2024-04-15T17:31:00+00:00,12.0,American Airlines,AA4772
landed,YUL,,LGA,2024-04-15T20:01:00+00:00,2024-04-15T20:24:00+00:00,23.0,Air Canada,AC646
landed,YUL,C73,LGA,2024-04-15T06:30:00+00:00,2024-04-15T06:42:00+00:00,12.0,Air Canada,AC8632
landed,YUL,C82,LGA,2024-04-15T08:00:00+00:00,2024-04-15T08:15:00+00:00,15.0,Air Canada,AC8634
landed,YUL,C73,LGA,2024-04-15T10:40:00+00:00,2024-04-15T10:47:00+00:00,8.0,Air Canada,AC8636
landed,YUL,C82,LGA,2024-04-15T13:15:00+00:00,2024-04-15T13:23:00+00:00,8.0,Air Canada,AC8638
landed,YUL,C73,LGA,2024-04-15T15:20:00+00:00,2024-04-15T15:23:00+00:00,4.0,Air Canada,AC8640
landed,YUL,C82,LGA,2024-04-15T17:30:00+00:00,2024-04-15T17:57:00+00:00,28.0,Air Canada,AC8642
landed,YUL,C73,LGA,2024-04-15T18:45:00+00:00,2024-04-15T19:06:00+00:00,21.0,Air Canada,AC8644
active,YUL,C73,LGA,2024-04-15T20:00:00+00:00,,24.0,Air Canada,AC8646
landed,YUL,C87,LGA,2024-04-15T16:00:00+00:00,2024-04-15T16:17:00+00:00,17.0,Delta Air Lines,DL5043
landed,YUL,C84,LGA,2024-04-15T06:10:00+00:00,2024-04-15T06:25:00+00:00,16.0,Delta Air Lines,DL5139
landed,YUL,C86,LGA,2024-04-15T10:00:00+00:00,2024-04-15T10:14:00+00:00,15.0,Delta Air Lines,DL5280
scheduled,YUL,,LGA,2024-04-15T20:01:00+00:00,,,Jazz,QK646
landed,YUL,A65,LHR,2024-04-15T19:00:00+00:00,2024-04-15T19:20:00+00:00,21.0,Air Canada,AC864
landed,YUL,A60,LHR,2024-04-15T22:05:00+00:00,2024-04-15T22:27:00+00:00,22.0,British Airways,BA94
landed,YUL,A64,LIR,2024-04-15T12:00:00+00:00,2024-04-15T12:13:00+00:00,13.0,Sunwing,WG728
landed,YUL,A66,LIS,2024-04-15T22:45:00+00:00,2024-04-15T22:56:00+00:00,12.0,TAP Air Portugal,TP254
landed,YUL,A63,LYS,2024-04-15T20:25:00+00:00,2024-04-15T20:30:00+00:00,5.0,Air Canada,AC876
scheduled,YUL,A65,MBJ,2024-04-15T14:05:00+00:00,2024-04-15T16:37:00+00:00,153.0,Air Transat,TS486
active,YUL,C76,MCO,2024-04-15T09:20:00+00:00,,265.0,Air Canada Rouge,RV1634
landed,YUL,C75,MCO,2024-04-15T13:30:00+00:00,2024-04-15T13:51:00+00:00,21.0,Air Canada Rouge,RV1636
landed,YUL,C77,MCO,2024-04-15T18:45:00+00:00,2024-04-15T19:35:00+00:00,51.0,Air Canada Rouge,RV1638
landed,YUL,C58,MCO,2024-04-15T06:45:00+00:00,2024-04-15T06:55:00+00:00,10.0,Air Transat,TS820
landed,YUL,A51,MEX,2024-04-15T19:20:00+00:00,2024-04-15T19:37:00+00:00,18.0,Air Canada,AC995
landed,YUL,A61,MEX,2024-04-15T10:01:00+00:00,2024-04-15T10:16:00+00:00,16.0,Aeromexico,AM681
landed,YUL,C81,MIA,2024-04-15T07:00:00+00:00,2024-04-15T07:14:00+00:00,14.0,American Airlines,AA1516
landed,YUL,C76,MIA,2024-04-15T08:30:00+00:00,2024-04-15T08:45:00+00:00,16.0,Air Canada,AC1206
landed,YUL,C79,MIA,2024-04-15T18:45:00+00:00,2024-04-15T19:10:00+00:00,26.0,Air Canada,AC1208
landed,YUL,C83,MIA,2024-04-15T16:10:00+00:00,2024-04-15T16:20:00+00:00,10.0,Air Transat,TS120
landed,YUL,C84,MSP,2024-04-15T17:50:00+00:00,2024-04-15T18:16:00+00:00,26.0,Air Canada,AC8851
landed,YUL,C86,MSP,2024-04-15T06:00:00+00:00,2024-04-15T06:16:00+00:00,17.0,Delta Air Lines,DL3645
landed,YUL,A61,MUC,2024-04-15T20:40:00+00:00,2024-04-15T21:32:00+00:00,52.0,Lufthansa,LH475
landed,YUL,A52,NRT,2024-04-15T12:55:00+00:00,2024-04-15T13:54:00+00:00,60.0,Air Canada,AC5
landed,YUL,C74,ORD,2024-04-15T08:30:00+00:00,2024-04-15T08:51:00+00:00,22.0,Air Canada,AC8959
landed,YUL,C74,ORD,2024-04-15T13:05:00+00:00,2024-04-15T13:29:00+00:00,24.0,Air Canada,AC8961
landed,YUL,C85,ORD,2024-04-15T18:30:00+00:00,2024-04-15T18:57:00+00:00,28.0,Air Canada,AC8967
landed,YUL,C82,ORD,2024-04-15T06:15:00+00:00,2024-04-15T06:28:00+00:00,13.0,United Airlines,UA3597
landed,YUL,C80,ORD,2024-04-15T16:50:00+00:00,2024-04-15T17:09:00+00:00,19.0,United Airlines,UA3629
landed,YUL,C79,PBI,2024-04-15T09:15:00+00:00,2024-04-15T09:19:00+00:00,4.0,Air Canada,AC1250
landed,YUL,C79,PHL,2024-04-15T11:03:00+00:00,2024-04-15T11:09:00+00:00,6.0,American Airlines,AA5717
landed,YUL,C79,PHL,2024-04-15T16:00:00+00:00,2024-04-15T16:10:00+00:00,10.0,American Airlines,AA5776
landed,YUL,C89,PHL,2024-04-15T07:50:00+00:00,2024-04-15T08:06:00+00:00,17.0,American Airlines,AA5779
landed,YUL,C88,PHL,2024-04-15T13:20:00+00:00,2024-04-15T13:33:00+00:00,14.0,Air Canada,AC8859
