Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
landed,YUL,A60,ALG,2024-03-01T15:10:00+00:00,2024-03-01T16:00:00+00:00,50.0,Air Algerie,AH2701
landed,YUL,A57,AMS,2024-03-01T19:05:00+00:00,2024-03-01T19:25:00+00:00,21.0,KLM,KL672
landed,YUL,A52,ANU,2024-03-01T09:15:00+00:00,2024-03-01T09:31:00+00:00,16.0,Air Canada Rouge,RV1894
landed,YUL,C84,ATL,2024-03-01T18:25:00+00:00,2024-03-01T19:22:00+00:00,58.0,Air Canada,AC8569
landed,YUL,C85,ATL,2024-03-01T07:00:00+00:00,2024-03-01T07:21:00+00:00,21.0,Delta Air Lines,DL1345
landed,YUL,C85,ATL,2024-03-01T18:40:00+00:00,2024-03-01T19:15:00+00:00,36.0,Delta Air Lines,DL639
landed,YUL,C84,ATL,2024-03-01T13:44:00+00:00,2024-03-01T13:48:00+00:00,5.0,Delta Air Lines,DL697
active,YUL,A65,AZS,2024-03-01T15:00:00+00:00,2024-03-01T15:07:00+00:00,7.0,Air Transat,TS974
landed,YUL,A58,BCN,2024-03-01T18:00:00+00:00,2024-03-01T18:23:00+00:00,23.0,Air Canada,AC822
landed,YUL,A68,BGI,2024-03-01T09:40:00+00:00,2024-03-01T09:49:00+00:00,10.0,Air Canada,AC962
scheduled,YUL,,BOS,2024-03-01T18:00:00+00:00,,10.0,Vista America,
scheduled,YUL,,BOS,2024-03-01T11:00:00+00:00,,21.0,empty,
landed,YUL,,BOS,2024-03-01T19:00:00+00:00,2024-03-01T21:08:00+00:00,129.0,VistaJet,
active,YUL,,BOS,2024-03-01T15:32:00+00:00,2024-03-01T15:33:00+00:00,,NetJets Aviation,1I738
cancelled,YUL,C75,BOS,2024-03-01T08:15:00+00:00,,10.0,Air Canada,AC748
landed,YUL,,BOS,2024-03-01T11:00:00+00:00,2024-03-01T11:21:00+00:00,21.0,Air Canada,AC7680
landed,YUL,C58,BOS,2024-03-01T13:10:00+00:00,2024-03-01T13:28:00+00:00,18.0,Air Canada,AC8606
landed,YUL,C75,BOS,2024-03-01T16:45:00+00:00,2024-03-01T17:02:00+00:00,18.0,Air Canada,AC8610
active,YUL,A60,BRU,2024-03-01T23:30:00+00:00,2024-03-02T00:22:00+00:00,333.0,Air Canada,AC832
active,YUL,A52,CCC,2024-03-01T15:50:00+00:00,2024-03-01T16:02:00+00:00,13.0,Air Canada Rouge,RV1750
