Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
landed,YUL,A58,ALG,2024-04-03T16:10:00+00:00,2024-04-03T16:20:00+00:00,11,Air Algerie,AH2701
landed,YUL,A57,AMS,2024-04-03T18:45:00+00:00,2024-04-03T18:49:00+00:00,4,KLM,KL672
landed,YUL,C85,ATL,2024-04-03T18:30:00+00:00,2024-04-03T19:09:00+00:00,39,Air Canada,AC8569
landed,YUL,C82,ATL,2024-04-03T13:34:00+00:00,2024-04-03T13:27:00+00:00,10,Delta Air Lines,DL1317
landed,YUL,C86,ATL,2024-04-03T07:00:00+00:00,2024-04-03T07:05:00+00:00,5,Delta Air Lines,DL1526
landed,YUL,C86,ATL,2024-04-03T18:46:00+00:00,2024-04-03T18:56:00+00:00,10,Delta Air Lines,DL2176
active,YUL,A66,AZS,2024-04-03T15:00:00+00:00,2024-04-03T15:11:00+00:00,11,Air Transat,TS974
landed,YUL,A60,BCN,2024-04-03T20:00:00+00:00,2024-04-03T20:25:00+00:00,25,Air Canada,AC822
scheduled,YUL,A52,BOG,2024-04-03T23:25:00+00:00,2024-04-04T00:24:00+00:00,59,SA AVIANCA,AV201
landed,YUL,C75,BOS,2024-04-03T16:45:00+00:00,2024-04-03T16:50:00+00:00,6,Air Canada,AC752
landed,YUL,C77,BOS,2024-04-03T08:15:00+00:00,2024-04-03T08:13:00+00:00,10,Air Canada,AC8604
landed,YUL,C77,BOS,2024-04-03T13:10:00+00:00,2024-04-03T13:24:00+00:00,14,Air Canada,AC8606
landed,YUL,C80,BOS,2024-04-03T18:45:00+00:00,2024-04-03T19:14:00+00:00,30,Air Canada,AC8608
landed,YUL,A60,BRU,2024-04-03T17:10:00+00:00,2024-04-03T17:36:00+00:00,27,Air Canada,AC832
landed,YUL,A56,CCC,2024-04-03T15:55:00+00:00,2024-04-03T16:01:00+00:00,7,Air Canada Rouge,RV1750
scheduled,YUL,,CCC,2024-04-03T17:20:00+00:00,2024-04-03T17:54:00+00:00,35,Sunwing,WG9248
landed,YUL,A52,CDG,2024-04-03T20:25:00+00:00,2024-04-03T20:49:00+00:00,24,Air Canada,AC870
landed,YUL,A58,CDG,2024-04-03T18:05:00+00:00,2024-04-03T18:38:00+00:00,34,Air Canada,AC874
landed,YUL,A63,CDG,2024-04-03T17:00:00+00:00,2024-04-03T17:05:00+00:00,6,Air France,AF345
landed,YUL,A55,CDG,2024-04-03T19:00:00+00:00,2024-04-03T19:23:00+00:00,24,Air France,AF347
landed,YUL,A68,CDG,2024-04-03T20:20:00+00:00,2024-04-03T20:34:00+00:00,15,Air Transat,TS110
landed,YUL,,CLT,2024-04-03T12:00:00+00:00,2024-04-03T12:30:00+00:00,31,Airsprint,
landed,YUL,C79,CLT,2024-04-03T14:20:00+00:00,2024-04-03T15:08:00+00:00,48,American Airlines,AA5029
landed,YUL,C85,CLT,2024-04-03T07:15:00+00:00,2024-04-03T07:37:00+00:00,22,American Airlines,AA5037
cancelled,YUL,,CMH,2024-04-03T10:06:00+00:00,,6,empty,
landed,YUL,A66,CMN,2024-04-03T21:50:00+00:00,2024-04-03T22:19:00+00:00,29,Royal Air Maroc,AT209
landed,YUL,A67,CTG,2024-04-03T09:50:00+00:00,2024-04-03T09:56:00+00:00,7,Air Transat,TS190
landed,YUL,A55,CUN,2024-04-03T08:15:00+00:00,2024-04-03T08:28:00+00:00,14,Air Canada,AC926
landed,YUL,A57,CUN,2024-04-03T13:00:00+00:00,2024-04-03T13:18:00+00:00,19,Flair Airlines,F82100
landed,YUL,A68,CUN,2024-04-03T17:15:00+00:00,2024-04-03T17:26:00+00:00,11,Air Canada Rouge,RV1884
landed,YUL,A63,CUN,2024-04-03T07:20:00+00:00,2024-04-03T07:35:00+00:00,15,Air Transat,TS538
landed,YUL,A60,CUN,2024-04-03T09:30:00+00:00,2024-04-03T09:32:00+00:00,2,Sunwing,WG5317
active,YUL,A60,CYO,2024-04-03T07:00:00+00:00,2024-04-03T07:12:00+00:00,13,Sunwing,WG6314
landed,YUL,C85,DCA,2024-04-03T08:30:00+00:00,2024-04-03T08:37:00+00:00,7,Air Canada,AC8821
landed,YUL,C85,DCA,2024-04-03T13:45:00+00:00,2024-04-03T13:44:00+00:00,10,Air Canada,AC8823
active,YUL,C75,DCA,2024-04-03T19:50:00+00:00,,85,Air Canada,AC8825
landed,YUL,C82,DEN,2024-04-03T08:40:00+00:00,2024-04-03T08:39:00+00:00,10,Air Canada,AC1073
landed,YUL,C74,DFW,2024-04-03T19:00:00+00:00,2024-04-03T19:16:00+00:00,17,Air Canada,AC1071
landed,YUL,A63,DOH,2024-04-03T21:35:00+00:00,2024-04-03T21:47:00+00:00,12,Qatar Airways,QR764
landed,YUL,C73,DTW,2024-04-03T13:00:00+00:00,2024-04-03T13:07:00+00:00,8,Air Canada,AC8581
landed,YUL,C87,DTW,2024-04-03T17:10:00+00:00,2024-04-03T17:21:00+00:00,12,Delta Air Lines,DL4906
landed,YUL,C88,DTW,2024-04-03T07:10:00+00:00,2024-04-03T07:23:00+00:00,13,Delta Air Lines,DL4933
landed,YUL,C87,DTW,2024-04-03T13:06:00+00:00,2024-04-03T13:12:00+00:00,7,Delta Air Lines,DL5139
